Bauhauptgewerbe seit 2019;;;;;;;;;;;;;;;;
;Gemeinden (einschl. gemeindefreie Gebiete);;;;;;;;;;;;;;;
;;Berichtsjahr;;;;;;;;;;;;;;
;;2019;;;2020;;;2021;;;2022;;;2023;;
;;Betriebe des Bauhauptgewerbes;Beschäftigte der Betriebe des Bauhauptgewerbes;Gesamtumsatz d.Vj.d.Betriebe des Bauhauptgewerbes;Betriebe des Bauhauptgewerbes;Beschäftigte der Betriebe des Bauhauptgewerbes;Gesamtumsatz d.Vj.d.Betriebe des Bauhauptgewerbes;Betriebe des Bauhauptgewerbes;Beschäftigte der Betriebe des Bauhauptgewerbes;Gesamtumsatz d.Vj.d.Betriebe des Bauhauptgewerbes;Betriebe des Bauhauptgewerbes;Beschäftigte der Betriebe des Bauhauptgewerbes;Gesamtumsatz d.Vj.d.Betriebe des Bauhauptgewerbes;Betriebe des Bauhauptgewerbes;Beschäftigte der Betriebe des Bauhauptgewerbes;Gesamtumsatz d.Vj.d.Betriebe des Bauhauptgewerbes
;;Anzahl;Anzahl;Tsd. EUR;Anzahl;Anzahl;Tsd. EUR;Anzahl;Anzahl;Tsd. EUR;Anzahl;Anzahl;Tsd. EUR;Anzahl;Anzahl;Tsd. EUR
9187130;      Feldkirchen-Westerham;17;135;19961;21;153;23120;25;174;28888;25;176;34828;25;160;36996
9187131;      Flintsbach a.Inn;6;27;2313;8;34;2611;8;34;2956;8;28;3102;8;28;2937
9187132;      Frasdorf;15;64;5447;15;66;4825;18;72;5698;18;65;6424;16;63;6335
9187134;      Griesstätt;14;166;18502;15;175;21033;13;177;27142;12;152;20561;13;161;14553
9187137;      Großkarolinenfeld;20;123;14410;21;121;17636;23;133;18949;23;141;23961;23;153;24127
9187138;      Gstadt a.Chiemsee;1;.;.;1;.;.;1;.;.;2;.;.;2;.;.
9187139;      Halfing;7;66;9854;7;70;10759;7;69;12197;9;78;12972;10;74;12446
9187142;      Schechen;20;106;12863;18;105;13881;19;103;12707;21;101;14720;20;82;13087
9187145;      Höslwang;5;60;5361;6;66;.;5;61;.;6;63;6170;7;65;6159
9187148;      Kiefersfelden;16;30;2716;16;32;2505;16;32;2600;16;33;2716;17;35;2842
9187150;      Kolbermoor, St;20;202;31792;20;199;31687;23;218;37898;23;214;30884;26;211;27770
9187154;      Neubeuern, M;7;56;4329;8;44;4400;10;52;7669;10;74;10360;13;72;8505
9187156;      Nußdorf a.Inn;8;78;8003;8;85;10438;6;54;7121;7;51;7789;7;57;9942
9187157;      Oberaudorf;8;43;6015;8;41;4963;10;44;7186;9;45;7829;10;45;7642
9187159;      Pfaffing;9;32;2104;8;28;2383;7;29;2429;9;40;5516;10;47;6633
9187162;      Prien a.Chiemsee, M;8;58;5943;11;62;5721;11;66;7069;15;81;9379;14;83;10625
9187163;      Prutting;12;90;7760;13;98;9983;16;109;11364;17;104;9836;16;97;9476
9187164;      Ramerberg;1;.;.;1;.;.;1;.;.;2;.;.;2;.;.
9187165;      Raubling;26;161;26257;26;167;28180;24;184;18818;28;223;35722;26;215;37883
9187167;      Riedering;21;97;12909;21;98;12205;22;132;17060;31;144;19549;31;137;22378
9187168;      Rimsting;10;82;8861;8;83;9628;7;74;10007;8;70;10042;7;73;9977
9187169;      Rohrdorf;16;120;15785;18;122;15267;18;124;19058;18;126;16179;20;125;19275
9187170;      Rott a.Inn;11;32;4228;11;31;4780;11;31;2801;10;36;3307;10;31;2777
9187172;      Samerberg;7;55;5262;7;52;5322;10;55;5873;8;55;7653;10;55;7824
9187173;      Schonstett;3;16;1471;3;17;2051;3;19;2567;3;17;2663;3;20;2512
9187174;      Söchtenau;13;125;13352;10;120;13354;10;123;13437;12;118;13010;13;113;15199
9187176;      Soyen;5;77;13339;7;86;14088;7;94;15411;7;95;20030;7;89;15365
9187177;      Stephanskirchen;16;83;9632;18;84;9435;19;79;7510;22;89;11244;20;90;10845
9187179;      Tuntenhausen;28;74;9886;25;80;11377;28;88;12062;28;89;11908;29;88;13093
9187181;      Vogtareuth;11;71;10454;11;71;10849;10;70;11546;11;74;10604;10;75;13032
9187182;      Wasserburg a.Inn, St;4;11;812;5;17;888;5;17;1604;6;20;1930;8;23;2293
9187186;      Albaching;5;26;3265;5;28;3170;5;27;3792;5;24;3289;5;25;3324
9187444;      Gemeindefreie Gebiete;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9188113;      Berg;8;20;2018;8;20;1944;7;12;2073;8;.;2300;7;10;1987
9188117;      Andechs;7;148;18139;7;175;17722;7;158;27146;7;166;24509;7;159;30790
9188118;      Feldafing;2;.;.;2;.;.;2;.;.;2;.;.;3;.;.
9188120;      Gauting;14;45;6609;13;53;7145;16;59;8891;18;61;9780;19;91;11510
9188121;      Gilching;17;80;7604;19;144;13515;22;155;18379;26;161;18286;30;159;20418
9188124;      Herrsching a.Ammersee;5;90;12677;6;95;11272;6;106;11580;6;100;13440;6;92;10295
9188126;      Inning a.Ammersee;11;82;7993;11;.;9459;10;72;13070;10;74;15618;10;77;17167
9188127;      Krailling;20;222;41822;16;191;29510;17;187;27619;18;183;27186;22;196;32556
9188132;      Seefeld;10;120;20983;11;121;23823;10;136;27194;11;143;27552;12;158;27902
9188137;      Pöcking;3;24;.;3;22;.;3;.;.;3;25;.;3;.;.
9188139;      Starnberg, St;21;130;20655;15;64;6113;17;71;9265;21;166;14965;22;144;16614
9188141;      Tutzing;8;65;7617;8;69;9948;9;71;10654;9;74;8249;10;80;10360
9188144;      Weßling;9;57;6995;8;62;6048;8;62;7867;7;59;7031;8;64;7312
9188145;      Wörthsee;5;.;721;4;15;740;4;13;903;5;14;1079;5;15;1181
9188444;      Gemeindefreie Gebiete;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9189111;      Altenmarkt a.d.Alz;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9189113;      Bergen;4;37;3751;4;45;4229;4;43;4363;3;38;3684;5;43;4690
9189114;      Chieming;2;.;.;3;23;2118;3;22;2821;3;22;3133;4;127;16496
9189115;      Engelsberg;3;37;4508;3;33;.;3;28;.;3;28;.;3;24;.
9189118;      Fridolfing;7;119;22116;6;111;16635;10;132;19624;10;139;19687;9;128;21194
9189119;      Grabenstätt;7;43;4524;9;43;4916;9;38;4998;10;41;4777;12;52;6394
9189120;      Grassau, M;12;77;7385;13;82;8380;15;94;9545;13;94;9939;10;82;10428
9189124;      Inzell;10;92;12876;12;95;10592;15;105;13272;16;106;11091;15;109;14712
9189126;      Kienberg;3;.;.;3;69;.;2;.;.;3;64;.;3;61;.
9189127;      Kirchanschöring;5;27;4357;4;25;4793;4;29;5058;5;36;5178;4;29;4651
9189129;      Marquartstein;8;50;4340;7;53;5405;8;52;4248;8;59;6040;7;52;6612
9189130;      Nußdorf;3;.;.;3;85;21051;3;84;.;3;80;18056;4;77;.
9189133;      Obing;12;83;11031;11;88;10846;11;94;12342;13;109;14501;13;114;17077
9189134;      Palling;7;56;7130;6;52;5633;8;71;8374;8;69;9650;8;63;10463
9189135;      Petting;7;29;3082;7;36;3711;8;33;3998;8;30;3668;8;32;4147
9189137;      Pittenhart;7;20;2265;7;21;1981;6;18;1999;8;28;4120;8;32;3997
9189139;      Reit im Winkl;5;40;3924;6;41;4641;7;46;5825;7;50;10934;8;50;7352
9189140;      Ruhpolding;12;197;45499;12;195;38175;13;213;46484;14;213;48976;14;199;44324
9189141;      Schleching;3;57;.;3;57;3889;3;58;.;4;57;5278;5;60;5014
9189142;      Schnaitsee;8;64;7735;10;69;9255;9;68;10449;12;87;11628;12;83;12958
9189143;      Seeon-Seebruck;4;36;2986;4;40;2495;5;35;3408;4;32;3308;4;34;2866
9189145;      Siegsdorf;13;138;15875;15;135;17759;16;140;19574;17;138;17330;16;142;22397
9189146;      Staudach-Egerndach;4;29;1880;4;37;2186;4;37;3194;3;35;.;3;33;.
9189148;      Surberg;8;68;11434;8;70;11800;8;48;6946;8;50;8885;9;53;8613
9189149;      Tacherting;4;43;4960;4;41;5510;5;46;5992;4;32;4551;5;54;8835
9189150;      Taching a.See;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9189152;      Tittmoning, St;6;109;12223;7;116;13858;7;119;22887;8;121;22487;8;114;23747
9189154;      Traunreut, St;11;373;36105;11;394;39766;11;382;35316;11;352;39673;14;380;41406
9189155;      Traunstein, GKSt;18;798;.;18;815;.;19;893;224138;21;901;.;22;869;228757
9189157;      Trostberg, St;6;66;6215;6;68;8403;5;52;7645;7;56;11890;7;65;10462
9189159;      Übersee;8;74;9038;8;66;7085;8;57;8083;10;70;8712;8;64;8464
9189160;      Unterwössen;2;.;.;2;.;.;3;7;584;3;4;345;3;.;319
9189161;      Vachendorf;2;.;.;3;.;264;3;4;370;3;4;532;3;4;666
9189162;      Waging a.See, M;9;70;7618;12;82;10482;9;77;13741;10;78;12159;11;86;13992
9189165;      Wonneberg;4;25;2171;3;29;3423;2;.;.;3;14;.;2;.;.
9189444;      Gemeindefreie Gebiete;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9190111;      Altenstadt;4;41;2845;3;36;3375;3;41;4191;4;42;4061;4;35;4255
9190113;      Antdorf;6;23;2312;7;50;9087;8;57;9338;8;57;14812;8;54;15854
9190114;      Bernbeuren;6;44;4680;6;47;5561;6;50;5527;6;39;4837;6;36;5555
9190115;      Bernried am Starnberger See;1;.;.;1;.;.;2;.;.;2;.;.;2;.;.
9190117;      Böbing;7;18;1925;6;15;1647;7;18;2433;7;24;3114;6;22;2335
9190118;      Burggen;3;16;1602;3;19;1772;4;19;1895;4;22;1880;4;29;2155
9190120;      Eberfing;4;21;2617;4;25;3169;4;27;3325;5;31;4005;5;28;4192
9190121;      Eglfing;4;23;2773;3;25;2402;5;31;3294;5;33;3819;5;33;3756
9190126;      Habach;5;31;8854;5;33;8755;5;34;9951;5;35;11982;4;15;3335
9190129;      Hohenfurch;4;32;.;4;32;6282;4;36;5845;4;25;7017;4;36;6535
9190130;      Hohenpeißenberg;7;36;2888;7;30;2786;6;25;2437;8;29;2341;8;26;2478
9190131;      Huglfing;8;49;5377;8;46;7985;8;44;4906;9;45;4751;10;49;9416
9190132;      Iffeldorf;4;36;3047;3;31;2921;3;33;2806;3;25;2902;4;29;2574
9190133;      Ingenried;2;.;.;2;.;.;2;.;.;3;25;.;5;27;4186
9190135;      Oberhausen;3;25;2869;4;26;.;4;28;.;4;29;4482;4;29;4339
9190136;      Obersöchering;7;34;4933;7;30;4358;6;32;4024;6;28;3195;6;31;4983
9190138;      Pähl;7;44;5605;5;41;6047;6;44;7653;7;47;6837;7;43;8180
9190139;      Peißenberg, M;17;74;7241;15;69;8576;19;83;11126;17;79;9537;20;111;13100
9190140;      Peiting, M;10;133;16281;10;141;19344;11;129;22212;11;125;16314;10;106;19047
9190141;      Penzberg, St;16;68;4974;16;68;4907;19;64;6179;17;63;5589;18;65;6322
9190142;      Polling;7;67;7683;7;68;7012;8;65;7246;8;67;8338;7;61;8002
9190143;      Prem;2;.;.;2;.;.;2;.;.;2;.;.;2;.;.
9190144;      Raisting;7;23;1950;6;22;4200;6;27;8251;6;27;6678;6;24;.
9190145;      Rottenbuch;6;80;12806;7;84;12938;7;83;15855;7;80;12232;7;70;18245
9190148;      Schongau, St;8;323;.;8;324;.;8;312;.;10;299;.;11;292;.
9190149;      Schwabbruck;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9190151;      Schwabsoien;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9190152;      Seeshaupt;2;.;.;2;.;.;2;.;.;2;.;.;2;.;.
9190153;      Sindelsdorf;2;.;.;2;.;.;2;.;.;2;.;.;2;.;.
9190154;      Steingaden;7;75;6455;8;83;7580;8;89;11527;9;91;11208;9;84;11942
9190157;      Weilheim i.OB, St;15;154;13874;14;145;14415;19;170;17212;21;171;18710;23;179;21569
9190158;      Wessobrunn;15;139;28089;14;134;20371;14;139;27037;14;137;20108;15;134;23251
9190159;      Wielenbach;7;42;4372;6;43;4250;11;56;5577;13;57;5530;13;56;6389
9190160;      Wildsteig;10;53;6751;9;61;7290;9;59;8281;9;60;8600;10;56;8246
9271111;      Aholming;4;7;289;3;9;248;4;13;599;5;13;678;5;12;949
9271113;      Auerbach;7;115;22129;7;116;22539;8;121;35362;9;123;32654;8;113;28125
9271114;      Außernzell;1;.;.;1;.;.;1;.;.;2;.;.;3;5;564
9271116;      Bernried;10;56;5418;10;55;4833;10;50;3986;11;52;5154;11;47;5303
9271118;      Buchhofen;2;.;.;2;.;.;2;.;.;1;.;.;1;.;.
9271119;      Deggendorf, GKSt;30;2136;296091;28;2164;332263;26;2289;540762;24;2107;244065;29;2311;429620
9271122;      Grafling;10;161;29273;9;160;28661;11;168;36187;12;163;35244;11;141;.
9271123;      Grattersdorf;4;14;1185;4;15;1334;4;17;1268;4;11;1200;3;7;602
9271125;      Hengersberg, M;10;72;8382;8;105;17673;10;465;80860;10;453;75412;9;303;46385
9271126;      Hunding;3;6;.;3;6;182;3;6;183;3;6;399;2;.;.
9271127;      Iggensbach;2;.;.;2;.;.;2;.;.;2;.;.;2;.;.
9271128;      Künzing;5;33;.;5;33;5678;7;34;6512;10;46;5993;10;45;7256
9271130;      Lalling;6;38;3536;6;39;4102;6;42;4930;4;27;4454;6;45;5411
9271132;      Metten, M;5;13;775;4;6;471;4;12;1446;6;15;8121;6;16;3270
9271135;      Moos;2;.;.;2;.;.;2;.;.;3;25;3385;4;33;7015
9271138;      Niederalteich;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9271139;      Oberpöring;1;.;.;1;.;.;1;.;.;1;.;.;1;.;.
9271140;      Offenberg;4;109;.;4;115;.;5;114;.;5;113;.;5;109;.
9271141;      Osterhofen, St;15;1492;.;15;1484;.;17;1566;.;19;1634;.;20;1740;.
9271143;      Otzing;2;.;.;1;.;.;2;.;.;2;.;.;4;24;.
9271146;      Plattling, St;11;66;7078;9;67;6829;12;86;8413;13;89;9700;12;83;8864
9271148;      Schaufling;1;.;.;1;.;.;2;.;.;4;35;.;4;37;.
9271149;      Schöllnach, M;9;303;70809;9;312;82765;10;298;68868;9;298;66426;10;264;76953
9271151;      Stephansposching;5;36;3123;5;34;4723;5;38;4603;5;34;5205;5;35;4861
9271152;      Wallerfing;6;59;5938;5;39;4562;3;6;567;3;6;567;3;6;561
9271153;      Winzer, M;4;18;2606;4;21;2537;7;33;4014;7;35;3979;7;31;4185
9272116;      Eppenschlag;1;.;.;2;.;.;2;.;.;2;.;.;2;.;.
9272118;      Freyung, St;12;147;15503;12;155;15569;12;155;16851;13;157;17723;14;155;14075
9272119;      Fürsteneck;2;.;.;2;.;.;2;.;.;1;.;.;1;.;.
9272120;      Grafenau, St;5;16;2103;4;10;1122;5;19;1346;6;22;2030;7;28;2487
9272121;      Grainet;10;87;10742;8;83;10531;8;93;10715;9;89;14727;9;90;15991
9272122;      Haidmühle;2;.;.;2;.;.;3;9;344;3;10;401;3;10;405
9272126;      Hinterschmiding;3;23;.;3;23;.;3;26;.;3;26;.;3;.;.
9272127;      Hohenau;5;40;3263;6;45;4232;7;42;4314;7;44;5297;6;37;5244
9272128;      Innernzell;6;278;.;5;286;.;5;34;2955;5;40;2914;6;26;2972
9272129;      Jandelsbrunn;3;32;3116;4;31;3351;5;35;3478;5;37;4231;5;34;4207
9272134;      Mauth;3;8;374;3;8;372;3;11;492;4;12;553;4;12;617
9272136;      Neureichenau;11;165;16786;12;161;17214;10;150;18511;10;146;15513;8;149;18192
9272138;      Perlesreut, M;6;54;5058;8;52;6148;8;54;6637;10;60;7018;10;61;7515
9272139;      Philippsreut;1;.;.;1;.;.;1;.;.;1;.;.;2;.;.
9272140;      Ringelai;5;24;1633;6;26;1842;6;32;2751;7;35;2630;7;35;3279
9272141;      Röhrnbach, M;9;527;68440;9;511;69038;9;541;80940;11;572;75505;11;594;81850
9272142;      Saldenburg;5;32;2317;5;25;2290;6;24;2351;6;22;3043;7;27;3032
9272143;      Sankt Oswald-Riedlhütte;3;27;.;3;28;2203;3;25;.;3;21;2190;3;21;2202
9272145;      Schöfweg;3;33;3508;4;33;4281;4;37;3838;4;35;3479;4;36;4285
9272146;      Neuschönau;5;34;1853;2;.;.;4;27;2291;5;30;2726;5;26;2223
9272147;      Schönberg, M;3;.;.;3;.;.;3;.;.;4;29;.;4;29;.
9272149;      Spiegelau;5;30;2774;6;28;3204;6;26;3063;5;23;2557;7;27;3312
9272150;      Thurmansbang;4;43;6505;4;35;5727;4;41;5376;4;50;5488;6;44;6039
9272151;      Waldkirchen, St;20;177;16775;19;179;18607;18;177;19306;20;189;23314;21;185;19958
9272152;      Zenting;8;75;9314;8;75;11115;8;73;12874;7;97;17017;7;81;17088
9272444;      Gemeindefreie Gebiete;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9273111;      Abensberg, St;15;432;74259;14;439;61270;17;439;70205;18;439;65799;19;454;59060
9273113;      Aiglsbach;5;23;1214;5;19;1242;4;20;1245;3;.;.;4;.;.
9273115;      Attenhofen;5;29;4008;5;29;4825;5;32;5205;6;33;6185;6;30;6436
9273116;      Bad Abbach, M;11;74;8795;10;75;9291;12;85;9941;12;79;10734;12;79;12262
9273119;      Biburg;1;.;.;1;.;.;2;.;.;2;.;.;2;.;.
9273121;      Essing, M;1;.;.;–;–;–;1;.;.;1;.;.;1;.;.
9273125;      Hausen;7;30;3079;6;26;3947;7;33;4585;8;46;5933;9;39;6367
9273127;      Herrngiersdorf;4;269;28139;4;260;35823;4;.;36239;4;.;21674;4;.;.
9273133;      Ihrlerstein;10;91;7777;10;91;9105;11;101;9996;12;93;9923;12;97;11195
9273137;      Kelheim, St;12;104;10391;11;107;11330;13;107;11454;14;103;12183;14;78;9801
9273139;      Kirchdorf;4;84;8480;4;72;8862;4;66;8431;3;.;.;3;.;.
9273141;      Langquaid, M;6;39;7873;5;27;2247;7;32;3868;6;47;4348;5;24;3190
9273147;      Mainburg, St;16;118;19673;19;149;27007;20;147;22490;21;168;28045;25;184;28076
9273152;      Neustadt a.d.Donau, St;9;89;9724;9;93;10820;12;97;14085;11;108;14746;13;99;14997
9273159;      Painten, M;4;67;11885;4;67;12210;4;63;13353;5;65;11847;5;63;16587
9273163;      Elsendorf;2;.;.;2;.;.;2;.;.;2;.;.;2;.;.
9273164;      Riedenburg, St;15;154;18075;14;153;16378;14;114;15339;15;115;18080;15;115;20725
9273165;      Rohr i.NB, M;5;58;8798;5;57;8208;6;74;7592;7;73;8943;7;80;11432
9273166;      Saal a.d.Donau;5;15;1216;5;17;1753;6;16;1551;6;17;1550;6;17;1328
9273172;      Siegenburg, M;7;107;16665;9;106;22917;9;110;21515;10;117;20783;9;115;21409
9273175;      Teugn;3;31;2632;2;.;.;3;19;5027;3;16;3502;3;19;3177
9273177;      Train;4;16;.;4;14;1892;4;15;.;4;16;.;4;16;.
9273178;      Volkenschwand;3;34;5994;3;34;4983;3;34;7570;5;46;6178;5;46;6975
9273181;      Wildenberg;1;.;.;1;.;.;–;–;–;–;–;–;1;.;.
9273444;      Gemeindefreie Gebiete;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9274111;      Adlkofen;13;72;7797;13;71;7231;12;73;9148;12;74;9583;12;72;9788
9274112;      Aham;1;.;.;2;.;.;3;.;.;2;.;.;3;.;.
9274113;      Altdorf, M;8;60;6139;9;89;9851;9;104;14392;10;110;14121;10;107;17829
9274114;      Altfraunhofen;4;10;934;4;10;1131;4;8;1181;6;15;1573;5;26;2007
9274118;      Baierbach;1;.;.;1;.;.;1;.;.;1;.;.;1;.;.
9274119;      Bayerbach b.Ergoldsbach;5;54;9593;3;.;.;3;.;.;3;.;.;3;.;.
9274120;      Bodenkirchen;9;34;4058;8;30;4342;10;37;5855;10;39;5472;11;42;5960
9274121;      Buch a.Erlbach;13;60;10255;13;58;9576;14;48;5857;14;40;4039;12;39;3984
9274124;      Eching;11;139;13126;11;126;12831;14;149;15153;16;149;17939;15;164;63505
9274126;      Ergolding, M;14;126;16573;14;126;15822;15;141;18105;15;151;18163;15;149;19678
9274127;      Ergoldsbach, M;11;110;15632;11;117;16284;15;135;23687;15;164;17383;12;137;21214
9274128;      Essenbach, M;13;422;78752;13;432;78310;15;478;71712;15;452;84139;17;451;79016
9274132;      Furth;4;62;4722;4;65;5789;6;80;7543;6;86;8681;7;77;9201
9274134;      Geisenhausen, M;10;85;7698;12;95;10511;12;93;12362;14;87;15629;13;87;13616
9274135;      Gerzen;5;28;2676;5;24;2835;5;28;3411;6;28;3193;6;28;3265
9274141;      Hohenthann;12;247;38691;12;268;35252;11;260;34336;12;248;43564;12;258;46869
9274145;      Kröning;6;30;2878;7;35;3495;8;42;4760;6;33;3687;7;28;4746
9274146;      Kumhausen;3;12;1009;4;16;1357;5;23;1899;5;35;2113;5;33;2772
9274153;      Neufahrn i.NB;4;27;5543;4;31;4424;5;39;3900;5;41;6528;6;41;11238
9274154;      Neufraunhofen;2;.;.;1;.;.;2;.;.;2;.;.;2;.;.
9274156;      Niederaichbach;4;20;1475;3;7;488;3;7;.;3;8;.;3;7;.
9274165;      Obersüßbach;4;58;7594;4;56;.;5;56;.;5;58;.;5;53;.
9274172;      Pfeffenhausen, M;13;105;17559;13;99;17793;12;104;16408;15;122;15499;15;113;17307
9274174;      Postau;2;.;.;2;.;.;2;.;.;2;.;.;2;.;.
9274176;      Rottenburg a.d.Laaber, St;16;124;10979;14;105;9791;17;141;13708;20;139;14571;19;142;16140
9274179;      Schalkham;1;.;.;1;.;.;1;.;.;1;.;.;1;.;.
9274182;      Tiefenbach;8;80;10701;8;71;11444;9;77;12982;10;83;13850;11;86;13815
9274183;      Velden, M;6;101;9902;9;112;11356;10;118;11357;13;122;11742;15;135;12628
9274184;      Vilsbiburg, St;14;199;28463;15;188;27619;16;190;33409;16;188;35966;18;176;32623
9274185;      Vilsheim;3;13;1179;2;.;.;3;9;767;3;12;1024;3;10;1203
9274187;      Weihmichl;7;58;8130;7;53;9854;9;63;9655;8;61;12354;7;65;10622
9274188;      Weng;2;.;.;1;.;.;2;.;.;3;5;621;3;7;749
9274191;      Wörth a.d.Isar;1;.;.;2;.;.;2;.;.;2;.;.;2;.;.
9274193;      Wurmsham;7;40;4145;5;34;4423;7;39;5116;7;40;5239;7;33;5273
9274194;      Bruckberg;8;82;9811;9;84;10990;7;82;10482;7;70;8616;7;67;10154
9275111;      Aicha vorm Wald;3;.;.;2;.;.;3;.;.;3;.;.;4;35;.
9275112;      Aidenbach, M;3;.;.;4;36;2467;3;.;.;3;22;.;2;.;.
9275114;      Aldersbach;5;20;1941;4;23;2040;6;24;2922;5;21;2871;4;32;2995
9275116;      Bad Füssing;2;.;.;2;.;.;2;.;.;2;.;.;2;.;.
9275117;      Beutelsbach;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9275118;      Breitenberg;7;25;2022;7;25;1843;6;21;1595;7;24;2643;7;26;1884
9275119;      Büchlberg;3;.;.;4;32;.;5;29;2105;4;26;.;4;26;2527
9275120;      Eging a.See, M;11;148;15056;11;116;13122;10;114;12789;11;58;6065;9;58;6948
9275121;      Fürstenstein;8;71;6628;9;90;10371;9;94;14322;12;97;12010;11;85;13414
9275122;      Fürstenzell, M;9;43;5577;7;34;4475;11;61;6500;11;60;7451;13;66;9758
9275124;      Bad Griesbach i.Rottal, St;8;44;3691;6;34;2317;7;38;2840;7;36;2785;7;35;2836
9275125;      Haarbach;5;124;13802;5;123;12838;6;136;17523;6;141;19968;6;141;19106
9275126;      Hauzenberg, St;23;438;46684;20;394;53833;23;393;56449;22;416;44445;21;392;53590
9275127;      Hofkirchen, M;11;144;19998;10;137;13080;9;134;13607;10;126;26877;11;130;38897
9275128;      Hutthurm, M;8;163;19400;10;175;24792;10;174;50813;12;173;28404;10;161;30180
9275130;      Kirchham;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9275131;      Kößlarn, M;5;37;2349;4;37;2811;5;37;3154;5;35;3528;5;35;3264
9275132;      Malching;2;.;.;2;.;.;3;15;2598;3;14;2629;3;15;2698
9275133;      Neuburg a.Inn;5;18;2204;4;17;2369;5;19;2261;6;20;1890;6;19;2319
9275134;      Neuhaus a.Inn;6;32;3725;6;32;3813;5;31;2594;5;31;2982;5;26;3347
9275135;      Neukirchen vorm Wald;3;11;1085;4;11;1333;5;15;1329;5;11;1622;6;12;2092
9275137;      Obernzell, M;2;.;.;2;.;.;3;40;3156;3;39;.;4;37;3112
9275138;      Ortenburg, M;12;92;8296;13;87;10076;14;98;10726;14;117;10841;16;118;14418
9275141;      Pocking, St;14;145;17612;13;142;17478;14;153;23160;13;142;19135;15;142;22643
9275143;      Rotthalmünster, M;10;385;47238;9;376;69287;10;387;75819;9;417;39357;9;425;49829
9275144;      Ruderting;5;145;16039;5;139;22009;5;125;26891;6;133;24128;6;114;27041
9275145;      Ruhstorf a.d.Rott, M;9;61;5985;10;68;7436;9;64;11190;9;65;9643;9;54;8776
9275146;      Salzweg;7;63;6495;7;65;8225;8;60;9331;10;84;10745;10;85;10511
9275148;      Sonnen;1;.;.;1;.;.;1;.;.;1;.;.;1;.;.
9275149;      Tettenweis;3;23;1502;3;.;1298;3;5;364;3;5;395;3;5;406
9275150;      Thyrnau;5;26;3420;5;22;3097;7;30;4134;7;28;5247;8;43;5819
9275151;      Tiefenbach;12;83;6761;12;100;9151;11;89;10313;13;89;9898;13;91;11509
9275152;      Tittling, M;6;76;7666;8;68;9181;9;71;7561;10;76;8990;11;77;8142
9275153;      Untergriesbach, M;14;78;4950;12;74;5103;13;77;5656;13;80;5976;11;84;7691
9275154;      Vilshofen an der Donau, St;18;130;26238;17;160;26431;19;149;30820;22;168;27142;21;139;29871
9275156;      Wegscheid, M;12;146;15612;12;147;16262;13;159;17226;13;161;17359;14;164;21404
9275159;      Windorf, M;9;419;.;10;458;.;10;463;.;14;492;114916;12;485;.
9275160;      Witzmannsberg;7;58;5356;6;54;5982;6;51;6476;6;45;6326;7;57;7089
9276111;      Achslach;2;.;.;2;.;.;4;27;.;3;.;.;3;.;4345
9276113;      Arnbruck;4;16;1115;4;14;1467;6;21;1859;7;24;1622;6;27;1707
9276115;      Bayerisch Eisenstein;2;.;.;1;.;.;2;.;.;2;.;.;1;.;.
9276116;      Bischofsmais;9;183;19485;9;186;20489;9;193;23837;9;200;23107;8;199;22153
9276117;      Bodenmais, M;2;.;.;2;.;.;2;.;.;2;.;.;2;.;.
9276118;      Böbrach;2;.;.;2;.;.;2;.;.;4;45;.;3;.;.
9276120;      Drachselsried;10;48;5403;8;55;6013;8;56;8756;10;75;9285;12;78;11951
9276121;      Frauenau;2;.;.;2;.;.;2;.;.;2;.;.;2;.;.
9276122;      Geiersthal;5;30;2724;4;27;1591;5;33;4156;5;30;2922;5;32;3516
9276123;      Gotteszell;3;14;973;3;14;957;3;12;1020;3;12;1068;4;13;1293
9276126;      Kirchberg i.Wald;10;136;19319;9;141;15493;9;144;20141;10;152;18972;11;200;28538
9276127;      Kirchdorf i.Wald;3;40;.;3;45;4897;4;45;5466;4;45;4914;4;44;.
9276128;      Kollnburg;13;219;35444;12;221;45573;15;224;50108;15;211;35288;15;201;35986
9276129;      Langdorf;1;.;.;1;.;.;–;–;–;1;.;.;1;.;.
9276130;      Lindberg;3;.;.;3;22;.;3;.;.;3;.;.;4;22;.
9276134;      Patersdorf;9;35;2208;7;35;2248;8;35;2268;9;36;2227;9;35;2677
9276135;      Prackenbach;9;84;13442;9;91;10991;11;99;12138;11;101;10723;12;122;14816
9276138;      Regen, St;13;354;51147;11;388;49434;12;420;62180;11;487;40934;11;493;55946
9276139;      Rinchnach;5;73;.;7;77;7453;6;72;6750;7;76;7249;5;67;7200
