;;Monatsber.i.Verarb.Gew.,Bergb.u.Gewnn.v.Stein.u.E.;;;Gewerbeanzeigenstatistik;;Monatsber.i.Verarb.Gew.,Bergb.u.Gewnn.v.Stein.u.E.;;;Gewerbeanzeigenstatistik;;Monatsber.i.Verarb.Gew.,Bergb.u.Gewnn.v.Stein.u.E.;;;Gewerbeanzeigenstatistik;;Monatsber.i.Verarb.Gew.,Bergb.u.Gewnn.v.Stein.u.E.;;;Gewerbeanzeigenstatistik;;Monatsber.i.Verarb.Gew.,Bergb.u.Gewnn.v.Stein.u.E.;;;Gewerbeanzeigenstatistik;;Monatsber.i.Verarb.Gew.,Bergb.u.Gewnn.v.Stein.u.E.;;;Gewerbeanzeigenstatistik;;Monatsber.i.Verarb.Gew.,Bergb.u.Gewnn.v.Stein.u.E.;;;Gewerbeanzeigenstatistik;
;;Verarbeitende Betriebe;Beschäftigte in Verarbeitenden Betrieben;Bruttoentgelte;Gewerbeanmeldungen;Gewerbeabmeldungen;Verarbeitende Betriebe;Beschäftigte in Verarbeitenden Betrieben;Bruttoentgelte;Gewerbeanmeldungen;Gewerbeabmeldungen;Verarbeitende Betriebe;Beschäftigte in Verarbeitenden Betrieben;Bruttoentgelte;Gewerbeanmeldungen;Gewerbeabmeldungen;Verarbeitende Betriebe;Beschäftigte in Verarbeitenden Betrieben;Bruttoentgelte;Gewerbeanmeldungen;Gewerbeabmeldungen;Verarbeitende Betriebe;Beschäftigte in Verarbeitenden Betrieben;Bruttoentgelte;Gewerbeanmeldungen;Gewerbeabmeldungen;Verarbeitende Betriebe;Beschäftigte in Verarbeitenden Betrieben;Bruttoentgelte;Gewerbeanmeldungen;Gewerbeabmeldungen;Verarbeitende Betriebe;Beschäftigte in Verarbeitenden Betrieben;Bruttoentgelte;Gewerbeanmeldungen;Gewerbeabmeldungen
;;Anzahl;Anzahl;Tsd. EUR;Anzahl;Anzahl;Anzahl;Anzahl;Tsd. EUR;Anzahl;Anzahl;Anzahl;Anzahl;Tsd. EUR;Anzahl;Anzahl;Anzahl;Anzahl;Tsd. EUR;Anzahl;Anzahl;Anzahl;Anzahl;Tsd. EUR;Anzahl;Anzahl;Anzahl;Anzahl;Tsd. EUR;Anzahl;Anzahl;Anzahl;Anzahl;Tsd. EUR;Anzahl;Anzahl
9376122;      Dieterskirchen;1;.;.;4;7;1;.;.;7;5;1;.;.;8;3;1;.;.;7;1;1;.;.;10;4;1;.;.;6;5;1;.;.;3;1
9376125;      Fensterbach;4;469;13177;10;9;3;477;14359;11;16;2;.;.;14;15;2;.;.;18;12;2;.;.;16;14;2;.;.;24;14;3;.;.;12;6
9376131;      Gleiritsch;–;–;–;4;7;–;–;–;3;3;–;–;–;2;4;–;–;–;3;2;–;–;–;5;–;–;–;–;4;6;–;–;–;6;6
9376133;      Guteneck;–;–;–;7;5;–;–;–;6;8;–;–;–;1;4;–;–;–;2;1;–;–;–;8;1;–;–;–;6;6;–;–;–;8;4
9376141;      Maxhütte-Haidhof, St;5;186;5042;97;63;3;130;3006;131;102;3;126;3090;122;72;3;122;2999;117;90;6;239;5901;157;99;6;213;5050;92;72;5;152;3648;96;55
9376144;      Nabburg, St;8;1391;59027;41;46;8;1404;61176;38;31;9;1293;60192;37;35;9;1282;56010;59;35;9;1250;60227;74;56;8;1307;57202;57;39;8;1257;59496;63;50
9376146;      Neukirchen-Balbini, M;–;–;–;9;10;–;–;–;5;2;–;–;–;6;4;–;–;–;6;5;–;–;–;10;4;–;–;–;3;6;–;–;–;8;2
9376147;      Neunburg vorm Wald, St;7;2027;68986;81;44;8;2165;76535;62;31;8;2180;79646;54;47;8;2056;75677;58;45;8;2066;83065;63;53;9;2139;89269;54;48;9;2240;95082;26;43
9376148;      Niedermurach;1;.;.;5;9;1;.;.;6;7;1;.;.;10;9;1;.;.;4;4;1;.;.;11;9;1;.;.;7;8;1;.;.;8;9
9376149;      Nittenau, St;6;1139;54223;80;96;6;1138;58253;60;59;6;1159;57230;64;73;7;1152;54825;92;74;8;1205;57148;88;57;8;1195;59197;61;65;7;1269;65217;75;68
9376150;      Wernberg-Köblitz, M;10;1084;27252;38;29;10;1151;30750;51;37;9;1133;32323;39;44;9;1102;32914;33;39;8;1000;30759;40;39;7;1029;32755;47;29;7;894;31948;50;29
9376151;      Oberviechtach, St;4;300;9088;56;30;4;273;8561;44;24;3;271;8006;35;30;4;300;9382;42;36;4;318;9821;31;18;4;326;10577;33;36;4;329;11443;34;23
9376153;      Pfreimd, St;4;761;.;21;27;4;728;30924;26;21;4;744;33257;20;21;4;696;32440;22;19;4;707;32786;36;34;4;713;30999;30;37;3;.;.;34;14
9376159;      Schmidgaden;2;.;.;23;12;2;.;.;26;17;4;403;13013;24;12;4;404;12723;22;12;4;387;12903;27;10;4;439;15441;24;15;3;.;.;23;19
9376160;      Schönsee, St;5;731;16850;20;19;5;804;19187;21;11;5;810;19594;26;19;5;753;18283;14;18;5;844;18336;13;19;5;842;20178;14;7;5;737;18879;14;11
9376161;      Schwandorf, GKSt;14;3062;126699;208;183;14;3042;129771;214;192;13;3178;137471;247;198;13;2958;127520;231;143;14;3317;147596;253;160;13;3451;163462;171;160;15;4001;186873;247;186
9376162;      Schwarzach b.Nabburg;–;–;–;9;5;–;–;–;9;7;–;–;–;11;6;–;–;–;7;10;–;–;–;8;8;–;–;–;4;7;–;–;–;13;5
9376163;      Schwarzenfeld, M;7;1138;42700;41;52;5;1217;47445;47;37;5;1265;51570;50;36;6;1297;54349;61;32;7;1328;57599;62;39;7;1378;62068;52;37;8;1428;68741;46;38
9376164;      Schwarzhofen, M;2;.;.;9;5;2;.;.;15;15;2;.;.;14;10;2;.;.;8;3;2;.;.;9;8;2;.;.;10;9;2;.;.;7;3
9376167;      Stadlern;1;.;.;3;5;1;.;.;1;3;1;.;.;3;8;1;.;.;2;–;1;.;.;1;2;1;.;.;6;3;1;.;.;4;3
9376168;      Steinberg am See;1;.;.;14;9;1;.;.;12;7;1;.;.;22;15;1;.;.;19;8;1;.;.;17;7;–;–;–;6;4;–;–;–;27;11
9376169;      Stulln;4;415;15155;17;18;4;437;16866;11;15;4;443;17292;10;12;4;431;17117;8;17;5;483;18732;14;10;6;555;22368;20;5;7;606;26019;17;6
9376170;      Teublitz, St;3;.;.;51;44;3;.;.;64;48;3;.;.;60;40;4;.;.;64;47;4;.;.;62;45;4;.;.;59;51;4;.;.;62;48
9376171;      Teunz;1;.;.;7;6;1;.;.;9;4;1;.;.;11;8;1;.;.;19;7;1;.;.;14;8;1;.;.;13;4;–;–;–;14;9
9376172;      Thanstein;–;–;–;6;3;–;–;–;7;2;–;–;–;4;2;–;–;–;6;2;–;–;–;5;9;–;–;–;3;8;–;–;–;2;5
9376173;      Trausnitz;–;–;–;2;6;–;–;–;7;4;–;–;–;13;4;–;–;–;5;2;–;–;–;12;6;–;–;–;11;12;–;–;–;6;7
9376175;      Wackersdorf;20;2692;112195;49;25;20;2789;116787;55;49;20;2579;115614;45;35;20;2549;105158;54;37;21;2584;112282;69;36;20;2491;114626;26;22;20;2469;120780;56;36
9376176;      Weiding;–;–;–;3;–;–;–;–;3;1;–;–;–;5;2;–;–;–;3;3;–;–;–;3;4;–;–;–;7;5;–;–;–;5;2
9376178;      Winklarn, M;2;.;.;3;3;2;.;.;6;5;2;.;.;7;6;2;.;.;11;10;2;.;.;13;4;2;.;.;11;8;1;.;.;4;4
9376444;      Gemeindefreie Gebiete;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9377112;      Bärnau, St;3;141;2666;24;23;3;146;2871;15;14;3;135;2807;18;23;3;107;2028;20;20;4;147;3294;17;22;4;150;3132;30;29;4;138;2987;21;28
9377113;      Brand;2;.;.;7;10;2;.;.;11;6;2;.;.;9;5;2;.;.;13;9;2;.;.;16;10;2;.;.;5;6;2;.;.;14;6
9377115;      Ebnath;1;.;.;5;7;1;.;.;11;9;–;–;–;13;4;–;–;–;3;8;–;–;–;10;10;–;–;–;10;11;–;–;–;11;5
9377116;      Erbendorf, St;6;664;21442;34;24;6;650;21046;29;25;7;749;25423;41;26;7;741;24658;37;36;7;710;26114;50;41;7;714;27826;46;23;8;744;30851;39;32
9377117;      Falkenberg, M;–;–;–;8;5;–;–;–;3;4;–;–;–;4;6;–;–;–;6;4;–;–;–;5;8;–;–;–;4;6;–;–;–;7;2
9377118;      Friedenfels;1;.;.;9;16;1;.;.;4;8;1;.;.;7;5;1;.;.;13;9;1;.;.;10;7;1;.;.;13;2;1;.;.;11;9
9377119;      Fuchsmühl, M;–;–;–;11;13;–;–;–;6;6;–;–;–;8;9;–;–;–;13;4;–;–;–;18;16;–;–;–;13;5;–;–;–;7;4
9377127;      Immenreuth;2;.;.;10;11;2;.;.;12;11;2;.;.;22;11;2;.;.;17;6;3;150;4363;21;11;3;160;4569;13;5;2;.;.;23;10
9377128;      Kastl;2;.;.;7;4;2;.;.;12;8;2;.;.;8;12;2;.;.;7;8;2;.;.;12;7;2;.;.;10;4;2;.;.;6;5
9377129;      Kemnath, St;3;.;.;40;38;3;.;.;40;31;3;.;.;50;31;3;.;.;60;37;3;.;.;70;21;3;.;.;69;36;3;.;.;74;47
9377131;      Konnersreuth, M;2;.;.;16;8;2;.;.;8;6;2;.;.;11;5;2;.;.;3;6;2;.;.;11;5;1;.;.;13;10;1;.;.;10;6
9377132;      Krummennaab;–;–;–;16;9;–;–;–;8;10;–;–;–;12;13;–;–;–;8;7;–;–;–;12;7;–;–;–;10;5;–;–;–;7;12
9377133;      Kulmain;–;–;–;14;12;–;–;–;14;23;–;–;–;17;13;–;–;–;20;11;–;–;–;13;11;–;–;–;22;8;–;–;–;17;13
9377137;      Leonberg;–;–;–;9;8;–;–;–;5;6;–;–;–;15;4;1;.;.;15;5;1;.;.;5;4;1;.;.;15;9;1;.;.;7;5
9377139;      Mähring, M;–;–;–;3;4;–;–;–;6;4;–;–;–;9;13;–;–;–;9;10;–;–;–;11;2;–;–;–;17;4;–;–;–;3;5
9377141;      Mitterteich, St;5;1381;60824;41;38;6;1460;64189;38;45;5;1460;66046;39;46;6;1546;71735;43;37;7;1573;65295;51;39;8;1618;80540;51;40;6;1642;61503;59;46
9377142;      Neualbenreuth, M;–;–;–;16;11;–;–;–;14;11;–;–;–;7;4;–;–;–;13;6;–;–;–;9;9;–;–;–;5;5;–;–;–;12;13
9377143;      Neusorg;1;.;.;14;13;1;.;.;8;10;1;.;.;13;8;2;.;.;13;10;2;.;.;18;13;2;.;.;9;10;2;.;.;16;11
9377145;      Pechbrunn;1;.;.;7;9;1;.;.;9;6;1;.;.;9;9;–;–;–;10;5;–;–;–;12;9;–;–;–;12;9;–;–;–;8;4
9377146;      Plößberg, M;5;1350;44704;22;14;6;1550;52866;18;12;6;1599;56910;17;16;6;1661;62298;22;19;6;1789;67821;20;16;6;1758;70937;27;13;7;1791;76494;25;16
9377148;      Pullenreuth;1;.;.;12;12;1;.;.;13;14;1;.;.;8;7;1;.;.;8;9;1;.;.;16;8;1;.;.;11;11;1;.;.;10;12
9377149;      Reuth b.Erbendorf;1;.;.;4;7;1;.;.;7;6;1;.;.;9;12;1;.;.;9;9;1;.;.;9;7;1;.;.;5;3;1;.;.;12;13
9377154;      Tirschenreuth, St;8;1423;62567;60;40;10;1613;70872;58;50;9;1604;73149;68;52;9;1563;69180;57;54;9;1516;70940;64;64;9;1496;73223;60;72;9;1563;80499;62;54
9377157;      Waldershof, St;5;483;13869;29;29;6;585;18831;31;25;7;639;20799;37;21;7;665;21451;40;29;8;999;35831;30;33;8;1048;40443;26;28;8;1069;43205;24;40
9377158;      Waldsassen, St;7;520;16730;35;37;7;513;18557;49;40;7;587;21195;39;42;7;503;19756;53;42;8;572;20243;54;47;8;613;21717;42;45;8;641;20921;47;22
9377159;      Wiesau, M;4;458;15541;32;20;4;462;17048;16;32;4;460;16257;27;26;4;435;15006;35;32;4;425;15892;34;19;4;423;15971;30;21;4;421;16511;41;36
9377444;      Gemeindefreie Gebiete;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9471111;      Altendorf;5;831;34081;13;15;5;826;35139;18;19;5;800;34632;21;24;5;835;35747;8;16;5;807;36535;13;25;5;809;37866;11;3;5;792;39100;16;17
9471115;      Baunach, St;3;234;10678;26;28;3;246;11400;30;29;3;247;11664;37;26;3;242;.;12;21;2;.;.;26;27;2;.;.;34;16;2;.;.;36;28
9471117;      Bischberg;2;.;.;42;50;3;.;.;46;33;3;57;1485;47;45;3;.;.;36;32;3;52;1786;37;43;3;57;1843;57;54;3;55;1917;56;29
9471119;      Breitengüßbach;5;217;6689;36;23;5;212;7244;23;25;5;220;7640;24;37;4;184;6228;40;32;4;187;6400;32;30;5;204;6705;27;53;4;166;5880;48;46
9471120;      Burgebrach, M;3;304;9119;46;45;3;311;8985;37;38;3;261;8750;51;34;3;276;7403;44;33;3;283;7931;59;25;3;278;8459;64;60;3;276;8721;42;48
9471122;      Burgwindheim, M;1;.;.;13;14;2;.;.;9;7;2;.;.;11;6;2;.;.;8;9;2;.;.;8;4;2;.;.;9;10;2;.;.;6;6
9471123;      Buttenheim, M;3;.;.;38;26;4;170;6273;23;24;5;206;7654;26;24;5;204;8566;20;18;4;172;7469;26;23;4;145;5322;26;25;2;.;.;33;22
9471128;      Ebrach, M;2;.;.;10;5;2;.;.;10;6;2;.;.;11;11;2;.;.;6;7;2;.;.;12;5;2;.;.;17;12;2;.;.;11;12
9471131;      Frensdorf;1;.;.;29;21;1;.;.;30;21;1;.;.;31;16;1;.;.;30;22;1;.;.;40;34;1;.;.;33;35;–;–;–;36;42
9471133;      Gerach;–;–;–;4;6;–;–;–;4;4;–;–;–;11;4;–;–;–;8;3;–;–;–;6;9;–;–;–;9;8;–;–;–;6;8
9471137;      Gundelsheim;–;–;–;22;18;–;–;–;23;46;–;–;–;27;29;–;–;–;30;31;–;–;–;29;26;–;–;–;19;15;–;–;–;21;25
9471140;      Hallstadt, St;5;3275;170405;81;80;5;3394;173151;81;80;5;3312;178446;83;66;5;2951;159249;69;70;5;2204;135587;94;74;5;2202;127491;76;82;4;1876;108459;101;82
9471142;      Heiligenstadt i.OFr., M;2;.;.;10;17;2;.;.;12;12;2;.;.;18;11;2;.;.;23;15;2;.;.;34;20;2;.;.;23;22;2;.;.;31;18
9471145;      Hirschaid, M;3;.;.;110;109;4;.;.;115;106;4;.;.;122;113;5;1678;.;115;100;5;1602;.;124;89;5;1609;83121;116;102;5;1571;85574;84;58
9471150;      Kemmern;–;–;–;17;14;1;.;.;13;11;1;.;.;19;16;1;.;.;15;13;2;.;.;21;23;1;.;.;12;14;1;.;.;25;15
9471151;      Königsfeld;1;.;.;7;8;1;.;.;4;6;1;.;.;9;5;1;.;.;8;5;2;.;.;7;6;2;.;.;8;4;2;.;.;6;6
9471152;      Lauter;–;–;–;10;7;–;–;–;2;15;–;–;–;10;7;–;–;–;7;3;–;–;–;7;2;–;–;–;9;7;–;–;–;6;6
9471154;      Lisberg;1;.;.;26;23;1;.;.;25;22;1;.;.;21;16;1;.;.;10;12;1;.;.;11;12;1;.;.;9;5;1;.;.;19;15
9471155;      Litzendorf;1;.;.;32;22;1;.;.;37;34;1;.;.;34;26;1;.;.;32;44;1;.;.;38;29;1;.;.;30;33;1;.;.;42;23
9471159;      Memmelsdorf;1;.;.;60;56;1;.;.;62;43;2;.;.;52;45;2;.;.;69;49;3;161;2315;61;39;3;166;2552;42;36;3;155;2745;68;46
9471165;      Oberhaid;–;–;–;34;28;–;–;–;42;32;–;–;–;38;35;–;–;–;30;30;–;–;–;33;43;–;–;–;28;29;–;–;–;37;24
9471169;      Pettstadt;–;–;–;7;15;–;–;–;3;17;–;–;–;17;12;–;–;–;11;8;–;–;–;16;18;–;–;–;13;20;–;–;–;14;7
9471172;      Pommersfelden;2;.;.;34;20;2;.;.;26;24;2;.;.;17;20;2;.;.;26;22;3;.;.;38;14;2;.;.;27;22;2;.;.;36;22
9471173;      Priesendorf;1;.;.;9;12;1;.;.;7;6;2;.;.;29;21;2;.;.;12;13;2;.;.;9;10;2;.;.;14;8;2;.;.;8;10
9471174;      Rattelsdorf, M;2;.;.;42;32;3;163;4268;38;30;3;155;4215;38;34;3;144;3944;37;33;3;134;3898;26;33;3;123;3825;36;27;3;113;3720;26;23
9471175;      Reckendorf;–;–;–;10;12;1;.;.;14;12;1;.;.;20;13;1;.;.;10;6;2;.;.;14;13;2;.;.;10;10;2;.;.;20;8
9471185;      Scheßlitz, St;8;1050;42297;45;42;8;1128;44355;70;38;8;1283;46657;42;36;8;1265;45413;36;40;8;1334;47354;49;31;9;1435;54159;67;40;9;1429;53515;53;43
9471186;      Schönbrunn i.Steigerwald;–;–;–;13;13;–;–;–;9;9;–;–;–;10;7;–;–;–;12;8;–;–;–;15;13;–;–;–;6;7;–;–;–;18;10
9471189;      Stadelhofen;–;–;–;4;8;1;.;.;7;5;1;.;.;5;6;1;.;.;6;5;1;.;.;5;3;1;.;.;6;7;1;.;.;2;3
9471191;      Stegaurach;1;.;.;50;45;1;.;.;54;32;–;–;–;53;48;–;–;–;49;54;–;–;–;58;52;2;.;.;59;45;2;.;.;54;44
9471195;      Strullendorf;2;.;.;75;71;2;.;.;53;58;2;.;.;69;59;2;.;.;47;54;2;.;.;47;42;2;.;.;61;40;2;.;.;64;49
9471207;      Viereth-Trunstadt;1;.;.;20;23;1;.;.;21;24;1;.;.;22;15;1;.;.;31;18;2;.;.;26;20;2;.;.;24;22;2;.;.;25;21
9471208;      Walsdorf;–;–;–;37;21;–;–;–;27;30;–;–;–;30;16;–;–;–;21;21;–;–;–;22;26;1;.;.;21;16;1;.;.;19;21
9471209;      Wattendorf;1;.;.;3;2;1;.;.;1;1;1;.;.;2;6;1;.;.;4;2;1;.;.;4;1;1;.;.;5;5;1;.;.;2;1
9471214;      Zapfendorf, M;5;379;14359;28;37;5;402;15875;38;46;5;405;16367;35;39;5;396;16791;35;34;5;410;17196;28;29;5;405;17425;20;30;5;426;19848;26;22
9471220;      Schlüsselfeld, St;8;1067;31415;62;58;8;1095;32262;50;54;8;1122;34471;52;48;9;1462;46471;40;36;10;1567;52016;42;35;10;1554;55221;46;40;12;1585;59604;45;45
9471444;      Gemeindefreie Gebiete;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9472111;      Ahorntal;1;.;.;7;8;1;.;.;10;10;1;.;.;8;8;1;.;.;13;10;1;.;.;17;8;1;.;.;15;12;1;.;.;7;10
9472115;      Aufseß;1;.;.;9;10;1;.;.;7;9;1;.;.;6;5;1;.;.;10;9;1;.;.;12;3;1;.;.;9;13;1;.;.;14;11
9472116;      Bad Berneck i.Fichtelgebirge, St;5;342;15735;38;51;5;352;16834;29;31;5;357;17656;35;30;5;344;16738;33;28;7;391;18457;49;31;7;419;21116;47;44;7;427;21186;41;43
9472118;      Betzenstein, St;–;–;–;19;18;–;–;–;16;21;–;–;–;13;9;–;–;–;16;17;–;–;–;23;14;–;–;–;26;14;–;–;–;13;14
9472119;      Bindlach;7;355;12952;68;72;8;402;14104;58;55;8;409;14804;82;54;8;418;13197;66;56;8;400;14132;53;31;8;380;13699;68;59;8;370;13873;66;54
9472121;      Bischofsgrün;–;–;–;22;15;–;–;–;22;27;–;–;–;23;14;–;–;–;14;15;–;–;–;25;8;–;–;–;16;20;–;–;–;12;21
9472127;      Creußen, St;2;.;.;20;28;2;.;.;19;23;1;.;.;22;25;2;.;.;24;17;2;.;.;41;21;2;.;.;31;19;2;.;.;33;22
9472131;      Eckersdorf;–;–;–;35;23;–;–;–;32;39;–;–;–;32;40;–;–;–;38;28;–;–;–;33;25;–;–;–;31;32;–;–;–;32;27
9472133;      Emtmannsberg;–;–;–;8;9;–;–;–;2;1;–;–;–;6;2;–;–;–;6;4;–;–;–;8;3;–;–;–;6;2;–;–;–;7;7
9472138;      Fichtelberg;–;–;–;11;17;–;–;–;8;19;–;–;–;18;13;–;–;–;18;20;–;–;–;16;28;–;–;–;27;17;–;–;–;22;17
9472139;      Gefrees, St;5;325;9795;41;32;5;332;10297;37;44;5;329;10292;27;25;6;378;12586;26;28;6;386;14018;31;27;6;366;14370;21;18;6;341;14954;32;22
9472140;      Gesees;1;.;.;7;10;1;.;.;7;9;1;.;.;11;7;2;.;.;4;19;2;.;.;9;8;2;.;.;11;6;2;.;.;13;4
9472141;      Glashütten;–;–;–;4;10;–;–;–;9;9;–;–;–;5;1;–;–;–;10;8;–;–;–;7;7;–;–;–;11;6;–;–;–;11;8
9472143;      Goldkronach, St;5;388;13749;28;17;5;405;15029;24;20;5;420;16124;15;22;4;302;9528;18;17;4;296;9973;24;15;5;391;16279;25;24;5;381;16252;19;23
9472146;      Haag;–;–;–;7;5;–;–;–;3;6;–;–;–;4;4;–;–;–;7;5;–;–;–;8;7;–;–;–;5;2;–;–;–;3;5
9472150;      Heinersreuth;2;.;.;22;28;2;.;.;21;35;2;.;.;20;22;3;122;2670;25;47;3;125;3382;36;27;3;121;3365;21;22;3;123;3526;28;23
9472154;      Hollfeld, St;1;.;.;30;39;1;.;.;34;33;1;.;.;40;31;1;.;.;36;37;1;.;.;34;36;1;.;.;38;25;1;.;.;32;34
9472155;      Hummeltal;–;–;–;16;9;–;–;–;7;11;–;–;–;12;12;–;–;–;19;12;–;–;–;16;16;–;–;–;19;24;–;–;–;18;15
9472156;      Kirchenpingarten;–;–;–;11;8;–;–;–;10;4;–;–;–;5;3;–;–;–;9;9;–;–;–;5;3;–;–;–;7;6;–;–;–;8;8
9472164;      Mehlmeisel;–;–;–;5;4;–;–;–;11;8;–;–;–;9;14;–;–;–;4;4;–;–;–;16;10;–;–;–;10;11;–;–;–;10;9
9472166;      Mistelbach;–;–;–;9;3;–;–;–;9;8;–;–;–;12;13;–;–;–;12;9;–;–;–;12;13;–;–;–;11;13;–;–;–;7;8
9472167;      Mistelgau;2;.;.;22;22;2;.;.;21;24;2;.;.;22;22;2;.;.;20;20;2;.;.;36;15;2;.;.;23;25;2;.;.;27;19
9472175;      Pegnitz, St;7;2257;114644;85;77;7;2386;.;107;91;7;2478;130694;64;76;7;2465;127798;88;57;7;2436;127079;80;82;7;2471;129527;108;93;7;2468;136081;95;100
9472176;      Plankenfels;–;–;–;7;1;–;–;–;10;9;–;–;–;5;3;–;–;–;3;7;–;–;–;10;4;–;–;–;3;7;–;–;–;6;8
9472177;      Plech, M;1;.;.;9;8;1;.;.;8;16;–;–;–;11;6;1;.;.;10;9;1;.;.;4;7;1;.;.;12;9;1;.;.;12;12
9472179;      Pottenstein, St;1;.;.;39;33;1;.;.;41;43;1;.;.;45;40;1;.;.;43;36;1;.;.;47;30;1;.;.;39;33;1;.;.;40;42
9472180;      Prebitz;–;–;–;8;4;–;–;–;4;2;–;–;–;3;3;–;–;–;2;7;–;–;–;2;3;–;–;–;2;4;–;–;–;3;3
9472184;      Schnabelwaid, M;–;–;–;8;3;–;–;–;7;12;–;–;–;8;6;–;–;–;9;1;–;–;–;7;4;–;–;–;3;1;–;–;–;5;5
9472188;      Seybothenreuth;1;.;.;6;5;1;.;.;8;8;–;–;–;8;8;–;–;–;12;9;1;.;.;7;14;–;–;–;8;9;–;–;–;10;7
9472190;      Speichersdorf;2;.;.;47;43;2;.;.;33;27;2;.;.;47;32;2;.;.;46;45;2;.;.;41;31;2;.;.;50;35;2;.;.;34;36
9472197;      Waischenfeld, St;1;.;.;17;16;1;.;.;18;13;1;.;.;25;15;1;.;.;19;13;1;.;.;16;18;1;.;.;16;10;2;.;.;18;18
9472198;      Warmensteinach;2;.;.;16;27;2;.;.;17;22;2;.;.;24;19;2;.;.;15;16;2;.;.;21;14;2;.;.;14;20;2;.;.;21;21
9472199;      Weidenberg, M;6;546;18756;55;43;6;544;20195;36;45;8;628;22738;40;33;8;615;23430;32;32;8;608;24919;47;30;8;648;26764;30;29;10;669;27915;37;39
9472444;      Gemeindefreie Gebiete;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9473112;      Ahorn;5;258;7037;18;19;5;270;7626;19;34;5;267;7442;28;25;6;257;6915;22;12;4;217;6138;29;22;4;225;5728;11;7;4;219;6305;11;9
9473120;      Dörfles-Esbach;5;660;21379;11;11;6;730;23851;24;17;6;733;24540;16;13;6;704;22961;16;19;6;688;23189;31;18;6;663;23883;25;23;6;620;24005;28;17
9473121;      Ebersdorf b.Coburg;10;1873;63430;37;48;8;1510;59309;40;32;6;1481;56582;39;28;6;1446;54954;44;38;7;1503;61280;42;24;7;1512;60430;29;28;7;1483;60829;39;27
9473132;      Großheirath;4;122;4084;16;18;4;124;4135;18;12;4;122;4045;18;18;4;120;3824;13;4;3;.;.;26;16;3;116;.;21;11;3;.;.;19;14
9473134;      Grub a.Forst;6;250;6080;15;17;5;231;6134;29;16;5;214;6203;16;24;4;209;6054;21;22;5;265;6793;21;16;5;255;7624;27;17;5;192;6194;22;28
9473138;      Itzgrund;1;.;.;24;25;1;.;.;17;22;1;.;.;15;13;1;.;.;25;13;1;.;.;25;20;1;.;.;27;21;1;.;.;29;28
9473141;      Lautertal;1;.;.;30;20;1;.;.;24;26;1;.;.;44;29;1;.;.;30;15;1;.;.;28;27;1;.;.;35;31;2;.;.;30;28
9473144;      Meeder;4;692;26458;14;12;4;728;28299;12;12;4;727;28755;27;20;4;696;27799;30;27;4;673;28888;27;16;4;658;29880;17;25;4;658;31007;23;28
9473151;      Neustadt b.Coburg, GKSt;16;2098;76698;89;91;17;2205;81507;110;92;18;2207;82556;90;87;19;2204;83524;103;94;24;2307;84965;96;91;24;2363;88110;96;102;23;2265;93085;100;82
9473153;      Niederfüllbach;–;–;–;16;5;–;–;–;17;10;–;–;–;8;15;–;–;–;12;6;–;–;–;11;18;–;–;–;14;18;–;–;–;11;9
9473158;      Bad Rodach, St;3;.;.;40;38;3;.;.;31;44;4;.;.;37;37;4;.;.;35;28;5;.;.;38;28;5;.;.;43;36;5;.;.;49;39
9473159;      Rödental, St;8;997;38897;68;97;7;970;38991;81;82;7;965;40537;87;71;7;913;38034;103;102;8;936;40123;88;75;9;1021;43695;54;37;7;999;46806;116;115
9473165;      Seßlach, St;7;413;13395;29;32;7;407;13535;28;29;7;399;13388;33;22;7;379;12518;36;17;7;364;13139;30;28;7;327;12678;27;23;7;319;13083;32;33
9473166;      Sonnefeld;8;618;16943;39;28;8;609;16900;28;31;7;603;17295;22;28;7;566;15603;31;27;8;587;16075;40;30;8;619;17713;31;25;8;592;17645;35;33
9473170;      Untersiemau;6;252;8171;38;20;6;242;8506;36;34;6;242;8552;26;22;5;203;7825;27;32;5;206;8401;40;23;5;209;9298;49;29;5;208;8937;31;26
9473174;      Weidhausen b.Coburg;8;798;19813;27;18;8;777;19458;18;20;8;766;19906;17;23;8;724;18721;15;16;8;704;18582;28;17;8;696;20368;18;22;6;547;16812;20;14
9473175;      Weitramsdorf;–;–;–;32;37;–;–;–;32;25;–;–;–;34;27;–;–;–;34;26;–;–;–;33;36;–;–;–;37;35;–;–;–;33;26
9473444;      Gemeindefreie Gebiete;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9474119;      Dormitz;–;–;–;18;16;–;–;–;10;6;–;–;–;15;5;–;–;–;17;8;–;–;–;13;14;–;–;–;18;16;–;–;–;17;13
