Volkszählung am 25. Mai 1987, Zensus am 9. Mai 2011 und 15. Mai 2022;;;;;;;;;;;;;;;;;;;
;Gemeinden (einschl. gemeindefreie Gebiete);;;;;;;;;;;;;;;;;;
;;25.05.1987;;;;;;09.05.2011;;;;;;15.05.2022;;;;;
;;Bevölkerung;Bevölkerung;;;Privathaushalte;Einpersonenhaushalte;Bevölkerung;Bevölkerung;;;Privathaushalte;Einpersonenhaushalte;Bevölkerung;Bevölkerung;;;Privathaushalte;Einpersonenhaushalte
;;;Religionszugehörigkeit;;Nationalität;;;;Religionszugehörigkeit;;Nationalität;;;;Religionszugehörigkeit;;Nationalität;;
;;;Römisch-katholische Kirche;Evangelische Kirche (einschließlich Freikirchen);Ausländer;;;;Römisch-katholische Kirche;Evangelische Kirche (einschließlich Freikirchen);Ausländer;;;;Römisch-katholische Kirche;Evangelische Kirche (einschließlich Freikirchen);Ausländer;;
;;;;;;;;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl
9375143;Hagelstadt;1727;1621;86;6;598;95;1973;1.626;146;38;804;173;1957;1353;121;155;825;218
9375148;Hemau, St;6751;6348;348;43;2041;360;8454;6.684;1.026;161;3.135;745;9144;6153;894;1083;3635;1079
9375153;Holzheim a.Forst;846;830;13;4;276;35;968;864;36;13;396;106;1048;810;56;31;450;129
9375156;Kallmünz, M;2754;2539;163;31;934;162;2816;2.387;162;53;1.181;326;2782;2081;136;144;1240;418
9375161;Köfering;1030;917;78;13;407;93;2318;1.542;290;123;925;232;2646;1436;304;273;1143;356
9375162;Laaber, M;4567;4003;449;29;1603;257;5147;3.945;523;109;2.141;530;5228;3414;440;355;2274;711
9375165;Lappersdorf, M;10908;9296;1172;131;4482;1143;12992;9.218;1.425;323;5.666;1.677;13243;7707;1218;1156;6065;2221
9375170;Mintraching;3537;3229;190;82;1210;210;4718;3.683;331;128;1.912;456;4916;3274;334;376;2085;589
9375171;Mötzing;1230;1192;28;3;430;83;1566;1.229;91;137;561;111;1410;1068;91;44;588;148
9375174;Neutraubling, St;8721;6101;1636;931;3554;926;12767;6.571;2.220;1.664;5.588;1.771;13544;5423;1756;3009;6066;2259
9375175;Nittendorf, M;6550;5765;583;67;2464;489;8832;6.040;1.229;341;3.797;1.033;8850;4821;1059;1057;3962;1350
9375179;Obertraubling;5260;4580;490;71;2021;458;7600;5.463;779;279;3.218;939;8492;4927;759;834;3789;1357
9375180;Pentling;4828;4080;578;62;1949;533;5704;4.226;603;192;2.592;771;5970;3659;530;480;2952;1200
9375181;Pettendorf;2577;2232;240;21;958;178;3212;2.386;322;64;1.345;329;3509;2176;322;204;1520;447
9375182;Pfakofen;1084;1033;45;1;342;47;1544;1.277;102;37;599;121;1588;1143;71;113;656;172
9375183;Pfatter;2511;2362;115;10;826;120;3007;2.527;178;56;1.187;260;3070;2161;172;285;1270;375
9375184;Pielenhofen;1060;982;50;52;342;58;1404;1.027;159;31;567;129;1605;951;188;123;645;154
9375190;Regenstauf, M;12849;11279;1081;184;5053;1352;15026;11.120;1.591;392;6.543;2.006;15623;9535;1489;1457;7471;2933
9375191;Riekofen;755;714;30;6;252;35;773;657;37;11;298;64;740;530;37;35;328;88
9375196;Schierling, M;6322;5748;436;103;2110;394;7322;5.728;635;301;2.896;686;7832;5324;589;847;3397;1124
9375199;Sinzing;5715;4963;574;66;2090;412;6761;5.105;714;148;2.895;744;7272;4477;690;529;3189;1032
9375201;Sünching;1677;1582;81;12;617;143;1936;1.469;144;47;760;181;2139;1459;156;121;912;283
9375204;Tegernheim;3633;3184;378;39;1471;334;4857;3.429;493;181;2.203;645;5376;2978;476;598;2465;905
9375205;Thalmassing;2238;2095;119;10;722;95;3255;2.578;229;72;1.296;297;3503;2401;219;239;1470;399
9375208;Wenzenbach;5535;4979;432;67;1992;335;8191;6.188;764;229;3.294;737;8693;5375;709;632;3709;1061
9375209;Wiesent;1997;1884;72;42;705;148;2500;2.113;117;36;1.004;229;2570;1823;123;156;1153;363
9375210;Wörth a.d.Donau, St;3591;3351;170;29;1314;296;4429;3.603;284;109;1.837;522;4922;3272;270;732;2108;728
9375211;Wolfsegg;1084;1033;42;2;354;43;1467;1.170;90;18;587;133;1482;1048;66;49;621;163
9375213;Zeitlarn;4502;3892;430;104;1660;307;5803;4.217;607;168;2.531;648;5497;3298;469;463;2639;991
9375444;Gemeindefreie Gebiete;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9376112;Altendorf;992;959;18;9;295;38;955;875;44;4;339;69;811;699;11;20;352;109
9376116;Bodenwöhr;3524;3275;173;36;1349;309;4194;3.140;401;295;1.752;523;4149;2667;360;595;1892;669
9376117;Bruck i.d.OPf., M;4037;3718;197;80;1460;344;4257;3.501;278;172;1.784;533;4229;2860;226;582;1892;696
9376119;Burglengenfeld, St;10498;9190;1012;128;4013;949;12126;8.541;1.407;531;5.315;1.737;14459;7880;1484;1748;6383;2309
9376122;Dieterskirchen;995;957;25;3;308;46;1008;892;27;7;386;87;991;835;35;19;417;117
9376125;Fensterbach;2138;2032;80;2;730;133;2370;2.060;126;36;902;187;2386;1974;107;77;1018;306
9376131;Gleiritsch;693;671;18;–;204;27;653;604;15;3;258;54;643;581;12;6;270;78
9376133;Guteneck;914;902;10;1;240;27;891;854;15;4;312;74;811;711;18;6;328;94
9376141;Maxhütte-Haidhof, St;8893;7968;788;56;3562;811;10452;7.711;1.242;198;4.610;1.420;11852;7176;1290;898;5382;1833
9376144;Nabburg, St;6062;5517;460;44;2203;526;6168;5.180;440;126;2.724;849;6132;4602;351;405;2834;1108
9376146;Neukirchen-Balbini, M;1218;1203;7;1;375;59;1147;1.063;21;4;432;101;1125;968;21;31;457;137
9376147;Neunburg vorm Wald, St;7215;6689;354;95;2482;548;7954;6.488;592;321;3.274;979;7949;5718;460;1057;3480;1329
9376148;Niedermurach;1366;1318;40;2;419;60;1267;1.171;48;10;480;118;1269;1101;32;35;503;142
9376149;Nittenau, St;7275;6575;413;268;2588;558;8363;6.543;666;378;3.437;896;8886;5840;622;1185;3863;1340
9376150;Wernberg-Köblitz, M;5607;5035;433;120;1875;374;5655;4.744;421;70;2.303;644;5586;4183;382;259;2426;867
9376151;Oberviechtach, St;4698;4341;269;52;1743;419;4946;4.097;370;89;2.092;607;4927;3751;351;275;2202;836
9376153;Pfreimd, St;5126;4684;390;20;1695;313;5413;4.588;358;96;2.173;573;4997;3819;285;303;2245;787
9376159;Schmidgaden;2421;2367;36;3;710;72;2884;2.663;92;13;1.055;199;2947;2476;114;71;1210;310
9376160;Schönsee, St;2697;2475;153;23;1046;253;2584;2.172;171;55;1.111;342;2312;1772;128;114;1069;430
9376161;Schwandorf, GKSt;26109;23054;2388;324;10498;2745;27556;20.103;3.292;1.301;12.319;4.285;29096;16708;2872;4538;13514;5459
9376162;Schwarzach b.Nabburg;1372;1317;49;3;459;85;1513;1.316;43;11;596;152;1361;1142;32;41;585;183
9376163;Schwarzenfeld, M;5929;5389;448;48;2290;542;6251;4.826;503;108;2.621;730;6256;4538;417;341;2842;1009
9376164;Schwarzhofen, M;1605;1536;54;–;518;93;1496;1.318;62;16;592;162;1381;1147;47;67;590;196
9376167;Stadlern;611;577;26;7;256;71;513;432;28;6;247;78;526;383;26;27;263;93
9376168;Steinberg am See;1422;1351;57;1;507;72;1857;1.547;97;20;787;225;1943;1434;80;84;875;273
9376169;Stulln;1272;1187;82;7;442;74;1682;1.407;95;12;657;149;1650;1287;75;58;718;202
9376170;Teublitz, St;6915;6371;459;24;2635;524;7370;5.994;510;246;3.113;787;7820;5271;566;513;3504;1111
9376171;Teunz;1734;1641;75;1;557;91;1907;1.734;91;13;721;184;1856;1584;76;51;757;219
9376172;Thanstein;975;956;18;1;303;47;1012;955;19;6;368;82;944;818;25;32;369;108
9376173;Trausnitz;979;914;42;3;329;51;975;842;47;6;407;99;915;735;43;23;411;128
9376175;Wackersdorf;3896;3640;211;16;1463;269;5023;3.960;394;109;2.204;666;5245;3461;377;399;2480;951
9376176;Weiding;655;627;25;4;222;47;532;457;24;7;210;58;472;361;29;23;212;78
9376178;Winklarn, M;1417;1393;22;–;474;97;1433;1.290;36;14;546;136;1330;1167;36;23;571;190
9376444;Gemeindefreie Gebiete;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9377112;Bärnau, St;3663;3529;112;8;1319;280;3307;2.988;115;55;1.362;386;3078;2524;101;163;1368;474
9377113;Brand;1223;1097;88;9;454;94;1186;971;108;13;577;166;1185;831;119;60;571;186
9377115;Ebnath;1495;1445;47;–;572;135;1336;1.214;50;10;588;154;1297;1059;61;50;605;200
9377116;Erbendorf, St;4964;3574;1132;211;1787;420;5220;3.594;1.060;182;2.134;625;5077;3232;925;254;2283;890
9377117;Falkenberg, M;946;907;34;1;315;63;974;912;32;9;386;102;938;829;36;15;402;132
9377118;Friedenfels;1444;1328;100;3;559;144;1279;1.147;68;15;572;159;1220;989;68;55;573;213
9377119;Fuchsmühl, M;1732;1619;93;11;678;155;1667;1.465;103;7;718;189;1560;1192;100;63;722;250
9377127;Immenreuth;1890;1689;189;11;668;131;1881;1.541;182;50;860;267;1982;1408;182;172;892;306
9377128;Kastl;1240;1180;47;9;379;59;1417;1.241;100;16;557;150;1423;1159;117;32;624;197
9377129;Kemnath, St;5045;4455;488;75;1900;538;5297;4.142;495;183;2.288;740;5615;3893;504;416;2629;1043
9377131;Konnersreuth, M;1825;1781;36;5;548;95;1874;1.737;58;28;677;138;1704;1484;93;45;676;177
9377132;Krummennaab;1748;1267;406;47;657;145;1548;1.114;362;16;684;202;1426;938;277;31;673;225
9377133;Kulmain;2134;2030;91;11;708;115;2325;2.014;169;37;929;230;2287;1838;193;59;966;285
9377137;Leonberg;1075;1046;22;2;345;64;1079;1.001;32;10;409;93;1031;899;43;13;416;106
9377139;Mähring, M;1882;1812;48;2;586;89;1833;1.700;57;24;697;164;1820;1550;49;93;720;182
9377141;Mitterteich, St;7311;6465;693;98;2950;799;6887;5.505;770;150;3.123;1.024;6580;4808;643;322;3234;1384
9377142;Neualbenreuth, M;1474;1398;59;–;529;134;1417;1.247;80;12;590;173;1414;1108;75;106;595;181
9377143;Neusorg;2159;2019;124;5;796;168;1936;1.699;144;20;834;238;1908;1480;162;64;864;296
9377145;Pechbrunn;1615;1047;532;7;639;154;1395;865;426;10;624;181;1328;750;380;47;608;210
9377146;Plößberg, M;3186;2694;472;3;1039;183;3351;2.731;471;33;1.333;330;3183;2475;394;68;1325;387
9377148;Pullenreuth;1983;1925;48;4;641;109;1803;1.628;88;12;716;174;1592;1311;90;26;725;257
9377149;Reuth b.Erbendorf;1187;1101;73;4;458;120;1227;1.045;89;9;503;120;1127;887;89;20;515;185
9377154;Tirschenreuth, St;9740;8740;845;110;3862;1073;9154;7.554;767;276;4.078;1.438;8684;6593;632;634;4192;1733
9377157;Waldershof, St;4300;3598;600;66;1683;425;4405;3.157;797;68;2.028;666;4362;2675;816;226;2086;800
9377158;Waldsassen, St;7894;7021;662;168;3127;898;6942;5.625;588;288;3.104;1.088;6681;4814;484;659;3177;1320
9377159;Wiesau, M;4710;4267;343;63;1917;525;4127;3.399;353;80;1.939;678;4029;2895;347;274;2015;858
9377444;Gemeindefreie Gebiete;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9471111;Altendorf;1542;1395;131;10;533;85;1959;1.481;225;21;825;211;2145;1361;206;95;923;266
9471115;Baunach, St;3174;2861;277;29;1123;218;4015;2.991;528;88;1.674;455;3854;2442;508;178;1720;536
9471117;Bischberg;5281;4441;710;105;1927;365;5998;4.289;862;213;2.569;699;5972;3619;759;367;2641;866
9471119;Breitengüßbach;3583;3032;457;53;1310;258;4499;3.247;669;94;1.878;503;4469;2780;632;153;2061;685
9471120;Burgebrach, M;5037;4683;309;13;1512;205;6502;5.125;751;92;2.561;649;7019;4936;774;378;3015;986
9471122;Burgwindheim, M;1350;1273;67;5;392;62;1307;1.065;127;11;495;130;1309;982;120;68;529;152
9471123;Buttenheim, M;2786;2532;233;14;908;139;3433;2.691;351;49;1.371;327;3605;2463;348;239;1526;511
9471128;Ebrach, M;1774;1294;424;12;643;142;1868;1.074;435;89;672;183;1887;947;420;283;746;266
9471131;Frensdorf;3541;3303;203;16;1117;171;4875;3.926;454;63;1.897;428;5133;3623;474;174;2143;627
9471133;Gerach;927;860;63;–;327;53;959;782;88;10;397;109;1000;651;108;53;425;127
9471137;Gundelsheim;2755;2162;521;50;974;168;3276;2.220;619;74;1.444;367;3591;1972;634;236;1584;511
9471140;Hallstadt, St;7436;6215;988;204;2853;647;8519;5.878;1.351;362;3.910;1.302;8775;4800;1289;805;4228;1692
9471142;Heiligenstadt i.OFr., M;3492;1708;1685;69;983;151;3590;1.699;1.482;18;1.382;374;3545;1617;1270;171;1507;489
9471145;Hirschaid, M;8786;7899;775;69;3142;608;11610;8.592;1.405;258;4.812;1.320;12419;7643;1351;712;5606;1967
9471150;Kemmern;2188;1999;164;20;766;134;2560;2.107;243;35;1.098;306;2499;1812;223;84;1137;378
9471151;Königsfeld;1297;1248;46;8;349;31;1356;1.226;72;10;443;75;1254;1069;70;20;489;118
9471152;Lauter;1021;925;80;12;321;45;1152;924;123;12;473;128;1130;804;93;39;503;154
9471154;Lisberg;1345;1044;285;15;413;43;1765;1.213;388;34;698;184;1736;1046;302;86;737;222
9471155;Litzendorf;4825;4188;540;59;1661;276;6020;4.629;772;89;2.515;635;6121;4115;746;171;2720;815
9471159;Memmelsdorf;7893;6388;1323;82;2963;665;8788;6.120;1.512;196;3.915;1.200;8848;5277;1333;491;4194;1533
9471165;Oberhaid;4090;3768;267;54;1400;248;4510;3.640;401;96;1.881;508;4602;3150;395;278;2101;731
9471169;Pettstadt;1411;1203;141;33;477;87;1968;1.466;232;72;798;189;2041;1290;184;101;859;232
9471172;Pommersfelden;2253;1213;983;19;661;85;2880;1.486;1.077;73;1.084;212;3034;1364;979;150;1244;322
9471173;Priesendorf;1240;1112;109;12;394;54;1542;1.179;224;36;592;123;1528;1013;197;94;646;189
9471174;Rattelsdorf, M;3987;3562;380;21;1323;247;4513;3.548;515;59;1.792;432;4557;3083;549;204;1986;644
9471175;Reckendorf;1546;1411;124;9;520;64;2017;1.578;205;38;791;173;1987;1292;208;104;834;226
9471185;Scheßlitz, St;6570;6090;407;60;2061;358;7126;5.945;538;131;2.806;699;7208;5406;508;316;3140;1048
9471186;Schönbrunn i.Steigerwald;1732;1649;67;6;517;59;1929;1.616;148;13;756;183;1848;1370;138;80;786;252
9471189;Stadelhofen;1291;1269;16;1;344;34;1268;1.180;41;3;422;81;1238;1067;49;9;456;97
9471191;Stegaurach;4958;4285;582;35;1693;287;6734;4.796;907;199;2.855;837;6930;4033;985;361;3134;1134
9471195;Strullendorf;6489;5650;655;144;2312;440;7712;5.764;851;213;3.374;1.020;7773;4850;815;562;3668;1400
9471207;Viereth-Trunstadt;2838;2582;209;35;965;131;3525;2.776;329;79;1.467;397;3638;2435;322;196;1558;472
9471208;Walsdorf;1695;695;972;13;559;84;2557;1.196;948;71;995;258;2588;1061;778;171;1071;304
9471209;Wattendorf;723;714;5;1;179;14;695;674;15;–;234;36;636;588;22;–;247;50
9471214;Zapfendorf, M;3939;3546;364;50;1305;202;4945;3.889;588;77;1.998;500;4910;3309;619;181;2178;732
9471220;Schlüsselfeld, St;5034;4248;691;71;1599;270;5638;3.890;1.146;131;2.210;596;6024;3446;1071;791;2579;889
9471444;Gemeindefreie Gebiete;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9472111;Ahorntal;2077;1782;257;6;551;46;2217;1.747;363;15;814;157;2209;1643;379;41;850;210
9472115;Aufseß;1343;945;390;1;395;53;1338;868;349;13;526;131;1305;818;317;27;549;165
9472116;Bad Berneck i.Fichtelgebirge, St;4630;826;3347;297;1964;639;4280;713;2.748;195;2.048;715;4407;678;2343;507;2119;871
9472118;Betzenstein, St;2261;272;1921;7;737;123;2496;401;1.740;41;1.017;284;2507;400;1540;95;1085;326
9472119;Bindlach;5084;834;4116;67;2018;447;7258;1.282;4.688;202;3.120;910;7260;1080;4151;364;3229;1070
9472121;Bischofsgrün;1985;278;1626;19;840;259;1946;278;1.361;34;1.039;409;1900;232;1101;169;1008;473
9472127;Creußen, St;4704;945;3589;44;1761;376;4835;1.003;3.227;81;2.103;634;4845;915;2844;179;2206;778
9472131;Eckersdorf;4773;978;3679;33;1816;411;5100;1.047;3.375;85;2.237;591;5096;955;3026;178;2341;764
9472133;Emtmannsberg;944;97;805;4;324;54;1054;138;771;15;429;114;1041;145;694;39;448;135
9472138;Fichtelberg;2192;1858;271;24;923;258;1936;1.399;274;21;1.030;369;1839;1074;251;140;919;373
9472139;Gefrees, St;4744;570;4014;38;1884;476;4528;500;3.426;80;1.976;546;4233;485;2831;188;1999;721
9472140;Gesees;989;162;816;8;356;56;1289;223;896;20;550;138;1250;207;771;30;566;177
9472141;Glashütten;1052;253;761;6;386;77;1423;362;880;18;566;152;1327;316;744;35;577;159
9472143;Goldkronach, St;2903;373;2461;14;1095;237;3582;533;2.601;42;1.542;409;3462;522;2175;103;1552;488
9472146;Haag;783;85;673;3;280;49;914;127;684;10;394;117;949;129;628;15;422;131
9472150;Heinersreuth;3301;485;2694;39;1282;296;3715;640;2.536;60;1.664;486;3706;593;2202;119;1716;602
9472154;Hollfeld, St;5111;3768;1283;38;1697;316;5218;3.324;1.345;67;2.110;540;4824;3025;1101;134;2167;764
9472155;Hummeltal;1897;379;1448;18;702;142;2386;521;1.502;40;1.047;302;2353;494;1325;54;1123;391
9472156;Kirchenpingarten;1118;1081;34;1;307;42;1289;1.117;116;–;464;97;1262;996;137;16;500;127
9472164;Mehlmeisel;1461;1384;58;6;546;111;1391;1.161;122;10;702;230;1287;930;119;32;646;247
9472166;Mistelbach;1502;302;1171;6;584;150;1614;339;1.059;28;666;163;1494;267;926;34;691;224
9472167;Mistelgau;3133;558;2518;14;1079;182;3793;721;2.710;71;1.504;371;3819;705;2479;101;1639;456
9472175;Pegnitz, St;13282;6943;6043;156;5162;1320;13510;6.366;5.530;372;6.097;2.059;13242;5509;4784;871;6513;2760
9472176;Plankenfels;798;557;228;2;267;53;887;518;280;13;353;94;848;459;253;24;368;107
9472177;Plech, M;1191;256;861;56;402;84;1295;302;838;50;534;149;1310;257;786;92;578;190
9472179;Pottenstein, St;4995;4622;322;30;1630;282;5341;4.341;550;79;2.157;575;5214;3825;577;179;2270;737
9472180;Prebitz;979;224;737;5;291;40;1013;220;704;–;397;90;975;232;613;11;441;155
9472184;Schnabelwaid, M;893;229;646;3;331;73;991;232;645;13;406;107;949;205;548;27;436;162
9472188;Seybothenreuth;725;123;593;2;248;43;1289;247;742;35;495;102;1270;243;650;55;521;124
9472190;Speichersdorf;4831;2500;2135;146;1949;588;5950;2.512;2.633;232;2.428;656;5728;2138;2291;369;2611;919
9472197;Waischenfeld, St;3031;2848;128;8;907;144;3146;2.671;266;24;1.165;263;2999;2309;257;96;1283;439
9472198;Warmensteinach;2571;1206;1233;83;1080;284;2230;831;1.063;60;1.131;401;2153;671;856;217;1045;416
9472199;Weidenberg, M;5489;1325;3961;84;2078;489;6141;1.309;3.790;150;2.619;724;5782;1098;3306;259;2687;967
9472444;Gemeindefreie Gebiete;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9473112;Ahorn;4262;1131;3020;31;1552;285;4255;1.019;2.559;62;1.724;381;4049;761;2075;188;1800;588
9473120;Dörfles-Esbach;3461;920;2297;108;1425;356;3737;829;2.067;84;1.972;774;3497;630;1664;172;1906;868
9473121;Ebersdorf b.Coburg;5540;997;4330;187;2067;417;6018;991;4.021;263;2.485;656;6089;873;3441;573;2683;940
9473132;Großheirath;1877;269;1590;12;617;95;2597;427;1.833;28;1.002;236;2585;403;1579;44;1065;269
9473134;Grub a.Forst;2913;489;2368;18;1062;189;2973;389;2.189;19;1.221;278;2669;337;1658;83;1220;380
9473138;Itzgrund;1825;240;1572;6;605;98;2291;493;1.512;32;914;218;2301;475;1287;55;985;269
9473141;Lautertal;3141;481;2566;60;1214;261;4097;636;2.750;75;1.790;518;4287;589;2442;145;1985;698
9473144;Meeder;3546;298;3173;12;1157;162;3822;345;3.062;31;1.447;305;3516;304;2411;74;1559;457
9473151;Neustadt b.Coburg, GKSt;16320;2246;12677;978;6788;1843;15455;1.731;9.616;944;7.085;2.469;14538;1454;7340;1327;7013;2892
9473153;Niederfüllbach;1241;193;1000;18;466;98;1595;275;1.025;41;685;189;1419;227;788;74;686;244
9473158;Bad Rodach, St;6137;1004;4862;184;2378;590;6349;906;4.208;208;2.885;961;6118;679;3244;496;2921;1177
9473159;Rödental, St;12037;2201;9316;235;4816;1213;13302;2.412;8.296;348;5.897;1.872;12545;1872;6538;709;6052;2377
9473165;Seßlach, St;3737;2024;1678;5;1221;188;4049;1.872;1.814;41;1.553;358;3837;1445;1662;81;1666;505
9473166;Sonnefeld;4885;641;4155;55;1817;345;4939;736;3.676;59;2.053;523;4442;645;2920;225;2035;720
9473170;Untersiemau;3802;595;3098;18;1434;289;4127;691;2.838;121;1.799;536;4013;552;2307;182;1941;722
9473174;Weidhausen b.Coburg;2971;440;2494;40;1145;242;3160;522;2.230;42;1.351;366;3167;530;1901;247;1419;454
9473175;Weitramsdorf;4338;1365;2838;48;1661;318;5009;1.417;2.773;96;2.186;584;5034;1175;2390;196;2436;957
9473444;Gemeindefreie Gebiete;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9474119;Dormitz;1540;1066;400;41;545;95;2031;1.122;567;55;789;165;2027;912;496;97;875;253
9474121;Ebermannstadt, St;5860;4458;1181;108;2103;454;6896;4.448;1.384;218;3.096;1.018;6670;3783;1232;439;3123;1210
9474122;Effeltrich;1976;1609;278;23;618;73;2624;1.761;455;85;1.020;231;2489;1510;347;113;1091;318
9474123;Eggolsheim, M;5111;4558;453;60;1749;361;6393;4.804;756;157;2.560;652;6326;4119;692;339;2783;894
9474124;Egloffstein, M;1827;319;1383;61;616;111;1978;414;1.249;66;850;233;2110;465;1121;104;946;292
9474126;Forchheim, GKSt;28596;20396;5917;1917;11847;3516;30329;17.083;5.741;2.476;14.100;5.306;32061;14227;5276;4283;15413;6649
9474129;Gößweinstein, M;3950;3334;469;18;1202;228;4059;3.140;518;69;1.678;495;4072;2798;491;230;1799;630
9474132;Gräfenberg, St;3660;953;2533;100;1312;261;4030;1.036;2.394;132;1.731;540;4189;909;2096;317;1886;653
9474133;Hallerndorf;3016;2797;178;18;968;131;3970;3.116;396;50;1.556;335;4081;2766;386;158;1759;521
9474134;Hausen;2949;2451;371;84;1016;159;3650;2.502;585;97;1.516;370;3713;2114;556;191;1633;472
9474135;Heroldsbach;3648;2988;537;50;1198;176;4942;3.353;814;113;1.980;474;5045;2955;727;231;2284;744
9474137;Hetzles;1089;993;68;6;321;34;1286;959;189;15;500;110;1351;860;180;35;549;138
9474138;Hiltpoltstein, M;1433;244;1151;6;476;72;1621;315;1.069;23;655;171;1525;279;846;74;682;230
9474140;Igensdorf, M;3118;924;1967;48;1071;163;4844;1.355;2.357;99;1.956;435;5046;1124;2151;231;2169;623
9474143;Kirchehrenbach;2095;1801;186;58;669;92;2258;1.756;258;37;914;226;2186;1472;235;84;980;314
9474144;Kleinsendelbach;1222;905;249;35;434;67;1502;843;336;53;614;128;1449;641;302;68;637;181
9474145;Kunreuth;1241;648;571;4;403;65;1378;718;488;35;554;145;1397;648;439;61;599;182
9474146;Langensendelbach;2413;1655;633;38;830;141;2921;1.749;682;73;1.155;242;3045;1476;656;129;1268;338
9474147;Leutenbach;1491;1252;222;9;452;58;1669;1.137;309;15;643;167;1623;1060;274;39;700;209
9474154;Neunkirchen a.Brand, M;6335;4150;1860;209;2184;405;7750;3.945;2.313;299;3.198;812;8006;3389;2079;492;3501;1117
9474156;Obertrubach;1882;1663;210;2;565;83;2146;1.669;253;38;869;220;2152;1456;274;119;939;304
9474158;Pinzberg;1696;1487;147;29;576;89;1881;1.411;229;30;760;187;1924;1248;234;92;867;281
9474160;Poxdorf;1282;894;320;27;433;67;1496;950;287;45;607;130;1568;839;249;76;668;172
9474161;Pretzfeld, M;2128;1086;972;38;729;131;2483;1.185;1.026;49;989;230;2368;1035;863;75;1023;300
9474168;Unterleinleiter;1219;744;438;59;394;87;1255;679;455;12;477;124;1227;558;421;34;475;137
9474171;Weilersbach;1767;1627;113;4;602;95;2056;1.588;261;24;829;208;2001;1268;255;65;843;228
9474173;Weißenohe;862;640;201;5;307;62;1096;591;340;20;468;124;1186;455;323;129;504;158
9474175;Wiesenthau;1470;1240;182;7;510;86;1679;1.212;215;20;668;152;1587;1042;215;49;692;203
9474176;Wiesenttal, M;2557;402;2017;78;761;131;2515;585;1.644;43;1.004;265;2529;536;1375;208;1040;365
9475112;Bad Steben, M;3667;591;2932;35;1615;545;3411;509;2.405;57;1.845;774;3304;414;1983;172;1770;843
9475113;Berg;2516;232;2211;9;997;233;2307;227;1.716;26;1.046;313;2041;190;1362;65;988;372
9475120;Döhlau;3390;628;2584;67;1285;238;4007;643;2.629;105;1.711;414;3834;509;2264;109;1693;483
9475123;Feilitzsch;2307;264;1998;18;842;179;2914;390;2.108;37;1.111;291;2697;318;1771;97;1098;350
9475127;Gattendorf;949;128;797;1;360;86;1085;142;798;6;468;144;1015;123;672;20;466;147
9475128;Geroldsgrün;3500;315;3122;16;1419;348;2980;296;2.396;23;1.298;359;2642;257;1932;59;1289;487
9475136;Helmbrechts, St;10126;1977;7831;170;4472;1365;8858;1.608;5.942;244;4.195;1.441;8138;1393;4790;559;4007;1652
9475137;Issigau;1233;116;1075;5;508;134;1050;91;807;12;486;151;990;92;646;41;472;157
9475141;Köditz;2209;221;1923;15;868;198;2562;284;1.870;24;1.157;358;2387;264;1497;78;1128;414
9475142;Konradsreuth;3439;362;2942;88;1365;368;3323;352;2.385;117;1.450;430;3174;320;2082;149;1452;499
9475145;Leupoldsgrün;1387;135;1230;5;529;107;1262;131;1.009;13;561;158;1177;120;819;21;559;189
9475146;Lichtenberg, St;1142;171;909;19;487;133;1109;128;771;10;567;179;1000;110;592;63;503;188
9475154;Münchberg, St;11668;2077;9027;324;5182;1742;10512;1.734;6.951;529;5.054;1.921;9935;1457;5536;1032;5071;2301
9475156;Naila, St;8636;1730;6407;277;3822;1275;7958;1.394;5.033;228;3.746;1.299;7578;1135;4151;592;3694;1525
9475158;Oberkotzau, M;5338;1261;3784;213;2207;639;5513;1.298;3.327;134;2.407;768;5225;1089;2647;484;2419;931
9475161;Regnitzlosau;2562;265;2185;46;1013;261;2440;229;1.906;43;1.038;269;2249;180;1598;52;1033;315
9475162;Rehau, St;9988;2298;7001;472;4436;1443;9416;1.677;5.413;684;4.421;1.607;9007;1341;4451;1037;4404;1893
9475165;Schauenstein, St;2337;247;2008;36;922;227;2051;209;1.579;39;918;263;1878;177;1310;90;870;285
9475168;Schwarzenbach a.d.Saale, St;8174;1756;5818;469;3532;1096;7403;1.407;4.653;467;3.287;1.047;6647;1054;3750;573;3198;1306
9475169;Schwarzenbach a.Wald, St;5678;1000;4532;72;2442;710;4747;746;3.302;59;2.310;754;4428;668;2557;290;2186;890
9475171;Selbitz, St;4981;578;4148;186;2074;619;4452;453;3.250;158;1.964;599;4197;442;2656;356;1956;754
9475174;Sparneck, M;1861;262;1398;164;771;204;1707;245;1.235;36;776;235;1541;199;990;57;751;272
9475175;Stammbach, M;2755;368;2313;21;1096;263;2424;331;1.757;30;1.106;355;2330;332;1545;48;1089;376
9475181;Töpen;1070;88;962;5;393;68;1079;91;850;9;457;123;996;64;716;44;475;166
