;;Lohn- und Einkommensteuerpflichtige;Gesamtbetrag der Einkünfte;Lohn- und Einkommensteuer;Lohn- und Einkommensteuerpflichtige;Gesamtbetrag der Einkünfte;Lohn- und Einkommensteuer;Lohn- und Einkommensteuerpflichtige;Gesamtbetrag der Einkünfte;Lohn- und Einkommensteuer;Lohn- und Einkommensteuerpflichtige;Gesamtbetrag der Einkünfte;Lohn- und Einkommensteuer;Lohn- und Einkommensteuerpflichtige;Gesamtbetrag der Einkünfte;Lohn- und Einkommensteuer;Lohn- und Einkommensteuerpflichtige;Gesamtbetrag der Einkünfte;Lohn- und Einkommensteuer;Einkommensgrößenklassen;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;0 bis  unter 5000 EUR;;;5000 bis unter 10000 EUR;;;10000 bis unter 15000 EUR;;;15000 bis unter 20000 EUR;;;20000 bis unter 25000 EUR;;;25000 bis unter 30000 EUR;;;30000 bis unter 35000 EUR;;;35000 bis unter 50000 EUR;;;50000 EUR und mehr;;
;;;;;;;;;;;;;;;;;;;;Lohn- und Einkommensteuerpflichtige;Gesamtbetrag der Einkünfte;Lohn- und Einkommensteuer;Lohn- und Einkommensteuerpflichtige;Gesamtbetrag der Einkünfte;Lohn- und Einkommensteuer;Lohn- und Einkommensteuerpflichtige;Gesamtbetrag der Einkünfte;Lohn- und Einkommensteuer;Lohn- und Einkommensteuerpflichtige;Gesamtbetrag der Einkünfte;Lohn- und Einkommensteuer;Lohn- und Einkommensteuerpflichtige;Gesamtbetrag der Einkünfte;Lohn- und Einkommensteuer;Lohn- und Einkommensteuerpflichtige;Gesamtbetrag der Einkünfte;Lohn- und Einkommensteuer;Lohn- und Einkommensteuerpflichtige;Gesamtbetrag der Einkünfte;Lohn- und Einkommensteuer;Lohn- und Einkommensteuerpflichtige;Gesamtbetrag der Einkünfte;Lohn- und Einkommensteuer;Lohn- und Einkommensteuerpflichtige;Gesamtbetrag der Einkünfte;Lohn- und Einkommensteuer
;;Anzahl;Tsd. EUR;Tsd. EUR;Anzahl;Tsd. EUR;Tsd. EUR;Anzahl;Tsd. EUR;Tsd. EUR;Anzahl;Tsd. EUR;Tsd. EUR;Anzahl;Tsd. EUR;Tsd. EUR;Anzahl;Tsd. EUR;Tsd. EUR;Anzahl;Tsd. EUR;Tsd. EUR;Anzahl;Tsd. EUR;Tsd. EUR;Anzahl;Tsd. EUR;Tsd. EUR;Anzahl;Tsd. EUR;Tsd. EUR;Anzahl;Tsd. EUR;Tsd. EUR;Anzahl;Tsd. EUR;Tsd. EUR;Anzahl;Tsd. EUR;Tsd. EUR;Anzahl;Tsd. EUR;Tsd. EUR;Anzahl;Tsd. EUR;Tsd. EUR
9679131;      Frickenhausen a.Main, M;638;26686;4959;649;27783;5059;643;29661;5573;651;32364;6200;655;31355;5741;650;33422;6379;77;124;1;37;280;3;48;611;13;54;944;45;41;910;62;41;1118;96;49;1579;195;130;5444;710;173;22413;5253
9679134;      Gaukönigshofen;1236;47596;7086;1237;49197;7351;1277;52134;7756;1274;53979;8243;1268;55975;8602;1263;57507;8871;119;216;5;59;476;4;93;1175;21;80;1396;60;87;1970;121;104;2862;246;91;2964;312;210;8919;1092;420;37529;7009
9679135;      Gelchsheim, M;416;14446;2043;419;15151;2120;417;16382;2381;432;17540;2509;431;18249;2628;435;18373;2584;33;63;1;18;150;5;32;402;9;38;658;31;31;726;50;36;984;82;34;1115;125;94;3926;496;119;10349;1785
9679136;      Gerbrunn;3382;132596;23477;3360;139248;24979;3473;145567;25915;3520;152349;27247;3579;162623;29521;3602;165993;30377;458;706;12;220;1666;30;244;3067;68;269;4665;238;243;5470;361;253;6978;588;235;7613;846;603;25169;3419;1077;110660;24815
9679137;      Geroldshausen;605;21704;3302;603;22865;3468;614;24119;3656;620;26026;4098;633;28077;4566;639;28695;4621;56;87;1;28;214;5;37;477;12;44;776;39;56;1267;81;43;1183;91;46;1500;166;125;5168;690;204;18023;3536
9679138;      Giebelstadt, M;2687;94277;13852;2686;98826;14748;2773;104581;15771;2740;107529;16634;2747;115821;17813;2703;112612;17165;263;385;8;141;1066;18;171;2133;44;219;3809;181;233;5284;345;246;6764;555;244;7902;803;469;19655;2413;717;65615;12799
9679141;      Greußenheim;825;29918;4654;830;32718;5475;820;31738;4778;849;33181;4873;846;34728;5173;841;36506;5911;77;110;2;38;296;7;58;738;24;53;923;48;60;1330;102;68;1866;156;66;2151;233;177;7566;958;244;21527;4381
9679142;      Güntersleben;2234;84065;13033;2267;87454;13433;2448;95092;14804;2331;97083;15035;2334;99672;15610;2323;103513;17085;215;261;5;108;831;13;161;2015;38;159;2786;156;174;3938;270;197;5408;457;174;5667;590;431;17890;2323;704;64717;13233
9679143;      Hausen b.Würzburg;1265;48772;7715;1265;52012;8528;1278;56708;9819;1293;55652;8995;1295;57144;9086;1265;58401;9447;114;200;5;52;401;8;101;1293;25;73;1283;56;81;1823;130;116;3187;245;89;2864;285;221;9285;1211;418;38065;7481
9679144;      Helmstadt, M;1386;52677;8034;1420;54521;8192;1392;56124;8551;1439;59934;9201;1450;62462;9736;1454;63647;10096;135;214;6;65;482;9;104;1303;23;90;1563;74;104;2362;144;121;3353;266;122;3999;404;295;12348;1521;418;38022;7647
9679146;      Hettstadt;1869;72326;12411;1898;76773;12727;1919;80677;13359;1861;81902;13479;1880;86769;14700;1905;86121;14075;212;325;4;70;519;5;115;1446;25;140;2428;122;119;2679;200;145;3989;341;150;4890;496;340;14264;1838;614;55582;11041
9679147;      Höchberg, M;4807;225232;43675;4798;232295;45483;4769;241542;47356;4840;251497;49309;4966;270022;54089;5018;273994;55708;521;750;11;221;1679;110;303;3856;81;345;6045;295;337;7572;492;354;9708;851;329;10696;1123;811;33909;4571;1797;199779;48176
9679149;      Holzkirchen;448;15847;2403;447;16315;2339;458;17220;2562;465;18098;2744;466;18372;3020;468;18774;2809;55;81;.;15;117;.;41;512;12;27;467;22;30;672;37;41;1131;109;34;1109;121;96;4045;508;129;10641;1997
9679153;      Kirchheim;1172;46890;7627;1153;48676;8156;1159;49060;8337;1164;50555;8051;1200;50730;7707;1180;51029;7661;110;176;5;42;323;7;75;933;16;88;1528;68;70;1568;105;115;3156;261;85;2779;287;234;9790;1192;361;30777;5720
9679154;      Kist;1349;50718;7713;1343;52379;8075;1354;54410;8662;1382;56154;8842;1426;60901;9754;1430;61462;9755;155;251;7;66;525;5;108;1373;25;105;1865;86;106;2390;152;126;3456;297;111;3632;372;252;10566;1301;401;37405;7510
9679155;      Kleinrinderfeld;1001;40198;7335;1006;44032;8391;998;44433;8363;1038;46631;8251;1046;49415;9195;1066;50122;8969;102;174;8;58;445;12;81;1009;39;81;1438;75;80;1813;145;81;2224;187;83;2689;267;208;8640;1095;292;31690;7141
9679156;      Kürnach;2277;107151;19331;2311;109380;19350;2358;121230;22127;2352;119501;21373;2349;123704;21960;2390;125338;22351;211;294;5;97;750;12;142;1771;44;144;2526;155;172;3867;255;148;4087;369;159;5124;524;393;16400;2166;924;90519;18822
9679161;      Margetshöchheim;1642;78835;15545;1647;79168;14869;1660;86914;17637;1650;83977;15816;1669;88914;16682;1676;84508;15068;182;226;4;60;440;8;99;1259;25;107;1889;84;134;3011;190;114;3153;222;115;3734;347;280;11872;1512;585;58925;12676
9679164;      Neubrunn, M;1092;38147;5497;1095;41892;6218;1122;40646;5751;1148;42825;6113;1180;45849;6660;1139;46794;7177;128;181;29;59;450;24;71;885;19;85;1487;71;108;2436;142;102;2794;202;71;2310;228;224;9338;1129;291;26914;5332
9679165;      Altertheim;929;31390;4378;953;32929;4438;968;35940;5082;963;37608;5290;962;39677;5779;968;39741;5635;80;113;2;44;343;5;83;1038;17;59;1031;49;68;1508;92;87;2394;208;74;2416;254;191;7911;952;282;22988;4056
9679167;      Eisenheim, M;618;23645;3826;627;23811;3860;666;25303;3977;664;26217;4084;670;27507;4251;660;27110;4203;94;115;1;38;298;5;49;631;17;49;853;33;35;774;50;51;1402;112;40;1300;125;114;4789;609;190;16947;3251
9679169;      Oberpleichfeld;528;19573;3004;537;21283;3342;539;22121;3581;540;24295;3942;533;24292;3877;535;24628;4007;38;62;1;21;155;3;39;483;12;34;598;31;35;772;61;42;1158;107;41;1334;140;100;4240;560;185;15827;3091
9679170;      Ochsenfurt, St;5818;215683;33717;5826;210526;37069;5850;220212;36006;5925;227723;38086;5992;240417;39359;5915;237173;37842;764;1207;21;369;2780;63;457;5708;134;441;7709;358;472;10595;695;505;13911;1190;446;14565;1427;998;41517;5115;1463;139182;28840
9679174;      Prosselsheim;559;22869;3674;565;23474;3766;570;24001;3777;575;25788;4166;575;26476;4284;583;27064;4391;48;69;0;25;195;4;45;567;7;45;766;36;40;900;52;50;1377;133;38;1233;115;105;4441;567;187;17516;3478
9679175;      Randersacker, M;1706;69181;11618;1729;71073;11948;1740;74692;12824;1746;76959;12962;1785;81801;13903;1815;83818;14553;204;332;9;91;693;9;114;1417;32;136;2379;109;129;2890;207;130;3573;283;120;3905;424;328;13525;1750;563;55103;11729
9679176;      Reichenberg, M;1982;78993;12713;1983;84594;13774;2053;89075;14571;2074;93844;15694;2082;100330;16947;2130;98185;16503;206;296;5;105;808;11;152;1919;44;151;2626;120;165;3717;260;173;4766;412;158;5147;545;368;15455;1967;652;63451;13138
9679177;      Remlingen, M;691;25936;4057;711;28871;4879;722;29540;4948;728;31907;5503;747;33208;5625;740;31184;5070;80;131;2;50;377;4;58;744;16;50;870;36;57;1284;88;66;1822;167;54;1761;197;122;5049;641;203;19147;3918
9679179;      Riedenheim;335;12139;1687;334;12763;1764;347;13057;1804;361;13716;1880;368;14634;2035;361;14869;2039;29;38;.;15;107;.;22;275;5;18;305;15;24;545;32;25;679;62;34;1093;117;86;3577;418;108;8249;1389
9679180;      Rimpar, M;3709;145704;23888;3745;152766;24994;3753;159234;26129;3845;169613;28401;3901;179157;29955;3888;182630;31190;343;550;9;177;1379;20;250;3120;66;275;4788;209;272;6142;457;303;8341;690;321;10491;1120;723;30322;3917;1224;117498;24702
9679182;      Röttingen, St;867;30463;4342;865;31266;4418;850;32963;4896;860;33742;4830;871;35561;5209;842;35565;5207;74;101;3;45;344;5;58;731;20;54;933;46;66;1468;84;66;1828;146;72;2344;226;178;7443;870;229;20373;3807
9679185;      Rottendorf;2739;107904;17914;2781;113308;18782;2792;120138;20622;2806;126426;21346;2854;135233;23696;2858;131336;22340;290;405;5;125;975;16;167;2096;39;203;3556;183;198;4439;284;256;7053;650;223;7242;767;523;21900;2958;873;83671;17437
9679187;      Sommerhausen, M;959;44480;8429;971;46502;8673;1001;50377;9518;985;52578;10086;982;53980;10542;1013;54694;10694;86;137;.;40;322;.;63;788;19;63;1091;59;57;1290;86;78;2169;192;67;2190;265;186;7782;1018;373;38924;8989
9679188;      Sonderhofen;376;12814;1648;381;14446;2004;397;15408;2129;415;15886;2107;413;17285;2355;421;17446;2419;42;66;1;21;156;2;40;512;8;23;406;18;29;667;43;23;630;57;45;1471;162;72;3004;382;126;10533;1745
9679192;      Tauberrettersheim;375;13728;2065;383;14524;2182;386;14407;2144;389;14765;2084;400;16754;2521;393;16059;2327;44;64;1;22;171;2;39;487;14;28;501;22;23;520;33;29;808;75;26;841;78;73;3008;351;109;9660;1751
9679193;      Theilheim;1110;44029;6954;1114;46900;7503;1138;49726;7960;1147;51806;8416;1167;54297;8780;1179;55498;9095;101;150;0;47;385;9;64;803;14;70;1230;56;68;1518;92;96;2619;201;110;3546;401;210;8888;1122;413;36359;7199
9679194;      Thüngersheim;1350;54568;9144;1341;57822;10043;1376;59698;9968;1377;61893;10357;1391;62894;10180;1381;60954;9557;155;219;2;60;460;8;69;871;13;94;1657;75;114;2568;178;114;3143;256;96;3141;330;252;10543;1326;427;38353;7369
9679196;      Uettingen;969;35341;5485;973;36641;5596;973;37986;6000;970;40080;6352;964;40807;6441;961;41883;6899;82;153;2;62;496;7;74;951;25;75;1311;65;88;1975;149;84;2313;207;73;2366;207;166;6997;845;257;25320;5392
9679200;      Leinach;1513;54241;8551;1495;57071;9001;1530;60802;9572;1511;63023;9884;1514;65516;10503;1510;66136;10608;179;287;2;67;500;7;102;1301;31;102;1778;83;115;2587;161;113;3117;233;104;3365;353;289;12125;1587;439;41076;8149
9679201;      Unterpleichfeld;1460;64945;12189;1476;70400;13201;1520;70884;12084;1526;76322;14271;1543;79643;14457;1486;74485;13496;128;212;5;70;525;12;108;1369;26;116;2021;109;109;2467;180;100;2732;249;81;2628;298;252;10569;1387;522;51961;11228
9679202;      Veitshöchheim;4953;207697;37614;4981;214631;39266;5017;219084;39181;5106;233187;41923;5105;238794;43313;4985;234118;41829;470;708;8;235;1773;90;297;3721;99;416;7230;482;388;8748;629;411;11333;967;399;12967;1337;875;36526;4676;1494;151111;33542
9679204;      Waldbrunn;1316;59109;11184;1310;60980;11402;1359;66494;12638;1388;68463;12708;1398;73109;13450;1373;68866;11933;116;194;2;52;400;5;97;1224;32;83;1442;79;96;2186;174;90;2484;209;105;3375;353;249;10538;1315;485;47022;9764
9679205;      Waldbüttelbrunn;2443;100983;18392;2455;105069;19454;2476;109894;20674;2522;115821;22260;2510;120801;23267;2487;121979;23331;236;326;6;122;968;15;157;1970;41;155;2744;150;203;4559;307;175;4793;438;199;6487;675;456;19154;2502;784;80977;19197
9679206;      Winterhausen, M;707;30260;5502;728;37045;8294;728;31902;5768;738;32531;5594;740;34268;6030;748;38901;8441;65;109;3;43;333;4;61;774;16;60;1046;44;57;1274;75;56;1521;137;60;1948;198;126;5302;680;220;26593;7285
9679209;      Zell a.Main, M;2263;87819;15284;2262;89634;15527;2325;97637;17856;2373;98979;16841;2356;101682;17686;2355;104726;18424;284;387;9;112;853;12;152;1940;44;175;3034;149;171;3850;274;192;5280;468;179;5802;615;426;17645;2358;664;65935;14495
9679444;      Gemeindefreie Gebiete;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9771111;      Adelzhausen;884;47330;10115;909;50366;10499;894;50429;10227;931;55021;11830;994;58352;12228;978;58739;12221;89;160;5;36;279;9;68;857;14;55;960;42;47;1068;74;65;1802;160;59;1936;192;200;8449;1098;359;43227;10629
9771112;      Affing;2735;120550;20885;2806;124219;21272;2829;128928;22075;2874;134259;22829;2881;141033;23989;2872;144433;25134;264;423;6;153;1187;22;207;2616;46;161;2781;128;171;3870;243;203;5591;445;195;6372;707;507;21193;2711;1011;100400;20826
9771113;      Aichach, St;10652;432550;75337;10844;456229;80954;10956;470130;82193;11221;503786;90417;11299;522485;92876;11296;522575;93968;1217;1879;31;622;4696;84;763;9613;211;824;14366;725;804;18130;1211;928;25539;2133;887;28818;2937;1975;82228;10439;3276;337305;76196
9771114;      Aindling, M;2242;94902;16109;2240;101829;17773;2279;102998;17501;2305;107384;18012;2318;113999;19587;2347;116793;20467;233;327;4;88;677;12;153;1920;33;148;2573;127;155;3502;226;173;4796;378;167;5434;581;437;18338;2256;793;79228;16850
9771122;      Dasing;3002;134954;25063;2986;146268;28302;2982;152940;29903;3041;159919;30284;3126;168295;32567;3062;166197;31856;277;404;12;150;1140;18;192;2431;53;185;3257;152;219;4923;302;218;6019;537;236;7673;811;555;23192;2985;1030;117157;26986
9771129;      Eurasburg;853;41298;7712;860;44813;8214;875;45795;8503;894;60763;12422;883;52184;9918;922;53846;10539;78;131;2;34;265;5;75;930;25;62;1072;64;58;1307;87;60;1637;135;63;2038;218;153;6452;833;339;40013;9169
9771130;      Friedberg, St;15049;709932;136051;15244;759407;146524;15386;771452;154618;15489;802730;157021;15652;838499;167693;15534;867001;174843;1700;2219;34;674;5196;73;975;12288;272;1051;18364;822;987;22230;1418;1077;29646;2517;1037;33698;3426;2509;105466;13851;5524;637893;152430
9771140;      Hollenbach;1274;48408;7762;1225;50315;8140;1237;53721;8897;1247;55148;9053;1247;57406;9431;1272;57110;9308;121;183;2;45;349;7;84;1057;23;90;1560;79;96;2147;153;115;3157;280;92;2987;290;233;9758;1238;396;35911;7236
9771141;      Inchenhofen, M;1303;51574;8402;1326;55173;9259;1360;60450;10121;1374;61948;10371;1412;67565;11829;1360;66038;11387;116;206;6;74;581;9;100;1263;22;87;1520;80;86;1951;135;108;2997;262;107;3468;356;282;11738;1474;400;42313;9043
9771142;      Kissing;5830;256241;48114;5980;267734;49237;6093;279785;52115;6112;287774;54730;6179;300836;56740;6137;306370;57391;716;901;17;254;1939;38;390;4927;112;415;7275;353;412;9277;630;416;11455;1002;429;13946;1436;1031;43281;5774;2074;213370;48029
9771144;      Kühbach, M;2054;82634;13398;2082;85678;13732;2080;88148;14137;2129;94166;15518;2174;98228;16014;2183;97697;15692;223;314;6;119;896;13;152;1913;35;154;2698;135;144;3253;183;164;4533;398;156;5089;559;415;17476;2194;656;61526;12170
9771145;      Merching;1543;64533;10840;1577;69359;12142;1635;71737;12141;1691;75781;12553;1705;78108;13299;1708;80340;13446;150;241;3;69;525;14;136;1729;35;123;2129;116;121;2742;186;115;3147;304;112;3640;383;279;11712;1546;603;54475;10859
9771146;      Mering, M;7361;323270;58836;7471;334897;59989;7563;355105;64255;7662;375374;68417;7748;392197;71887;7741;393105;71930;762;1012;17;306;2333;45;470;5911;120;515;8991;452;518;11644;821;490;13461;1154;521;16981;1769;1325;55414;7233;2834;277358;60320
9771149;      Obergriesbach;981;47752;9394;984;50637;9901;1017;55460;11330;1001;54666;10586;1018;60330;11620;1015;63813;12660;104;162;3;50;383;9;58;717;13;54;930;37;62;1380;74;65;1772;311;77;2531;241;175;7306;882;370;48632;11090
9771155;      Petersdorf;832;32500;5230;825;33614;5415;840;34460;5672;863;37268;6054;868;39031;6257;860;39652;6431;88;107;1;42;312;4;56;709;13;52;905;47;57;1273;95;71;1948;160;59;1914;202;151;6390;804;284;26095;5105
9771156;      Pöttmes, M;3252;123257;19266;3282;128304;20231;3337;135388;21584;3438;144400;23090;3542;154636;25015;3591;155127;24939;368;612;12;185;1419;28;247;3056;58;256;4490;220;269;6047;412;286;7873;675;302;9816;1071;687;28596;3512;991;93219;18951
9771158;      Rehling;1246;53670;9140;1279;56638;9795;1303;60055;10867;1304;63018;11105;1311;66833;11899;1316;64354;11434;115;131;3;56;439;7;88;1113;21;84;1491;76;86;1948;121;89;2431;208;94;3049;326;234;9839;1262;470;43913;9409
9771160;      Ried;1511;66572;11523;1517;68521;12046;1528;71717;12389;1539;77382;13701;1573;80726;14132;1604;82142;14839;140;202;3;73;570;5;119;1534;34;87;1491;62;85;1942;107;97;2661;245;109;3541;397;290;12119;1533;604;58082;12455
9771162;      Schiltberg;975;38800;6040;973;39428;6059;979;41586;6478;1000;44631;7220;1014;47569;7575;1015;47430;7576;81;128;2;38;297;6;67;826;14;66;1165;54;54;1213;61;81;2234;186;81;2639;289;201;8492;1090;346;30436;5875
9771163;      Schmiechen;612;27925;4976;640;28254;4779;660;30057;5024;666;32085;5564;678;34553;6070;664;33455;5648;54;70;1;28;237;3;47;592;17;40;695;28;33;744;53;51;1393;103;39;1253;131;142;6018;770;230;22452;4543
9771165;      Sielenbach;859;35444;5712;873;38527;6695;896;40832;7201;908;43563;7572;895;46464;8134;912;46816;8338;59;103;1;35;267;4;53;647;12;52;900;46;59;1347;85;74;2039;190;84;2732;281;160;6664;849;336;32117;6869
9771168;      Steindorf;468;20360;4056;472;21777;4499;476;23638;4626;481;23630;5225;500;24718;6271;511;38295;9485;48;83;2;23;185;3;31;388;5;38;672;30;41;935;62;36;979;77;36;1173;130;87;3688;466;171;30192;8711
9771169;      Todtenweis;842;30399;4920;866;31694;5110;857;32923;5381;922;34606;5685;775;35964;6036;781;37411;6139;84;114;4;23;175;3;53;662;13;67;1163;59;53;1210;90;51;1389;104;55;1800;178;134;5589;721;261;25308;4968
9771176;      Baar (Schwaben);603;21226;3194;619;22278;3329;617;23857;3621;626;26171;4164;626;26839;4330;631;28045;4512;76;89;1;31;241;4;35;447;6;31;537;33;39;886;58;54;1472;114;51;1675;183;110;4583;577;204;18116;3536
9772111;      Adelsried;1169;53099;9727;1140;55912;10404;1181;59624;11296;1214;65291;12651;1247;69041;14892;1274;71960;14320;97;179;5;61;460;7;85;1088;22;73;1263;58;88;2006;128;93;2548;225;92;3007;319;226;9503;1269;459;51906;12287
9772114;      Allmannshofen;425;16286;2565;429;17559;2851;433;18905;3084;448;20401;3417;475;23572;4190;484;21408;3376;57;92;2;30;221;4;31;386;5;27;475;31;27;611;47;31;845;61;32;1041;98;82;3463;467;167;14274;2662
9772115;      Altenmünster;1940;76558;12357;1972;78013;11963;1976;82354;12818;2038;88349;14020;2114;95379;15273;2144;96460;15235;186;326;4;109;856;12;156;1935;49;150;2606;119;115;2611;146;152;4188;407;148;4835;488;432;17940;2243;696;61161;11767
9772117;      Aystetten;1472;113217;30515;1502;105104;26929;1545;104280;27092;1574;113420;29365;1542;119569;31185;1566;125792;34228;167;273;.;70;523;.;95;1162;27;95;1678;77;90;2041;134;106;2932;210;97;3166;306;197;8335;1076;649;105681;32057
9772121;      Biberbach, M;1805;71737;11796;1832;77589;12943;1845;80042;13423;1853;85700;14545;1855;92951;16408;1822;88290;15196;191;226;4;70;525;8;117;1463;57;115;1994;95;97;2203;147;141;3886;300;116;3772;393;326;13684;1747;649;60537;12444
9772125;      Bobingen, St;8886;340732;57664;9006;357534;61649;9195;377009;65484;9317;399640;67730;9479;415908;71984;9324;411528;70482;1380;1630;27;418;3199;154;586;7392;155;636;11110;497;617;13918;896;659;18140;1455;664;21632;2189;1597;66906;8342;2767;267602;56768
9772126;      Bonstetten;622;36530;7611;619;40313;9294;632;43468;9773;675;51598;12922;702;48156;11906;717;59182;15952;54;69;2;32;244;13;33;413;5;33;584;22;36;792;44;47;1316;113;41;1324;143;111;4670;2120;330;49771;13490
9772130;      Diedorf, M;5172;238726;44644;5180;245627;46327;5290;262278;50254;5395;268525;50004;5424;276860;51836;5399;281699;52971;553;742;26;225;1691;56;328;4105;93;377;6623;332;361;8128;555;380;10442;870;344;11175;1115;902;38063;4938;1929;200729;44986
9772131;      Dinkelscherben, M;3230;126761;20568;3221;130246;20939;3233;139488;23422;3276;148423;25140;3296;149694;24973;3283;152295;25422;282;460;5;160;1239;14;243;3034;63;226;3925;181;226;5108;357;243;6668;516;229;7479;749;610;25622;3228;1064;98760;20310
9772134;      Ehingen;520;19497;3082;532;21205;3338;538;22813;3695;544;24428;3882;575;27097;4467;589;26553;4312;60;68;1;26;192;2;42;527;9;39;671;34;30;679;52;49;1361;118;36;1152;112;113;4746;621;194;17157;3364
9772136;      Ellgau;523;22196;3550;535;23647;3864;545;24475;3970;554;25178;4044;564;27396;4516;581;27619;4574;60;89;0;25;200;5;38;469;9;45;786;38;34;765;54;39;1084;98;36;1178;117;91;3848;513;213;19199;3740
9772137;      Emersacker;661;29090;5518;668;27945;4734;677;28557;4808;686;29822;5021;721;32082;5189;704;32218;5196;62;87;1;41;322;4;35;446;10;51;896;46;42;960;59;54;1483;127;51;1640;171;120;5080;610;248;21305;4167
9772141;      Fischach, M;2322;93436;15327;2381;98405;16273;2421;100681;16470;2440;106703;17993;2471;110758;18668;2492;112774;19035;225;336;4;144;1117;15;193;2430;90;176;3098;151;161;3620;232;187;5150;423;203;6600;633;460;19323;2418;743;71100;15068
9772145;      Gablingen;2351;101155;18155;2384;98758;16778;2404;104680;18255;2417;108242;18604;2416;113107;19466;2419;116683;20109;289;362;6;96;727;9;155;1949;39;164;2862;132;150;3400;219;155;4249;304;174;5668;565;423;17637;2216;813;79829;16619
9772147;      Gersthofen, St;11467;436892;73679;11608;472036;82080;11784;520086;97630;11909;502335;85871;12039;522438;88357;12100;531351;95745;1523;1926;42;615;4738;125;853;10827;282;873;15261;770;839;18953;1335;932;25680;2201;901;29196;2918;2067;86558;11131;3497;338212;76942
9772148;      Gessertshausen;2127;90192;15398;2151;95059;16424;2194;101070;17909;2269;113081;21506;2263;114571;20791;2257;116428;21776;201;319;6;89;681;9;158;2004;86;152;2643;139;157;3525;216;156;4291;384;162;5276;532;417;17394;2267;765;80294;18137
9772149;      Graben;1911;86068;15810;1951;92592;16745;1973;93738;16663;2015;100783;18274;2102;104004;18662;2023;102584;18032;204;331;7;79;599;8;124;1536;33;128;2242;111;134;3007;207;124;3444;317;146;4738;506;362;15138;1864;722;71547;14980
9772151;      Großaitingen;2626;106733;18349;2632;112521;19251;2659;116752;20275;2711;124827;22053;2732;131538;22627;2766;134914;23253;346;438;5;105;817;11;176;2234;52;182;3179;156;140;3142;193;176;4839;444;209;6771;702;471;19775;2575;961;93718;19114
9772156;      Heretsried;513;18672;2825;499;19555;3048;507;19962;3034;509;20860;3223;506;21826;3378;504;21009;3114;56;64;1;16;111;3;32;419;8;39;683;32;42;948;47;34;931;80;45;1456;136;87;3639;462;153;12757;2347
9772157;      Hiltenfingen;782;29473;4771;793;31987;5120;791;34166;5673;870;37812;6600;871;41754;7541;846;43075;7584;98;138;3;30;224;6;66;833;11;58;1008;41;46;1041;78;69;1893;154;57;1858;161;169;7197;966;253;28883;6165
9772159;      Horgau;1266;53715;9170;1317;57554;9863;1347;63072;11235;1425;69002;12278;1494;75297;13407;1516;79433;14705;130;201;4;64;492;6;100;1249;23;117;2027;88;91;2050;137;110;3024;274;108;3510;384;254;10797;1442;542;56083;12347
9772160;      Kleinaitingen;600;27382;4860;624;28959;5091;635;30082;5231;648;31635;5431;635;32750;5684;649;31877;5404;58;85;1;28;208;4;42;519;12;32;556;29;42;947;70;36;1007;93;42;1354;145;141;5927;780;228;21273;4270
9772162;      Klosterlechfeld;1554;59638;9615;1585;63022;10163;1582;66172;10657;1580;65869;10299;1560;67740;10499;1602;70764;11408;141;192;3;87;663;13;87;1103;35;89;1535;62;121;2719;195;120;3295;267;167;5439;562;310;12939;1752;480;42879;8519
9772163;      Königsbrunn, St;14298;569422;98007;14486;588340;99346;14545;616408;105259;14752;634556;107009;14820;659672;112245;14705;673863;115500;1604;2418;58;751;5786;137;1021;12748;286;1115;19500;934;1079;24300;1672;1188;32638;2995;1041;33808;3418;2588;108364;13786;4318;434301;92214
9772166;      Kühlenthal;388;18675;3302;395;28167;4469;406;21266;3950;411;21679;3956;413;22708;4189;427;23008;4037;42;56;.;19;151;.;28;361;6;22;393;17;29;658;43;25;694;63;40;1292;109;67;2847;372;155;16555;3426
9772167;      Kutzenhausen;1250;61217;11118;1265;61625;10978;1283;62262;10989;1264;62738;10966;1276;66638;11943;1284;70155;13013;105;152;3;65;481;9;92;1177;17;109;1886;67;77;1741;126;86;2369;196;74;2399;243;221;9370;1198;455;50579;11154
9772168;      Langenneufnach;831;33302;5407;851;36681;6411;913;38173;6435;953;40689;6886;971;41783;7215;913;43071;7453;88;119;2;54;411;6;73;906;28;71;1239;58;55;1244;76;64;1757;151;65;2106;197;167;7051;876;276;28238;6060
9772170;      Langerringen;1988;78189;12801;1982;80843;13093;2006;86868;14214;2059;94767;15921;2111;100752;17123;2123;103440;17741;212;336;39;104;807;9;142;1769;32;160;2821;135;126;2866;184;155;4306;360;162;5294;554;368;15297;1923;694;69944;14506
9772171;      Langweid a.Lech;3971;146374;23148;4051;152794;23906;4141;165173;26710;4272;171221;27045;4316;185390;29958;4368;186642;29831;547;632;11;206;1627;41;298;3732;97;300;5236;277;322;7311;476;321;8808;756;318;10328;1049;741;31112;4015;1315;117856;23110
9772177;      Meitingen, M;5891;236886;41062;6010;243182;40971;6037;253031;42225;6106;269716;45464;6194;281847;47503;6257;280647;46180;708;1005;14;292;2214;33;389;4893;112;440;7654;348;382;8571;560;417;11448;1002;482;15606;1602;1176;49492;6237;1971;179764;36273
