;;Insgesamt;Dauergrünland;Wiesen (Schnittnutzung);Mähweiden;Ackerland;Getreide;Weizen;Roggen;Wintergerste;Sommergerste;Hülsenfrüchte;Hackfrüchte;Kartoffeln;Gemüse, Spargel, Erdbeeren u.a. Gartengewächse;Handelsgewächse;Winterraps;Pflanzen zur Grünernte;Grünmais/Silomais (einschl. Lieschkolbenschrot);Insgesamt;Dauergrünland;Wiesen (Schnittnutzung);Mähweiden;Ackerland;Getreide;Weizen;Roggen;Wintergerste;Sommergerste;Hülsenfrüchte;Hackfrüchte;Kartoffeln;Gemüse, Spargel, Erdbeeren u.a. Gartengewächse;Handelsgewächse;Winterraps;Pflanzen zur Grünernte;Grünmais/Silomais (einschl. Lieschkolbenschrot);Insgesamt;Dauergrünland;Wiesen (Schnittnutzung);Mähweiden;Ackerland;Getreide;Weizen;Roggen;Wintergerste;Sommergerste;Hülsenfrüchte;Hackfrüchte;Kartoffeln;Gemüse, Spargel, Erdbeeren u.a. Gartengewächse;Handelsgewächse;Winterraps;Pflanzen zur Grünernte;Grünmais/Silomais (einschl. Lieschkolbenschrot);Insgesamt;Dauergrünland;Wiesen (Schnittnutzung);Mähweiden;Ackerland;Getreide;Weizen;Roggen;Wintergerste;Sommergerste;Hülsenfrüchte;Hackfrüchte;Kartoffeln;Gemüse, Spargel, Erdbeeren u.a. Gartengewächse;Handelsgewächse;Winterraps;Pflanzen zur Grünernte;Grünmais/Silomais (einschl. Lieschkolbenschrot)
;;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha;ha
9271;    Deggendorf (Lkr);45900,76;11474,13;9933,59;790,62;34383,03;18765,52;9328,42;38;2634,27;260,21;262,45;7089,58;2154,02;1091,33;734,51;677,6;4701,17;3636,81;43603,66;10259,79;8742,36;1078,37;33300,03;19187,34;9877,18;54,06;2355,33;145,14;320;6432,92;1824,75;1333,25;513,89;443,75;4439,65;3402,72;42953;10244;8766;1091;32673;18946;10009;48;2073;40;334;6272;1890;1051;262;.;4880;3760;41858;.;8736;1115;31613;17171;8707;37;2394;58;665;6476;2261;1021;317;284;5118;3801
9272;    Freyung-Grafenau (Lkr);28605,21;23797,47;20343,96;2282,59;4801,04;1444,49;126,87;22,52;78,38;552,66;8,4;23,12;22,66;3,95;20,99;9,05;3268,33;1933,12;26290,57;21596,54;17899,38;3411,12;4680,25;1477,81;133,55;31,37;203,97;497,76;.;12,76;.;3,19;11,86;.;3163,06;1917,51;26150;21369;17836;3296;4776;1286;215;19;313;331;.;7;.;2;9;.;3459;2367;25878;.;17694;3206;4736;.;221;36;.;.;5;.;.;4;12;–;3634;2493
9273;    Kelheim (Lkr);46967,75;5604,7;4580,58;189,5;41136,65;21299,68;9189,34;789,93;6244,94;828,91;170,93;2003,43;850,76;442,3;9015,26;3458,6;4893,77;3624,76;45874,53;5383,33;4385,17;607,38;40145,53;21897,43;10031,37;804,46;5332,54;639,89;215,92;1869,13;814,51;367,59;8471,61;2772,83;5263,91;4219,79;45192;5940;4644;664;38921;21402;10173;583;4751;695;.;1684;726;452;7734;1785;6235;4994;44132;5702;4332;773;38130;19100;9118;736;4026;655;604;1921;771;406;8243;1624;6596;4731
9274;    Landshut (Lkr);88535,04;10203,49;8939,85;476,89;78195,67;47936,15;24601,07;716,53;11654,69;505,3;621,8;1881,7;489,83;227,43;10558,79;8923,04;13371,5;10731,62;86372,93;9511,41;8163,72;1122,63;76753,72;51085,22;26255,91;593,72;10362,07;339,91;731,06;1542,02;352,1;254,29;8081,33;6559,97;13478,62;10997,81;85971;9869;8190;977;75960;51221;26026;401;10005;231;.;1443;298;240;5338;3852;15260;12316;85313;9901;8145;1017;75272;48322;23736;387;10738;200;1838;1839;449;183;5551;3870;16066;12242
9275;    Passau (Lkr);84233,56;25741,5;22860,91;1586,01;58299,03;40169,92;10507,82;101,18;8513,7;382,23;141,49;675,89;59,19;148,92;2608,65;2568,33;12106,37;8849,01;80990,74;23741,16;20723,41;2693,12;57085,64;40762,96;11986,81;120,66;7760,92;328,19;184,92;799,27;48,91;116,08;1709,35;1464,59;12152,5;8654,5;79987;23301;20401;2613;56459;39703;12664;100;6340;230;495;1220;137;131;935;698;12896;9473;78988;23234;20145;2811;55546;37670;11384;156;7041;125;1060;1214;425;125;1163;964;13233;9321
9276;    Regen (Lkr);24205,72;20552,4;16737,66;2862,61;3608,64;816,41;87,5;22,13;99,1;296,33;.;.;.;7,8;.;.;2735,14;1364,98;22592,68;18588,79;14742,01;3663,4;3953,61;979,96;159,21;25,1;134,9;311,69;.;4,83;.;8,49;.;–;2945,92;1537,98;22051;17764;14103;3491;4244;905;179;.;.;.;8;3;3;3;11;–;3302;1918;21699;.;13965;3403;4199;708;168;16;162;151;.;6;.;.;16;–;3451;2107
9277;    Rottal-Inn (Lkr);76649,36;21005,38;19221,23;725,57;55523,25;29724,2;14573,43;206,88;6473,24;169,44;223,42;212,31;27,13;111,33;3497,82;3453,01;19868,95;16911,39;74033,8;19106,97;17395,76;1390,22;54831;31000,92;15805,55;270,68;6072,93;73,45;342,56;167,79;20,29;81,6;2258,05;2131,28;20036,63;16927,96;72920;18494;16971;1327;54338;29583;15624;226;4939;60;526;287;.;71;1323;1256;21895;18412;72932;18251;16686;1392;54591;28474;14629;406;5349;38;1078;590;.;69;1623;1449;21998;17725
9278;    Straubing-Bogen (Lkr);69587,38;15721,5;13545,62;830,8;53815,56;28585,95;16335,05;490,05;5535,84;600,63;657,37;12803,97;5493,92;1127,59;1939,58;1651,97;5953,5;4214,28;68248,85;14825,44;12216,87;1205,37;53348,21;29170,47;17255,34;593,9;4625,65;382,85;529,96;11854,59;4975,89;1306,83;1416,41;1237,7;6577,51;4763,12;67069;14563;12248;1133;52406;28865;18111;514;4005;279;540;11358;4821;1526;1222;1027;6982;5252;67147;14900;12194;1265;52144;26905;16320;556;4061;403;643;12122;5079;1439;1330;1137;7652;5608
9279;    Dingolfing-Landau (Lkr);55256,29;5018,88;3868,85;92,56;50201,6;29234,09;15935,83;189,26;6040,61;100,55;305,9;5033,96;1391,01;2511,18;2973,85;2916,86;7618,13;6032,19;54068,32;4437,35;3434,96;299,2;49601,85;30137,03;16573,56;239,67;5332,88;61,98;530,06;4564,93;1252,78;2703,63;2223,63;2034,66;7771,78;6157,62;54207;4602;3618;289;49568;30149;16658;67;4427;47;656;4621;1329;2887;1589;1457;8265;6888;54425;4814;3608;283;49565;28742;15604;105;4847;53;1070;5140;1527;2863;1561;1344;8902;6824
9361;    Amberg (Krfr.St);2749,18;771,21;508,59;.;1965,42;1097,81;388,35;31,22;426,28;92,7;18,48;12,75;12,59;2,61;184,82;.;581;342,56;2824,14;736,47;472,36;.;2074,93;1179,27;418,45;51,93;376,92;60,44;.;8,68;.;.;229,77;222,79;610,94;410,46;2692;.;475;69;1924;996;454;19;320;32;14;.;.;.;237;175;638;482;2588;.;446;61;1893;863;388;16;322;12;.;.;.;.;233;198;724;439
9362;    Regensburg (Krfr.St);2742,63;172,12;130,81;.;2559,13;1615,07;905,35;78,38;102,91;153,82;.;240,08;.;.;239,54;.;204,09;134,68;2760,62;443,09;322,12;.;2274,32;1400,22;944,83;57,6;49,26;53,56;.;188,99;.;44,08;188,75;188,37;310,53;–;2345;602;441;29;1728;1114;780;46;40;32;35;157;38;52;164;163;97;67;2243;553;473;28;1681;1096;687;44;122;23;30;146;43;37;.;.;135;40
9363;    Weiden i.d.OPf. (Krfr.St);3056,19;952,16;853,53;66,09;2101,41;1212,21;291,98;132,96;339,29;252,24;37,63;.;.;.;189,82;187,38;534,89;370,31;3099,37;1028,53;906,48;117,83;2067,43;1258,86;357,72;136,04;386,66;206,41;43,13;12,99;12,99;.;156,5;135,32;557,78;420,44;2940;.;920;88;1922;1169;354;118;351;152;20;11;11;6;141;.;553;423;2808;.;877;124;1798;1095;253;176;356;117;.;20;20;.;.;.;572;409
9371;    Amberg-Sulzbach (Lkr);48639,56;14161,55;13326,74;398,84;34452,44;19676,65;4374,45;549,81;7648,15;3585,37;301,84;241,8;216,53;22,7;3310,27;3242,03;8699,8;5174,96;47209,22;13416,21;12464,38;813,56;33777,87;19407,3;5714,64;618,7;6743,03;2773,55;398,15;216,47;185,48;19,56;2688,88;2647,13;9975,4;6413,97;47322;13373;12214;876;33938;17703;5860;504;6396;2139;545;162;142;15;2558;2515;12146;7847;46830;13264;12049;1026;33552;16375;5192;638;6036;1895;.;135;.;15;2343;2196;13306;8020
9372;    Cham (Lkr);65106,22;34098,46;32499,88;699,18;30951,54;15967,63;3310,79;281,56;5839,75;2093,8;344,94;.;171,36;.;1409,09;1382,91;12275,85;8156,82;62627,26;31888,06;30264,37;1343,19;30724,76;15480,94;4109,75;356;5958,82;1027,02;346,23;110,52;98,36;32,27;1010,15;991,51;13546,51;9847,66;62532;31448;29911;1384;31059;14164;4666;301;5599;657;492;.;.;.;825;.;15288;11354;62033;.;29670;1485;30597;13250;4182;432;5479;430;290;71;69;20;503;383;16037;11635
9373;    Neumarkt i.d.OPf. (Lkr);59216,76;13673,29;10869,63;627,49;45500,08;24475,49;6578,85;634,18;7352,9;7353,13;270,83;182,6;164,86;18,36;4583,7;4525,49;12983,68;5728,65;58793,46;13775,81;9799,39;1105,88;45002,69;23580,72;7953,22;852,08;6355,77;5433,6;500,63;135,24;105,33;32,25;4125,21;4071,17;14730,19;7155,59;58256;14201;10773;1149;44043;22868;8588;604;5712;4957;775;119;.;28;3147;3065;16057;8858;57891;13717;10098;1202;44161;21438;8398;740;5478;3966;852;149;109;45;2887;2785;17063;8861
9374;    Neustadt a.d.Waldnaab (Lkr);48179,76;17801,54;16968,99;495,62;30348,95;17193,35;2223,36;792,78;4385,77;6338,68;255,19;953,83;942,14;22,11;2812,02;2704,1;7978,5;4924,27;47349,62;17252,01;16319,5;757,84;30070,91;16380,69;3137,06;828,01;4442,94;4418,42;364,82;872,01;861,11;14,78;2275,13;2226,24;9833,81;6446,31;47127;16792;15805;842;30298;15399;3591;945;4824;3327;500;.;806;12;1837;1710;11478;7340;46826;16884;15716;1055;29901;14316;3240;1384;4729;2527;455;754;749;13;1427;1322;12574;7665
9375;    Regensburg (Lkr);70865,01;10143,44;9095,89;420,5;60696,23;34659,51;18599,12;1683,48;5947,55;2873,56;425,08;9581,89;4430,44;238,37;4879,59;4819,63;7049,7;4432,46;69012,58;10236,85;9180,85;723,97;58747,43;34243,38;19505,77;1666,59;4991,7;2007,54;721,17;8397,31;4018,34;423,1;4348,83;4226,42;8144,36;5270,15;69890;10843;9352;968;59014;34945;20459;1219;4982;1665;1045;8475;4062;427;3914;3808;8310;5438;68477;10787;9209;1120;57658;32159;17859;1273;4987;1597;1502;8390;3867;552;3516;3385;9418;5363
9376;    Schwandorf (Lkr);58307,27;17096,24;15539,9;331,5;41177,22;22154,81;4116,44;1433;8223,86;3939,67;225,55;1600,53;1551,65;91,39;2519,72;2456,13;12695,51;7670,35;57299,59;16091,07;14607,44;759,5;41168,1;21703,2;5098,66;1395,62;7843,07;2478,94;302,97;1393,57;1299,62;63,57;2309,69;2216,19;14944,39;9541,01;56171;15457;13883;781;40686;20058;5671;1299;7482;1621;613;.;1055;42;1968;1871;16433;10708;55683;14760;13815;880;40901;18693;5192;1593;7060;1143;566;1080;1076;41;1537;1420;18311;10953
9377;    Tirschenreuth (Lkr);42650,17;13523,84;13170,95;194,95;29106,52;16484,71;2621,27;445,45;3639,77;6771;.;374,13;347,65;.;2789,24;2727,75;8274,8;4645,02;42056,89;12769,18;12303,38;312,26;29276,65;15393,9;3169,66;508,24;3454,47;5168,86;226,82;319,72;290,21;47,49;2522,61;2482,81;10524,29;6407,2;42099;12347;11793;401;29733;14229;4011;447;3321;4180;520;188;.;46;2048;2000;12473;7016;42021;.;11694;486;29662;13142;3665;665;3509;3281;352;.;153;35;1510;1411;14219;7602
9461;    Bamberg (Krfr.St);474,34;65,24;54,13;.;394,89;172,87;100,89;19,07;.;.;–;9,2;6,81;61,02;55,59;.;23,41;–;433,75;.;40,28;.;349,57;173,57;112,2;.;.;.;.;5,86;2,61;50,09;55,36;.;23,58;.;484;105;72;29;370;184;87;29;.;.;.;7;.;56;40;40;43;.;406;.;56;.;308;162;97;.;.;.;.;16;.;.;.;–;45;.
9462;    Bayreuth (Krfr.St);3172,3;1192,54;1033,59;88,71;1978,37;1010,92;376,14;18,72;303,72;64,74;.;43,54;3,86;.;224,22;.;580,31;390,54;3153,66;.;1020,81;97,81;1993,67;1087,91;506,23;.;297,53;39,8;.;34,23;2,26;10,96;190,74;190,74;605,51;453,69;3293;.;1091;126;2070;973;518;19;286;12;14;33;.;10;150;.;865;660;3398;.;1118;121;2148;859;521;11;229;8;.;.;0;4;188;.;993;696
9463;    Coburg (Krfr.St);1392,37;328,16;271,33;.;1059,31;634,87;345,1;4,63;.;.;.;16,53;0,86;.;148,71;148,71;136,53;96,12;1143,34;298,31;234,34;23,51;842,32;478,25;264,93;.;.;.;–;12,89;0,44;.;131,54;131,54;163,83;.;1104;312;265;24;792;476;271;.;.;.;–;.;.;.;132;132;128;.;1126;370;299;67;755;517;259;.;.;.;–;.;0;.;.;.;116;.
9464;    Hof (Krfr.St);2498,22;685,95;621,98;38,91;1811,9;1124,93;148,45;51,17;217,65;586,81;25,1;4,92;2,03;1,87;228,31;228,31;351,42;208,28;2518,13;692,35;606;.;1825,32;1071,41;193,29;.;193,42;406,36;.;3,68;1,8;1,65;128,32;.;597,52;391,66;2620;.;662;74;1883;983;172;.;180;430;25;1;.;1;131;131;716;482;2479;.;626;.;1809;863;179;16;190;333;32;1;.;1;107;107;779;477
9471;    Bamberg (Lkr);50493,88;10006,97;9136,26;272,93;40355,15;23924,19;8201,34;2302,71;6265,97;4433,54;541,71;690,83;172,63;123,79;5007,22;4799,09;6765,99;4027,02;48525,65;9467,5;8537,73;595,52;38931;22702,7;9165,15;2179,98;5706,28;2904,69;529,82;481,57;120,77;91,52;5588,19;5427,03;7438,5;4660,63;48471;10106;9027;721;38218;22376;9921;1996;4444;2779;822;481;85;81;4454;4338;8777;6369;48620;10150;8996;764;38334;21266;9180;2102;4051;2994;942;507;79;60;3786;3348;9974;6705
9472;    Bayreuth (Lkr);50279,45;19690,32;18273,96;626,45;30577,85;17309,44;2631,09;454,23;4616,33;5887,75;247,5;225,96;171,52;14,7;1895,2;1828,81;9161,43;4921,88;48474,68;18815,88;17301,57;1181,91;29649,02;16313,45;3384,52;480,97;4577,47;4321,25;346,24;122,53;106,22;10,15;1937,47;1898,13;10161,35;5853,75;48129;19204;17696;1308;28922;14628;3669;413;4187;3654;471;.;79;.;1455;1422;11572;7055;48033;19042;17466;1430;28981;13183;3414;492;3641;3300;257;63;59;9;1253;1102;13163;7533
9473;    Coburg (Lkr);32691,97;6908,3;6423,94;213,18;25746,1;15943,62;6828,67;338,98;5688,7;846,47;221,73;406,22;78,91;11,19;3341,48;3236,12;4217,68;2978,1;32585,95;6892,04;6335,13;487,93;25669,46;16095,39;7531,31;447,53;5407,69;526,17;178,4;259,77;61,83;8,62;3596,91;3589,21;4748,53;3142,59;32713;7083;6425;602;25618;15165;7493;321;5016;351;427;251;42;9;3288;3218;5573;3444;30285;6983;6375;564;23295;13718;6264;495;4243;466;358;289;30;9;1770;1576;6307;3802
9474;    Forchheim (Lkr);26667,64;9054,95;8174,93;300,7;16533,88;9068,68;2558,41;754,77;1876,47;2668,49;126,58;277,32;168,93;112,27;1181,18;1020,82;4265,86;2226,57;25267,85;8363,82;7321,38;629,35;15797,2;8077,71;2775,3;581,05;1815,12;1373,05;231,45;194,25;117,78;95,69;1035,98;917,77;5020,16;2983,63;25243;9380;7862;808;15033;7967;2965;466;1581;1648;223;172;82;87;877;730;5124;3257;24914;9137;7741;810;14953;7365;2769;411;1420;1391;230;174;82;79;778;517;5434;3377
9475;    Hof (Lkr);46596,09;14001,72;12961,68;495,74;32579,68;20375,41;2186,01;639,7;2819,59;10683,36;418,27;274,54;193,28;5,23;3869,46;3829,57;6282,54;2567,83;45891,98;13397,8;12337,49;644,07;32489,5;19849,34;2828,76;808,53;2561,87;9278,17;499,43;204,49;148,26;.;3421,93;3407,42;8215,01;3816,95;45477;13438;12113;945;32031;17853;3037;741;2329;8392;573;129;105;52;2948;2911;9721;4092;44210;.;12110;1092;30712;15908;2664;724;2341;7256;552;132;112;6;1801;1700;11614;4626
9476;    Kronach (Lkr);17486,94;8055,87;7195,4;503,17;9421,19;5641,59;1106,34;322,03;1222,25;1372,74;121,29;.;58,68;.;713,75;676,5;1947,73;712,49;16591,8;7398,14;6359,09;861,08;9185,1;5571,93;1374,4;277,34;1082,7;1226,31;96,1;41,78;39,45;81,8;803,92;757;2091,4;792,52;16650;7312;6121;979;9332;5584;1661;331;1021;1000;129;26;24;93;580;.;2545;861;16688;7521;6325;1068;9155;4706;1304;363;743;906;102;49;.;.;449;370;3165;1097
9477;    Kulmbach (Lkr);31072,01;9909,76;9182,92;311,3;21126,18;13334,88;1863,06;377,54;2825,74;5785,92;277,29;.;46,6;.;1873,96;1849,11;3709,61;1726,3;30043,49;9534,36;8731,89;689,84;20470,14;12535,87;2361,65;311,42;2835,48;4513,84;366,33;47,2;38,21;28,7;2073,62;2052,3;4538,1;2008,25;29703;9556;8786;680;20106;11898;2720;310;2506;4295;.;.;46;42;1955;1932;5081;2425;29662;9534;8592;736;20070;11171;2797;453;2281;3809;399;68;58;38;1599;1425;5965;2647
9478;    Lichtenfels (Lkr);22906,6;6228,96;5638,59;76,63;16663,3;10176,8;3811,77;326,3;2930,47;2148,72;227,01;169,57;51,69;6,47;1655,51;1652,38;2957,74;1835,26;22019,09;5948,18;5355,55;316,25;16060,64;9570,14;4283,5;287,48;2674,03;1292,09;198,17;115,85;31,51;7,78;1920,46;1877,74;3054,19;2011,8;21878;6365;5521;466;15511;9338;4268;274;2275;1385;236;71;19;4;1561;1539;3600;2492;21600;.;5349;574;15331;8937;3895;267;2131;1401;195;65;24;11;1264;1006;4025;2563
9479;    Wunsiedel i.Fichtelgebirge (Lkr);23087,02;8012,11;7741,64;130,87;15069,76;9434,19;541,84;447,59;1166,53;6050,32;.;344,37;318,34;.;1389,56;1375,26;3055,01;1265,63;22642,28;7732,39;7434,08;222,2;14905,58;8658,21;611,94;562;941,3;5416,57;204,7;263,74;245,04;42,74;1164,16;1145,68;4380,09;2188,77;22702;7698;7380;262;15001;8366;952;555;1021;4873;329;179;168;26;1080;1064;4687;2019;22557;7643;7331;268;14913;7901;1002;617;1111;4016;238;171;161;23;868;772;5305;2171
9561;    Ansbach (Krfr.St);4454,04;1344,46;1256,66;56,93;3108,48;1882,11;543,68;185,47;793,71;35,64;.;32,57;5,34;.;271,68;237,21;760,93;589,63;4308,91;1253,05;1171,82;62,18;3053,95;1781,82;608,31;95,14;735,77;16,1;25,52;24,62;3,32;.;225,14;.;878,56;721,73;4139;.;1086;105;2916;1577;597;28;596;5;.;15;.;14;127;.;1120;905;4069;.;1053;121;2863;1387;617;37;437;3;36;19;.;.;113;103;1254;879
9562;    Erlangen (Krfr.St);2591,46;688,61;609,61;.;1889,05;1065;430,63;156,88;292,47;36,04;19,5;128,98;25,94;37,6;108,27;101,8;357,79;255,1;2571,99;697,34;618;.;1861,8;1037,04;443,18;159,55;265,63;18,91;74,87;109,53;.;33,19;120,09;.;365,38;277,77;2570;790;624;.;1767;942;424;98;211;41;75;91;15;29;56;.;511;391;2593;.;619;41;1708;794;339;118;179;35;45;72;17;33;51;.;640;427
9563;    Fürth (Krfr.St);2301,18;565,58;420,91;.;1734,41;822,8;283,72;106,26;234,07;65,62;.;145,57;113,16;.;159,02;138,06;266,92;227,66;2106,32;576,53;404,79;.;1522,18;757,58;295,27;86,53;217,11;47,93;.;98,1;70,47;218,9;72,15;62,64;332,85;277,1;2138;587;425;.;1528;531;257;43;133;.;.;72;45;262;57;19;563;482;2118;.;427;.;1539;479;212;41;144;19;2;53;40;288;74;.;589;494
9564;    Nürnberg (Krfr.St);3313,5;709,12;462,79;77,17;2583,06;893,65;268,66;265,1;204,51;43,72;10,67;256,09;224,35;896,77;92,86;53,14;275,19;163,91;3075,23;660,55;456,05;.;2393,02;751,74;256,73;202,12;177,73;10,82;12,91;212,28;198,32;950,77;102,63;59,77;237,71;152,87;3215;706;464;125;2483;758;260;183;179;9;20;171;.;1028;110;59;313;220;3284;754;523;.;2499;692;211;198;139;20;14;131;115;1078;71;25;394;238
9565;    Schwabach (Krfr.St);1050,99;269;254,63;9,84;778,67;425,74;139,12;43;188,01;6,33;.;35,15;27,28;.;34,11;31,41;229,35;178,52;1035,03;289,37;276,01;.;733,49;420,27;137,05;44,27;165,19;2,42;.;25,89;.;23,72;38,7;.;210,34;170,37;990;.;282;17;687;298;85;24;141;.;.;13;.;24;.;.;293;224;930;.;270;22;634;275;74;33;111;–;6;12;12;29;41;24;257;197
9571;    Ansbach (Lkr);110326,93;35958,9;33350,18;1265,13;74281,28;42788,37;12547,31;1874,65;19841,23;839,95;566,49;1497,59;575,93;129,77;5576,3;5401,05;21800,06;17062,54;107879,21;34459,71;31962,36;1649,53;73336,71;40602,3;13483,09;1627,72;17245,89;361,01;634,86;1279,21;467,12;138,1;4264,04;4120,57;25606,05;21623,74;108450;34989;32282;1797;73396;36791;12675;1503;14507;283;799;1261;379;234;2576;2350;31195;24788;107749;34461;31833;2002;73220;34951;12450;1320;13546;257;699;1441;408;278;2757;2334;32168;24943
9572;    Erlangen-Höchstadt (Lkr);19787,29;5027,71;4344,21;121,58;14566,85;8259,12;2950,82;1342,91;2451,77;226,84;209,56;258,67;111,63;184,21;1849,79;1569,64;2379,7;1790,14;18769,3;4736,45;4088,45;324,16;13795,68;7906,32;3046,38;1210,31;2035,35;107,17;224,07;172,49;70,13;123,21;1680,92;1437,21;2767,67;2136,78;18867;4897;4289;363;13667;7482;3063;1012;1605;188;.;155;50;153;1194;948;3973;2925;18835;5006;4254;390;13500;6929;2683;1071;1490;215;393;203;59;131;1187;786;3966;2671
9573;    Fürth (Lkr);16165,53;2899,84;2764,99;46,6;13228,87;7400,19;3342,16;511,88;2912,75;109,38;44,26;516,35;104,22;79,52;1266,05;1204,42;3072,24;2232,63;16059,11;2987,56;2833,52;124,25;13025,75;7531,57;3595,66;535,59;2637,16;51,7;.;464,18;84,93;76,15;1182,15;1117,97;3430,84;2614,47;15737;2994;2848;125;12652;6316;3167;409;2077;31;111;423;50;107;.;518;4889;3851;15490;2978;2763;161;12400;5439;2707;366;1837;32;170;412;50;101;616;510;5436;3819
9574;    Nürnberger Land (Lkr);23775,29;10375,9;8816,44;679,14;13279,12;7670,31;1465,65;302,04;2418,88;1964,85;161,77;147,42;115,97;25,84;644,3;574,62;3176,59;1697,15;22792,79;9816;8100,75;1340,31;12849,4;7030,37;1871,75;365,95;2129,26;1239,24;181,62;92,95;68,16;17,75;807,37;748,28;3479,2;1852,07;22576;10233;8325;1459;12256;7062;2184;280;2064;1264;251;62;44;15;761;700;3442;1959;22395;10201;8210;1509;12115;6372;1922;374;1743;977;286;62;41;.;475;388;4119;2070
9575;    Neustadt a.d.Aisch-Bad Windsheim (Lkr);70743,67;14545,25;12726,73;606,82;55900,52;33989,21;13250,3;898,03;15027,02;987,58;470,58;3168,15;66,06;78,12;4765,13;4605,46;11298,8;8821,06;69556,01;14154,23;12137,72;994,12;55062,97;33051,59;14424,67;798,34;13483,9;496,99;522,76;2781,16;44,86;71,68;4138,76;3999,29;13401,34;10773,62;68658;14535;12535;988;53770;29342;14141;576;10079;353;824;2831;30;97;1797;1611;18148;13903;68234;14580;12367;1056;53273;27438;13441;603;9508;480;877;3037;30;91;2184;1769;18605;13661
9576;    Roth (Lkr);34670,52;10361,56;8961,54;283,32;24132,62;13065,12;3824,9;1466,21;4540,38;1272,18;168,11;1284,69;1189,98;132,78;2299,17;1727,05;5749,6;4323,68;33221,43;9574,27;8451,24;551,39;23459,86;12849,73;4161,98;1586,86;4136,1;867,64;221,71;1052,68;978,84;103,93;2274,1;1689,87;6280,86;4778,35;32867;9348;8377;653;23351;12141;4263;1400;3907;642;366;637;564;132;1913;1367;7625;5938;32481;9483;8309;726;22832;11221;3834;1486;3678;490;380;624;536;116;1850;1335;7822;5632
9577;    Weißenburg-Gunzenhausen (Lkr);48167,34;16110,04;13709,76;624,38;31983,36;19036,98;7497,5;423,15;7492,26;1507,88;158,76;373,66;167,32;48,88;3132,59;3056,2;7987,27;6596,12;47096,14;15450,28;12919,84;972,85;31568,16;17509,86;7798,27;405,67;6173,4;769,46;209,2;319,66;115,3;.;2148,81;2052,94;10500,87;8685;47286;15126;12670;1037;32082;16686;7667;506;4966;644;290;288;77;45;1288;1130;13081;10389;46671;15323;12739;1110;31260;15380;7298;444;4575;571;290;380;.;40;1299;1156;13424;10386
9661;    Aschaffenburg (Krfr.St);896,02;392,33;.;71,59;503,46;289,89;67,16;46,88;84,71;9,03;.;8,46;.;.;55,57;55,57;.;.;939,91;.;.;156,42;.;327,01;.;46,19;.;.;.;2,93;.;7,46;72,83;.;.;.;960;.;171;208;498;367;136;73;.;.;–;4;.;.;.;.;.;.;935;.;179;201;486;315;101;51;80;.;.;2;.;2;.;.;111;.
9662;    Schweinfurt (Krfr.St);444,62;.;.;.;394,63;229,23;177,54;–;.;.;–;37,17;.;.;78,4;.;.;.;465,21;.;.;.;.;210,23;.;–;.;.;–;24,2;.;–;69,11;.;.;.;406;.;74;2;326;195;140;–;.;.;–;25;.;.;.;.;.;.;395;.;63;2;326;206;142;–;43;.;–;21;.;–;.;.;.;.
9663;    Würzburg (Krfr.St);2532,14;.;150,37;.;1888,36;1086,72;617,49;95;.;.;–;164,5;.;.;206,47;.;280,2;216,07;3459,97;.;165,04;.;2795,1;1713,75;1129,96;167,79;198,96;170,35;.;332,99;.;7,36;349,53;.;279,07;201,21;2170;204;146;46;1636;1075;772;56;79;108;.;151;3;10;.;125;195;149;1955;.;151;42;1421;960;637;30;81;159;.;179;.;7;24;.;.;109
9671;    Aschaffenburg (Lkr);15097,97;6274,25;2057,05;1851,93;8599,81;5034,7;1790,25;600,16;925,5;408,02;96,44;300,71;48,55;238,66;957,68;944,08;1113,59;501,8;14425,67;6007,57;1992,48;3514,7;8197,28;4714,16;1831,42;552,28;896,39;247,75;97,93;241,27;35,46;249,85;967,24;955,97;1521,32;732,74;14824;7133;2351;4388;7504;4682;1966;472;852;251;.;224;31;148;762;753;1253;686;14458;7106;2239;4489;7173;4320;1680;387;807;264;192;258;26;110;439;403;1522;633
9672;    Bad Kissingen (Lkr);39075,6;12660,15;9148,17;1449,46;26252,69;16047,26;7633,24;950,08;3798;2138,86;234,45;441,72;48,81;28,93;4953,46;4547,3;2490,57;1383,33;37868,18;12208,12;8559,72;2420,55;25507,47;15755,75;8469,44;904,45;3429,49;1176,04;284,09;366,43;32,34;26,38;4676,66;4610,52;2722,75;1450;37998;13054;8784;2950;24786;15016;7958;1098;2859;1351;.;376;45;.;3907;3813;3418;1897;37682;12893;8493;3069;24617;14369;7092;986;2522;1908;983;379;24;29;3218;2977;3918;1860
