Gemeinderatswahlen;;;;;;;;;Insgesamt;;;Christlich-Soziale Union in Bayern e.V. (CSU);;;BÜNDNIS 90/DIE GRÜNEN (GRÜNE);;;FREIE WÄHLER Bayern;;;Alternative für Deutschland (AfD);;;Sozialdemokratische Partei Deutschlands (SPD);;;Freie Demokratische Partei (FDP);;;Gemeinsame Wahlvorschläge;;;Wählergruppen;;;sonstige Wahlvorschläge;;
;;Stichtag;;;;;;;Gewichtete Stimmen;Sitze;;Gewichtete Stimmen;Sitze;;Gewichtete Stimmen;Sitze;;Gewichtete Stimmen;Sitze;;Gewichtete Stimmen;Sitze;;Gewichtete Stimmen;Sitze;;Gewichtete Stimmen;Sitze;;Gewichtete Stimmen;Sitze;;Gewichtete Stimmen;Sitze;;Gewichtete Stimmen;Sitze;
;;15.03.2020;15.03.2020;15.03.2020;15.03.2020;;;;;Geschlecht;;;Geschlecht;;;Geschlecht;;;Geschlecht;;;Geschlecht;;;Geschlecht;;;Geschlecht;;;Geschlecht;;;Geschlecht;;;Geschlecht;
;;Wahl-/Stimmberechtigte im Verwaltungsbezirk;Wähler;Gültige Stimmzettel;Ungültige Stimmzettel;;;;;männlich;weiblich;;männlich;weiblich;;männlich;weiblich;;männlich;weiblich;;männlich;weiblich;;männlich;weiblich;;männlich;weiblich;;männlich;weiblich;;männlich;weiblich;;männlich;weiblich
;;Anzahl;;;;;;;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl
9373119;      Deining;3856;2848;2814;34;;9373119;      Deining;2814;14;2;1186;6;–;–;–;–;506;3;–;–;–;–;834;3;2;–;–;–;–;–;–;288;2;–;–;–;–
9373121;      Dietfurt a.d.Altmühl, St;5021;3469;3412;57;;9373121;      Dietfurt a.d.Altmühl, St;3412;16;7;762;3;1;212;–;1;–;–;–;–;–;–;334;–;2;–;–;–;–;–;–;2104;10;3;–;–;–
9373126;      Freystadt, St;7199;5229;5133;96;;9373126;      Freystadt, St;5133;16;5;2229;6;3;602;1;1;–;–;–;–;–;–;311;1;–;–;–;–;1568;6;–;423;1;1;–;–;–
9373134;      Hohenfels, M;1662;1191;1169;22;;9373134;      Hohenfels, M;1169;14;2;318;4;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;851;8;2;–;–;–
9373140;      Lauterhofen, M;3050;2275;2239;36;;9373140;      Lauterhofen, M;2239;15;4;1005;7;–;–;–;–;–;–;–;–;–;–;234;2;–;–;–;–;–;–;–;649;2;3;351;1;1
9373143;      Lupburg, M;1830;1294;1281;13;;9373143;      Lupburg, M;1281;13;2;674;6;1;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;607;6;1;–;–;–
9373146;      Mühlhausen;4005;2441;2368;73;;9373146;      Mühlhausen;2368;19;3;1100;8;1;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;1268;9;2;–;–;–
9373147;      Neumarkt i.d.OPf., GKSt;32114;17130;16571;559;;9373147;      Neumarkt i.d.OPf., GKSt;16571;30;13;5615;9;4;2232;2;3;–;–;–;–;–;–;1876;2;3;481;1;–;5273;10;3;695;2;–;399;1;–
9373151;      Parsberg, St;5410;3463;3388;75;;9373151;      Parsberg, St;3388;19;2;1030;5;1;323;2;–;–;–;–;–;–;–;578;3;–;–;–;–;766;5;–;691;3;1;–;–;–
9373153;      Pilsach;2211;1687;1645;42;;9373153;      Pilsach;1645;14;3;878;7;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;767;4;3;–;–;–
9373155;      Postbauer-Heng, M;4146;4046;3953;93;;9373155;      Postbauer-Heng, M;3953;14;6;1911;7;3;597;1;2;400;2;–;–;–;–;489;1;1;–;–;–;–;–;–;556;3;–;–;–;–
9373156;      Pyrbaum, M;4757;3274;3166;108;;9373156;      Pyrbaum, M;3166;15;6;1108;5;2;311;–;2;–;–;–;–;–;–;466;2;1;38;–;–;581;3;1;556;3;–;106;1;–
9373159;      Sengenthal;3033;1661;1630;31;;9373159;      Sengenthal;1630;15;4;750;6;1;–;–;–;–;–;–;–;–;–;–;–;–;107;1;–;–;–;–;773;5;3;–;–;–
9373160;      Seubersdorf i.d.OPf.;4093;2927;2847;80;;9373160;      Seubersdorf i.d.OPf.;2847;20;2;979;7;–;–;–;–;–;–;–;–;–;–;555;4;–;–;–;–;662;4;1;651;3;1;–;–;–
9373167;      Velburg, St;4223;3207;3129;78;;9373167;      Velburg, St;3129;17;3;1105;5;2;332;2;–;835;4;1;114;1;–;91;1;–;24;–;–;–;–;–;628;4;–;–;–;–
9374111;      Altenstadt a.d.Waldnaab;3858;2338;2286;52;;9374111;      Altenstadt a.d.Waldnaab;2286;12;5;865;3;3;–;–;–;–;–;–;–;–;–;828;5;1;–;–;–;593;3;1;–;–;–;–;–;–
9374117;      Eschenbach i.d.OPf., St;3024;2123;2091;32;;9374117;      Eschenbach i.d.OPf., St;2091;14;3;844;5;1;–;–;–;–;–;–;–;–;–;613;4;1;–;–;–;430;2;1;204;2;–;–;–;–
9374118;      Eslarn, M;2253;1793;1756;37;;9374118;      Eslarn, M;1756;11;3;598;4;1;–;–;–;–;–;–;–;–;–;714;4;2;–;–;–;–;–;–;444;3;–;–;–;–
9374119;      Etzenricht;1271;1018;1000;18;;9374119;      Etzenricht;1000;9;5;414;4;1;–;–;–;–;–;–;–;–;–;253;1;2;–;–;–;–;–;–;333;2;2;–;–;–
9374121;      Floß, M;2846;2184;2161;23;;9374121;      Floß, M;2161;10;6;785;3;3;–;–;–;–;–;–;116;1;–;692;2;3;–;–;–;568;4;–;–;–;–;–;–;–
9374122;      Flossenbürg;1303;1054;1042;12;;9374122;      Flossenbürg;1042;9;4;415;3;2;–;–;–;–;–;–;–;–;–;441;4;1;–;–;–;–;–;–;186;1;1;–;–;–
9374123;      Georgenberg;1095;859;847;12;;9374123;      Georgenberg;847;11;1;308;4;1;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;539;7;–;–;–;–
9374124;      Grafenwöhr, St;4916;2777;2706;71;;9374124;      Grafenwöhr, St;2706;16;5;1448;8;3;–;–;–;–;–;–;–;–;–;750;4;1;–;–;–;–;–;–;508;3;1;–;–;–
9374127;      Irchenrieth;1242;703;693;10;;9374127;      Irchenrieth;693;10;2;598;9;1;–;–;–;–;–;–;–;–;–;95;1;1;–;–;–;–;–;–;–;–;–;–;–;–
9374128;      Kirchendemenreuth;668;517;511;6;;9374128;      Kirchendemenreuth;511;7;2;337;4;1;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;174;2;1;–;–;–
9374129;      Kirchenthumbach, M;2622;2166;2137;29;;9374129;      Kirchenthumbach, M;2137;14;2;338;2;–;–;–;–;–;–;–;–;–;–;540;2;2;–;–;–;–;–;–;1259;10;–;–;–;–
9374131;      Kohlberg, M;966;726;716;10;;9374131;      Kohlberg, M;716;10;2;362;5;1;–;–;–;–;–;–;–;–;–;107;1;1;–;–;–;–;–;–;247;4;–;–;–;–
9374132;      Leuchtenberg, M;1008;725;711;14;;9374132;      Leuchtenberg, M;711;10;2;448;7;–;–;–;–;–;–;–;–;–;–;157;1;2;–;–;–;–;–;–;106;2;–;–;–;–
9374133;      Luhe-Wildenau, M;2826;2109;2074;35;;9374133;      Luhe-Wildenau, M;2074;14;3;776;5;1;–;–;–;–;–;–;–;–;–;334;2;1;–;–;–;–;–;–;964;6;1;–;–;–
9374134;      Mantel, M;2275;1618;1593;25;;9374134;      Mantel, M;1593;11;3;758;6;1;–;–;–;–;–;–;108;1;–;345;1;2;–;–;–;–;–;–;382;3;–;–;–;–
9374137;      Moosbach, M;1958;1601;1533;68;;9374137;      Moosbach, M;1533;13;1;578;4;1;–;–;–;–;–;–;–;–;–;175;2;–;–;–;–;–;–;–;780;7;–;–;–;–
9374139;      Neustadt a.d.Waldnaab, St;4614;2865;2804;61;;9374139;      Neustadt a.d.Waldnaab, St;2804;16;4;1104;6;2;–;–;–;–;–;–;–;–;–;974;5;2;–;–;–;726;5;–;–;–;–;–;–;–
9374140;      Neustadt am Kulm, St;938;774;768;6;;9374140;      Neustadt am Kulm, St;768;12;4;232;4;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;536;4;4;–;–;–
9374144;      Parkstein, M;1901;1518;1498;20;;9374144;      Parkstein, M;1498;12;3;434;4;–;175;–;2;–;–;–;–;–;–;234;2;–;–;–;–;–;–;–;655;5;1;–;–;–
9374146;      Pirk;1555;1134;1120;14;;9374146;      Pirk;1120;11;3;462;5;–;–;–;–;–;–;–;–;–;–;164;1;1;–;–;–;–;–;–;494;3;2;–;–;–
9374147;      Pleystein, St;1995;1539;1528;11;;9374147;      Pleystein, St;1528;13;3;739;6;1;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;789;5;2;–;–;–;–;–;–
9374148;      Trabitz;1063;789;770;19;;9374148;      Trabitz;770;12;4;359;5;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;411;3;4;–;–;–
9374149;      Pressath, St;3515;2502;2460;42;;9374149;      Pressath, St;2460;10;6;1193;4;4;–;–;–;–;–;–;–;–;–;808;3;2;–;–;–;–;–;–;459;3;–;–;–;–
9374150;      Püchersreuth;1338;1051;1017;34;;9374150;      Püchersreuth;1017;10;3;316;4;–;–;–;–;–;–;–;–;–;–;171;–;2;–;–;–;–;–;–;530;5;1;–;–;–
9374154;      Schirmitz;1664;1158;1143;15;;9374154;      Schirmitz;1143;10;4;806;8;2;–;–;–;–;–;–;–;–;–;337;2;2;–;–;–;–;–;–;–;–;–;–;–;–
9374155;      Schlammersdorf;721;566;555;11;;9374155;      Schlammersdorf;555;7;1;335;4;1;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;220;3;–;–;–;–
9374156;      Schwarzenbach;929;640;629;11;;9374156;      Schwarzenbach;629;11;2;230;4;–;–;–;–;–;–;–;–;–;–;258;4;1;–;–;–;–;–;–;141;2;1;–;–;–
9374157;      Speinshart;889;721;710;11;;9374157;      Speinshart;710;11;1;536;8;1;36;1;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;138;2;–;–;–;–
9374158;      Störnstein;1256;891;867;24;;9374158;      Störnstein;867;11;1;244;3;1;–;–;–;–;–;–;–;–;–;233;3;–;–;–;–;–;–;–;390;5;–;–;–;–
9374159;      Tännesberg, M;1252;1003;994;9;;9374159;      Tännesberg, M;994;10;4;466;4;2;–;–;–;–;–;–;–;–;–;70;1;–;–;–;–;–;–;–;458;3;2;–;–;–
9374160;      Theisseil;953;780;772;8;;9374160;      Theisseil;772;11;1;365;5;1;–;–;–;297;4;–;–;–;–;110;2;–;–;–;–;–;–;–;–;–;–;–;–;–
9374162;      Vohenstrauß, St;6119;4146;4055;91;;9374162;      Vohenstrauß, St;4055;17;6;2050;8;2;–;–;–;–;–;–;–;–;–;559;2;1;–;–;–;1446;4;3;–;–;–;–;–;–
9374163;      Vorbach;822;705;700;5;;9374163;      Vorbach;700;10;2;376;4;2;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;324;6;–;–;–;–
9374164;      Waidhaus, M;1819;1368;1340;28;;9374164;      Waidhaus, M;1340;11;4;388;2;2;–;–;–;–;–;–;–;–;–;432;4;1;–;–;–;–;–;–;520;4;1;–;–;–
9374165;      Waldthurn, M;1598;1255;1233;22;;9374165;      Waldthurn, M;1233;10;2;543;4;1;–;–;–;–;–;–;–;–;–;277;2;1;–;–;–;–;–;–;413;4;–;–;–;–
9374166;      Weiherhammer;3133;2257;2213;44;;9374166;      Weiherhammer;2213;12;4;1446;7;3;–;–;–;–;–;–;–;–;–;767;5;1;–;–;–;–;–;–;–;–;–;–;–;–
9374168;      Windischeschenbach, St;4092;2790;2733;57;;9374168;      Windischeschenbach, St;2733;15;7;1387;7;3;223;1;1;–;–;–;–;–;–;578;3;1;–;–;–;–;–;–;545;2;2;–;–;–
9374170;      Bechtsrieth;894;689;675;14;;9374170;      Bechtsrieth;675;11;3;242;4;–;–;–;–;–;–;–;–;–;–;188;2;1;–;–;–;145;1;2;100;2;–;–;–;–
9374444;      Gemeindefreie Gebiete;–;–;–;–;;9374444;      Gemeindefreie Gebiete;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9375113;      Alteglofsheim;2693;1893;1855;38;;9375113;      Alteglofsheim;1855;15;5;661;5;1;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;1194;6;4;–;–;–
9375114;      Altenthann;1235;976;964;12;;9375114;      Altenthann;964;12;1;363;5;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;601;6;1;–;–;–
9375115;      Aufhausen;1520;1099;1072;27;;9375115;      Aufhausen;1072;12;2;–;–;–;–;–;–;–;–;–;–;–;–;102;1;–;–;–;–;382;4;–;588;5;2;–;–;–
9375116;      Bach a.d.Donau;1498;944;938;6;;9375116;      Bach a.d.Donau;938;12;3;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;926;9;3;12;–;–
9375117;      Barbing;4278;2888;2840;48;;9375117;      Barbing;2840;18;3;1695;10;2;–;–;–;–;–;–;–;–;–;205;1;–;–;–;–;–;–;–;940;6;1;–;–;–
9375118;      Beratzhausen, M;4402;3294;3211;83;;9375118;      Beratzhausen, M;3211;18;2;1191;7;1;299;1;1;310;2;–;–;–;–;386;2;–;–;–;–;–;–;–;1025;6;–;–;–;–
9375119;      Bernhardswald;4517;3443;3390;53;;9375119;      Bernhardswald;3390;18;2;1638;8;1;273;1;1;1122;7;–;–;–;–;357;2;–;–;–;–;–;–;–;–;–;–;–;–;–
9375120;      Brennberg;1647;1153;1129;24;;9375120;      Brennberg;1129;12;3;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;421;4;–;708;5;3;–;–;–
9375122;      Brunn;1117;835;813;22;;9375122;      Brunn;813;11;2;–;–;–;139;1;1;–;–;–;–;–;–;–;–;–;11;–;–;457;6;1;206;3;–;–;–;–
9375127;      Deuerling;1639;1076;1046;30;;9375127;      Deuerling;1046;14;3;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;1046;11;3;–;–;–;–;–;–
9375130;      Donaustauf, M;3326;2385;2361;24;;9375130;      Donaustauf, M;2361;13;4;978;6;1;337;1;1;–;–;–;–;–;–;615;3;1;–;–;–;–;–;–;431;2;1;–;–;–
9375131;      Duggendorf;1302;1018;1006;12;;9375131;      Duggendorf;1006;10;4;482;5;1;–;–;–;–;–;–;–;–;–;200;1;1;–;–;–;–;–;–;324;2;2;–;–;–
9375143;      Hagelstadt;1593;1223;1192;31;;9375143;      Hagelstadt;1192;12;2;–;–;–;–;–;–;122;1;–;–;–;–;–;–;–;–;–;–;487;4;1;583;5;1;–;–;–
9375148;      Hemau, St;7270;4744;4654;90;;9375148;      Hemau, St;4654;16;5;2503;9;2;205;1;–;–;–;–;–;–;–;781;1;2;–;–;–;1165;4;1;–;–;–;–;–;–
9375153;      Holzheim a.Forst;818;639;620;19;;9375153;      Holzheim a.Forst;620;7;2;296;3;1;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;324;3;1;–;–;–
9375156;      Kallmünz, M;2328;1636;1596;40;;9375156;      Kallmünz, M;1596;12;2;384;3;–;240;1;1;395;4;–;–;–;–;304;2;1;–;–;–;–;–;–;273;2;–;–;–;–
9375161;      Köfering;2079;1174;1158;16;;9375161;      Köfering;1158;13;3;–;–;–;97;–;1;–;–;–;–;–;–;–;–;–;–;–;–;317;4;–;744;7;2;–;–;–
9375162;      Laaber, M;4279;3040;2978;62;;9375162;      Laaber, M;2978;15;6;1068;3;4;344;1;1;–;–;–;–;–;–;478;3;–;75;1;–;763;4;1;250;2;–;–;–;–
9375165;      Lappersdorf, M;10800;7065;6930;135;;9375165;      Lappersdorf, M;6930;20;5;2085;7;–;1171;1;3;–;–;–;–;–;–;942;2;1;–;–;–;2732;9;1;–;–;–;–;–;–
9375170;      Mintraching;3904;2640;2592;48;;9375170;      Mintraching;2592;14;2;757;4;1;–;–;–;–;–;–;–;–;–;706;3;1;–;–;–;–;–;–;1129;7;–;–;–;–
9375171;      Mötzing;1175;794;777;17;;9375171;      Mötzing;777;12;2;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;777;10;2;–;–;–
9375174;      Neutraubling, St;10011;4873;4758;115;;9375174;      Neutraubling, St;4758;17;9;1526;5;3;–;–;–;1746;7;2;–;–;–;614;1;2;–;–;–;872;2;2;–;–;–;–;–;–
9375175;      Nittendorf, M;7428;4663;4563;100;;9375175;      Nittendorf, M;4563;16;5;1553;6;1;654;2;1;–;–;–;–;–;–;384;–;2;–;–;–;1972;7;1;–;–;–;–;–;–
9375179;      Obertraubling;6654;4158;4066;92;;9375179;      Obertraubling;4066;18;2;1491;7;–;553;2;1;1205;5;1;–;–;–;289;1;–;–;–;–;–;–;–;528;3;–;–;–;–
9375180;      Pentling;5053;3388;3330;58;;9375180;      Pentling;3330;19;4;1009;5;1;–;–;–;–;–;–;–;–;–;188;1;–;–;–;–;1751;9;2;382;1;1;–;–;–
9375181;      Pettendorf;2774;2025;2009;16;;9375181;      Pettendorf;2009;15;2;688;6;–;288;1;1;–;–;–;–;–;–;145;1;–;–;–;–;–;–;–;888;6;1;–;–;–
9375182;      Pfakofen;1297;894;882;12;;9375182;      Pfakofen;882;12;1;403;5;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;479;6;1;–;–;–
9375183;      Pfatter;2565;2017;1979;38;;9375183;      Pfatter;1979;16;5;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;670;3;2;1309;8;3;–;–;–
9375184;      Pielenhofen;1230;866;845;21;;9375184;      Pielenhofen;845;12;5;–;–;–;81;1;–;–;–;–;–;–;–;–;–;–;–;–;–;304;2;2;460;4;3;–;–;–
9375190;      Regenstauf, M;13042;8294;8090;204;;9375190;      Regenstauf, M;8090;19;6;3469;8;2;752;1;1;–;–;–;–;–;–;1522;3;2;662;2;–;–;–;–;1306;3;1;379;1;–
9375191;      Riekofen;658;469;455;14;;9375191;      Riekofen;455;8;1;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;455;7;1;–;–;–
9375196;      Schierling, M;6499;4211;4132;79;;9375196;      Schierling, M;4132;20;4;–;–;–;–;–;–;955;5;–;–;–;–;229;1;–;–;–;–;2165;7;3;783;3;1;–;–;–
9375199;      Sinzing;5955;4238;4157;81;;9375199;      Sinzing;4157;16;4;1809;6;3;752;3;1;1150;5;–;–;–;–;291;1;–;–;–;–;–;–;–;–;–;–;155;1;–
9375201;      Sünching;1740;1178;1168;10;;9375201;      Sünching;1168;14;2;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;427;5;–;741;7;2;–;–;–
9375204;      Tegernheim;4353;2821;2776;45;;9375204;      Tegernheim;2776;15;8;1034;5;3;–;–;–;–;–;–;–;–;–;603;2;2;–;–;–;–;–;–;1139;5;3;–;–;–
9375205;      Thalmassing;2871;2064;2031;33;;9375205;      Thalmassing;2031;15;2;615;4;1;107;1;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;1309;9;1;–;–;–
9375208;      Wenzenbach;7050;4890;4787;103;;9375208;      Wenzenbach;4787;15;5;1530;5;2;489;1;1;1013;3;1;–;–;–;1755;6;1;–;–;–;–;–;–;–;–;–;–;–;–
9375209;      Wiesent;2159;1398;1367;31;;9375209;      Wiesent;1367;13;3;731;6;1;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;636;5;2;–;–;–
9375210;      Wörth a.d.Donau, St;3961;2484;2434;50;;9375210;      Wörth a.d.Donau, St;2434;14;4;1062;5;2;201;1;–;–;–;–;–;–;–;261;2;–;–;–;–;–;–;–;910;4;2;–;–;–
9375211;      Wolfsegg;1231;930;915;15;;9375211;      Wolfsegg;915;12;3;183;2;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;732;7;3;–;–;–
9375213;      Zeitlarn;4796;3226;3170;56;;9375213;      Zeitlarn;3170;18;4;846;5;–;–;–;–;–;–;–;–;–;–;910;4;2;–;–;–;1128;5;2;286;2;–;–;–;–
9375444;      Gemeindefreie Gebiete;–;–;–;–;;9375444;      Gemeindefreie Gebiete;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9376112;      Altendorf;727;600;585;15;;9376112;      Altendorf;585;8;–;208;3;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;377;5;–;–;–;–
9376116;      Bodenwöhr;3541;1977;1955;22;;9376116;      Bodenwöhr;1955;14;2;802;5;2;–;–;–;–;–;–;–;–;–;509;4;–;–;–;–;–;–;–;644;5;–;–;–;–
9376117;      Bruck i.d.OPf., M;3679;2419;2369;50;;9376117;      Bruck i.d.OPf., M;2369;15;1;932;5;1;280;2;–;–;–;–;124;1;–;378;3;–;–;–;–;655;4;–;–;–;–;–;–;–
9376119;      Burglengenfeld, St;10712;6636;6481;155;;9376119;      Burglengenfeld, St;6481;22;2;2170;7;1;383;1;–;–;–;–;–;–;–;2103;7;1;–;–;–;–;–;–;1676;6;–;149;1;–
9376122;      Dieterskirchen;809;607;598;9;;9376122;      Dieterskirchen;598;12;1;398;8;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;200;3;1;–;–;–
9376125;      Fensterbach;1951;1407;1371;36;;9376125;      Fensterbach;1371;14;1;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;1371;13;1;–;–;–
9376131;      Gleiritsch;519;388;382;6;;9376131;      Gleiritsch;382;8;2;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;201;2;2;181;4;–;–;–;–
9376133;      Guteneck;675;537;530;7;;9376133;      Guteneck;530;8;3;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;525;5;3;5;–;–
9376141;      Maxhütte-Haidhof, St;9549;5752;5598;154;;9376141;      Maxhütte-Haidhof, St;5598;19;5;1762;5;3;579;1;1;462;2;–;90;–;–;1281;5;1;–;–;–;–;–;–;1424;6;–;–;–;–
9376144;      Nabburg, St;5046;3559;3455;104;;9376144;      Nabburg, St;3455;16;6;1160;6;–;–;–;–;450;2;1;–;–;–;660;2;2;–;–;–;–;–;–;875;3;2;310;1;1
9376146;      Neukirchen-Balbini, M;925;619;609;10;;9376146;      Neukirchen-Balbini, M;609;12;2;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;597;10;2;12;–;–
9376147;      Neunburg vorm Wald, St;4009;3846;3767;79;;9376147;      Neunburg vorm Wald, St;3767;16;4;1949;8;3;–;–;–;–;–;–;–;–;–;622;2;1;–;–;–;–;–;–;1196;6;–;–;–;–
9376148;      Niedermurach;1015;782;772;10;;9376148;      Niedermurach;772;12;1;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;772;11;1;–;–;–
9376149;      Nittenau, St;7254;4364;4274;90;;9376149;      Nittenau, St;4274;16;4;1362;4;2;452;1;1;–;–;–;–;–;–;875;3;1;–;–;–;–;–;–;1585;8;–;–;–;–
9376150;      Wernberg-Köblitz, M;4721;2875;2797;78;;9376150;      Wernberg-Köblitz, M;2797;17;5;952;6;1;–;–;–;–;–;–;–;–;–;542;2;2;–;–;–;132;1;–;1171;6;2;–;–;–
9376151;      Oberviechtach, St;4053;2738;2669;69;;9376151;      Oberviechtach, St;2669;19;5;747;5;1;–;–;–;–;–;–;–;–;–;165;1;–;–;–;–;–;–;–;1757;9;4;–;–;–
9376153;      Pfreimd, St;4385;2975;2914;61;;9376153;      Pfreimd, St;2914;18;3;907;5;1;–;–;–;–;–;–;–;–;–;519;4;–;–;–;–;–;–;–;1040;6;1;448;2;1
9376159;      Schmidgaden;2442;2023;1982;41;;9376159;      Schmidgaden;1982;12;3;214;–;1;–;–;–;–;–;–;–;–;–;217;1;1;–;–;–;–;–;–;1551;10;1;–;–;–
9376160;      Schönsee, St;2042;1509;1474;35;;9376160;      Schönsee, St;1474;14;3;417;4;–;–;–;–;–;–;–;–;–;–;63;1;–;–;–;–;–;–;–;994;6;3;–;–;–
9376161;      Schwandorf, GKSt;23243;12781;12421;360;;9376161;      Schwandorf, GKSt;12421;24;6;4776;9;3;933;1;1;–;–;–;1096;3;–;2581;5;2;111;–;–;692;2;–;1446;3;–;786;1;–
9376162;      Schwarzach b.Nabburg;1190;936;922;14;;9376162;      Schwarzach b.Nabburg;922;12;2;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;922;10;2;–;–;–
9376163;      Schwarzenfeld, M;5237;3501;3435;66;;9376163;      Schwarzenfeld, M;3435;20;2;983;6;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;1381;6;2;1071;6;–;–;–;–
9376164;      Schwarzhofen, M;1197;822;805;17;;9376164;      Schwarzhofen, M;805;10;2;365;4;1;–;–;–;183;2;1;–;–;–;117;2;–;–;–;–;–;–;–;140;2;–;–;–;–
9376167;      Stadlern;448;323;322;1;;9376167;      Stadlern;322;8;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;321;8;–;1;–;–
9376168;      Steinberg am See;1657;1238;1219;19;;9376168;      Steinberg am See;1219;11;1;554;5;–;–;–;–;203;2;–;–;–;–;462;4;1;–;–;–;–;–;–;–;–;–;–;–;–
9376169;      Stulln;1355;935;926;9;;9376169;      Stulln;926;12;–;433;6;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;493;6;–;–;–;–
9376170;      Teublitz, St;6268;4224;4149;75;;9376170;      Teublitz, St;4149;13;7;1958;7;3;494;–;2;–;–;–;–;–;–;1247;4;2;–;–;–;450;2;–;–;–;–;–;–;–
9376171;      Teunz;1533;1097;1086;11;;9376171;      Teunz;1086;11;1;607;7;–;–;–;–;–;–;–;–;–;–;174;1;1;–;–;–;–;–;–;305;3;–;–;–;–
9376172;      Thanstein;805;650;638;12;;9376172;      Thanstein;638;8;–;95;1;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;543;7;–;–;–;–
9376173;      Trausnitz;805;598;587;11;;9376173;      Trausnitz;587;7;1;247;2;1;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;340;5;–;–;–;–
9376175;      Wackersdorf;4414;2586;2522;64;;9376175;      Wackersdorf;2522;17;5;918;6;1;245;1;1;–;–;–;–;–;–;417;2;1;–;–;–;–;–;–;942;6;2;–;–;–
9376176;      Weiding;409;253;251;2;;9376176;      Weiding;251;8;1;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;244;7;1;7;–;–
9376178;      Winklarn, M;1111;870;856;14;;9376178;      Winklarn, M;856;12;1;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;333;5;–;523;6;1;–;–;–
9376444;      Gemeindefreie Gebiete;–;–;–;–;;9376444;      Gemeindefreie Gebiete;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
