Landtagswahlen seit 1994;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9773116;      Binswangen;851;550;1100;1068;697;–;–;58;169;28;901;631;1262;1233;807;47;–;69;194;22;985;552;1104;1077;746;62;–;63;107;26;1031;619;1238;1209;654;128;–;83;96;101;1058;718;1436;1405;680;253;–;103;140;62;1084;851;1702;1674;665;378;191;192;86;62;1076;852;1704;1688;511;537;312;143;59;25
9773117;      Bissingen, M;2595;1827;3654;3614;2124;–;–;119;771;376;2683;1939;3878;3842;2250;294;–;88;892;80;2771;1705;3410;3376;2496;170;–;116;383;91;2760;1709;3418;3356;1824;347;–;150;313;356;2841;1903;3806;3722;1710;666;–;197;517;215;2890;2092;4184;4154;1877;896;433;350;234;158;2829;2189;4378;4350;1484;1490;749;266;164;79
9773119;      Blindheim;1292;861;1722;1674;1163;–;–;49;269;25;1292;952;1904;1866;1245;43;–;40;335;22;1315;831;1662;1624;1225;42;–;66;150;31;1376;867;1734;1677;905;188;–;84;140;154;1358;917;1834;1789;922;199;–;102;252;94;1383;1080;2159;2138;852;479;414;186;79;57;1427;1141;2282;2265;946;535;483;107;57;44
9773122;      Buttenwiesen;3820;2485;4970;4868;2928;–;–;353;954;98;4013;2738;5476;5385;3357;112;–;305;1087;66;4231;2408;4816;4744;3535;112;–;329;475;93;4374;2476;4952;4815;2556;416;–;368;499;426;4423;2895;5790;5687;2710;1062;–;411;637;203;4500;3334;6668;6594;2831;1314;865;707;250;250;4579;3452;6904;6850;2431;1771;1445;503;220;135
9773125;      Dillingen a.d.Donau, GKSt;12983;8421;16842;16478;9907;–;–;744;3939;475;13404;8877;17754;17445;10965;433;–;643;3738;333;14093;7598;15196;14829;10021;353;–;703;2528;325;14248;7193;14386;14041;7489;907;–;1043;1786;1397;14126;7959;15918;15565;7939;1278;–;1014;2539;1082;14083;8891;17780;17500;7494;2216;2645;1995;1213;949;14129;9240;18480;18314;7271;3058;4315;1434;889;545
9773133;      Glött;802;492;984;952;531;–;–;72;255;27;885;564;1128;1089;617;52;–;56;242;16;910;473;946;926;676;17;–;45;127;10;901;468;936;917;437;129;–;74;105;79;883;532;1064;1044;511;134;–;81;158;77;891;590;1180;1167;476;216;154;132;90;51;898;662;1324;1315;479;304;279;99;61;32
9773136;      Gundelfingen a.d.Donau, St;5141;3078;6156;6022;3283;–;–;275;1754;229;5377;3499;6998;6890;3458;743;–;204;1830;95;5566;3129;6258;6117;3414;219;–;290;1681;117;5554;2979;5958;5815;2559;494;–;430;919;830;5609;3298;6596;6438;2538;567;–;472;1397;723;5519;3626;7252;7169;2591;913;997;872;802;567;5566;3787;7574;7507;2565;1505;1476;628;795;255
9773137;      Haunsheim;1186;798;1596;1556;909;–;–;61;386;60;1195;831;1661;1643;918;52;–;48;441;33;1194;733;1466;1435;882;35;–;55;311;40;1228;746;1492;1459;689;103;–;89;206;215;1246;786;1572;1532;701;106;–;73;288;185;1234;865;1730;1716;764;176;255;133;187;120;1249;959;1918;1901;771;307;426;153;119;63
9773139;      Höchstädt a.d.Donau, St;3950;2437;4874;4762;2775;–;–;141;1069;225;4528;2768;5536;5426;3139;178;–;162;1174;280;4870;2465;4930;4807;3071;280;–;156;712;249;4941;2416;4832;4701;2382;459;–;213;504;578;4946;2639;5278;5181;2451;543;–;244;953;315;4929;2994;5988;5890;2423;1136;997;421;292;261;4841;3213;6426;6354;2659;1162;1548;304;242;176
9773140;      Holzheim;2653;1519;3038;2982;1900;–;–;158;518;61;2795;1907;3814;3745;2196;406;–;147;551;44;2879;1674;3348;3293;2162;338;–;132;412;32;2918;1634;3268;3207;1405;704;–;191;260;330;2935;1846;3692;3634;1676;794;–;200;394;212;2888;2091;4182;4114;1682;957;560;391;181;147;2933;2192;4384;4357;1496;1301;900;261;137;61
9773143;      Laugna;1086;691;1382;1341;943;–;–;61;194;15;1132;718;1436;1414;942;24;–;82;236;12;1170;669;1338;1313;953;48;–;86;131;39;1196;725;1450;1426;803;63;–;144;119;74;1195;761;1522;1489;761;213;–;118;160;27;1206;901;1802;1784;726;351;197;245;71;46;1246;931;1862;1842;571;557;349;133;103;25
9773144;      Lauingen (Donau), St;7254;4671;9342;9135;4477;–;–;407;3210;315;7471;4732;9464;9196;4748;193;–;291;2930;217;7659;3948;7895;7639;4095;168;–;376;2055;299;7667;3966;7932;7716;2636;410;–;468;1193;2230;7671;4365;8730;8478;2981;587;–;517;1729;1654;7668;5090;10179;9983;3591;1021;1333;1120;1253;1063;7566;4806;9612;9510;3335;1631;2088;784;756;379
9773146;      Lutzingen;775;531;1062;1038;672;–;–;20;203;32;783;550;1100;1087;711;16;–;27;215;23;767;513;1026;1009;747;8;–;30;145;24;773;498;996;957;519;122;–;40;116;65;796;578;1155;1134;554;213;–;31;187;47;792;636;1272;1256;547;318;117;112;67;36;798;650;1300;1290;598;323;157;79;58;20
9773147;      Mödingen;997;671;1342;1296;914;–;–;22;178;22;1014;749;1498;1461;891;164;–;26;193;11;1049;630;1260;1249;888;40;–;20;133;26;1061;641;1282;1243;696;113;–;38;90;157;1062;681;1362;1338;769;116;–;71;152;73;1045;752;1504;1477;721;235;199;82;91;77;1075;834;1668;1652;686;379;356;85;57;36
9773150;      Finningen;1139;830;1660;1620;1159;–;–;41;223;28;1176;945;1890;1864;1335;56;–;44;207;19;1242;837;1674;1643;1267;41;–;57;122;29;1334;880;1760;1720;996;269;–;59;84;145;1346;958;1916;1883;1034;308;–;67;145;125;1392;1105;2210;2188;998;463;340;142;66;94;1434;1214;2428;2402;923;797;427;89;49;47
9773153;      Medlingen;681;481;962;934;599;–;–;41;220;22;706;518;1036;1025;595;51;–;27;216;18;714;480;960;947;621;28;–;28;157;32;751;472;943;925;533;62;–;36;111;55;746;517;1034;1011;559;86;–;41;153;66;749;538;1076;1070;496;143;138;114;79;46;753;574;1147;1136;510;215;214;68;64;35
9773164;      Schwenningen;1109;767;1534;1499;995;–;–;44;234;73;1117;830;1660;1619;990;47;–;32;316;50;1156;718;1436;1399;1074;30;–;57;148;27;1135;725;1450;1406;839;116;–;58;123;117;1158;772;1544;1475;728;245;–;84;152;76;1162;901;1802;1771;598;506;314;118;69;69;1158;940;1880;1862;691;444;450;113;61;38
9773170;      Syrgenstein;2597;1449;2898;2808;1449;–;–;149;765;40;2653;1708;3416;3325;1638;32;–;149;956;39;2744;1456;2912;2779;1627;15;–;111;616;26;2822;1452;2904;2800;1182;84;–;155;831;124;2849;1686;3372;3296;1313;126;–;190;1224;96;2930;1894;3788;3754;1473;300;604;457;553;171;2976;2076;4152;4101;1497;523;1149;351;305;125
9773179;      Villenbach;848;543;1086;1066;703;–;–;49;146;23;874;602;1204;1189;807;59;–;35;166;8;904;633;1266;1239;969;76;–;33;68;21;915;579;1158;1135;637;115;–;54;117;82;927;643;1281;1247;607;232;–;64;136;39;983;767;1534;1519;567;369;206;137;58;61;975;787;1574;1546;555;473;262;95;55;26
9773182;      Wertingen, St;5791;3738;7476;7288;4054;–;–;536;1688;243;6204;4230;8460;8328;4729;206;–;696;1894;131;6577;3641;7282;7165;4521;281;–;626;1055;312;6740;3870;7740;7574;3989;411;–;656;962;588;6689;4320;8636;8456;3693;1259;–;685;1248;349;6844;4940;9880;9740;3663;1921;1095;1351;544;422;6865;5024;10048;9965;3140;2557;1807;1083;560;176
9773183;      Wittislingen, M;1827;1198;2396;2359;1396;–;–;94;560;72;1883;1336;2672;2629;1499;108;–;96;634;37;1844;1086;2172;2143;1361;45;–;92;395;60;1836;1016;2032;1992;1057;148;–;106;269;198;1827;1149;2298;2257;1119;184;–;102;385;167;1903;1310;2620;2585;1144;324;367;259;207;163;1920;1419;2838;2822;1035;509;621;236;204;115
9773186;      Ziertheim;839;523;1046;1014;606;–;–;47;212;22;831;570;1140;1124;668;51;–;28;210;15;811;483;966;937;666;23;–;31;107;12;820;477;954;927;522;54;–;43;97;59;810;508;1016;982;488;78;–;53;166;53;813;563;1126;1106;518;152;165;114;73;49;835;646;1292;1273;499;256;343;64;47;28
9773187;      Zöschingen;542;314;628;602;347;–;–;24;158;12;557;359;718;695;382;16;–;17;186;10;580;326;652;622;422;10;–;28;94;17;611;324;648;635;287;31;–;55;112;62;606;363;726;705;298;56;–;33;192;44;576;393;786;778;285;111;72;135;98;42;592;419;838;831;329;148;185;69;49;19
9773188;      Zusamaltheim;776;460;920;906;616;–;–;43;136;16;864;561;1122;1104;756;51;–;41;146;13;855;491;981;963;713;43;–;44;90;40;919;538;1076;1052;626;83;–;64;102;91;941;579;1158;1146;571;224;–;62;115;42;954;693;1386;1373;551;353;148;123;48;48;977;748;1496;1487;474;441;281;103;58;28
9774111;      Aletshausen;854;600;1200;1166;812;–;–;51;162;21;851;573;1145;1122;736;45;–;26;183;12;869;511;1022;997;761;45;–;38;82;20;893;512;1024;1004;566;165;–;51;57;62;887;565;1130;1103;719;96;–;79;74;16;894;675;1350;1342;635;192;206;131;36;66;914;688;1376;1357;491;311;314;63;39;38
9774115;      Balzhausen;776;520;1040;1003;658;–;–;17;132;21;821;570;1140;1103;704;52;–;39;173;5;890;509;1018;997;775;29;–;38;62;15;897;519;1038;1014;649;122;–;58;47;33;938;586;1172;1139;738;69;–;86;81;23;939;742;1484;1472;809;147;189;142;39;46;944;750;1500;1489;580;363;346;55;40;18
9774116;      Ursberg;2833;1608;3216;3115;2421;–;–;117;342;46;2856;1654;3308;3246;2373;66;–;96;451;30;2822;1449;2898;2841;2292;95;–;100;205;18;2748;1311;2622;2550;1579;346;–;133;163;105;2589;1332;2664;2620;1641;181;–;201;273;54;2593;1529;3058;3016;1530;366;298;434;99;66;2637;1585;3170;3143;1265;589;650;245;88;76
9774117;      Breitenthal;797;533;1066;1034;712;–;–;56;127;27;860;586;1172;1152;751;26;–;34;176;10;937;561;1122;1095;869;37;–;48;63;18;953;567;1134;1104;602;154;–;62;62;62;947;631;1262;1226;712;101;–;90;110;41;990;759;1518;1510;695;163;239;215;55;29;996;786;1572;1554;557;333;356;111;59;26
9774118;      Bubesheim;1016;646;1292;1265;747;–;–;53;316;24;1042;706;1412;1384;809;57;–;31;330;14;1028;554;1108;1096;774;43;–;43;165;26;1066;586;1172;1151;655;129;–;41;138;97;1099;713;1426;1398;819;136;–;71;198;31;1131;842;1684;1670;755;247;279;134;97;76;1127;825;1650;1634;577;242;453;95;102;51
9774119;      Bibertal;3077;1928;3856;3785;2154;–;–;224;1060;60;3262;2174;4348;4273;2321;206;–;212;1130;58;3466;1891;3782;3727;2453;242;–;190;631;65;3579;1951;3902;3839;2125;463;–;254;455;237;3671;2257;4514;4442;2466;409;–;315;666;98;3738;2670;5340;5302;2164;788;706;733;371;238;3729;2804;5608;5546;2040;918;1260;492;312;124
9774121;      Burgau, St;6548;3956;7912;7747;3953;–;–;402;2119;172;6673;4354;8708;8554;4339;485;–;289;2219;102;6855;3432;6864;6702;4270;320;–;403;1018;212;6834;3441;6882;6732;3160;970;–;372;997;524;6817;3862;7724;7577;3866;1108;–;498;1099;170;6883;4493;8986;8892;3512;931;1369;1065;819;624;6865;4684;9368;9303;3237;1388;2307;747;551;279
9774122;      Burtenbach, M;2282;1330;2659;2598;1630;–;–;116;493;60;2388;1506;3012;2958;1725;83;–;101;620;36;2427;1263;2526;2474;1749;116;–;105;214;55;2447;1315;2630;2579;1330;352;–;160;232;210;2473;1445;2890;2851;1479;221;–;198;305;233;2504;1731;3462;3444;1408;433;594;502;149;140;2497;1748;3496;3465;1101;629;927;271;178;158
9774124;      Deisenhausen;1084;662;1324;1260;837;–;–;46;227;15;1080;747;1494;1467;888;29;–;36;293;19;1121;572;1144;1123;866;33;–;39;102;18;1139;606;1212;1179;672;169;–;46;90;72;1134;752;1504;1470;826;87;–;104;172;43;1182;849;1698;1679;791;246;175;215;61;39;1194;913;1826;1801;668;372;336;150;75;35
9774127;      Dürrlauingen;1280;848;1696;1664;1029;–;–;117;264;55;1320;988;1976;1935;1126;46;–;82;417;34;1273;750;1500;1474;1032;40;–;86;179;20;1216;713;1426;1402;800;96;–;93;176;106;1190;800;1600;1562;952;119;–;86;179;38;1176;869;1738;1728;817;201;288;180;82;84;1189;864;1728;1714;626;359;387;151;58;36
9774129;      Ebershausen;443;281;562;555;382;–;–;11;83;11;458;310;620;613;365;17;–;22;119;6;479;271;542;535;388;22;–;30;45;8;480;283;566;560;335;73;–;37;29;46;489;327;654;644;400;40;–;49;46;11;493;373;746;733;332;90;128;92;23;19;499;383;766;760;259;145;210;46;41;19
9774133;      Ellzee;770;524;1048;1014;694;–;–;33;173;16;812;604;1208;1187;717;29;–;33;240;16;875;498;996;980;778;33;–;38;84;14;886;489;978;962;564;100;–;38;68;78;907;560;1120;1106;727;84;–;66;88;33;918;647;1294;1285;664;157;176;104;47;48;926;702;1404;1398;555;269;341;79;50;30
9774135;      Günzburg, GKSt;13600;8817;17634;17064;8872;–;–;807;5285;389;13715;9005;18009;17642;9456;658;–;722;5005;277;13971;7145;14290;13981;8735;491;–;983;2769;387;14002;7156;14312;14022;6679;1498;–;749;2686;1226;14000;7877;15754;15498;7975;1123;–;1304;2974;486;14026;8813;17624;17444;6570;2307;2260;2863;1588;748;13942;8844;17691;17539;6268;2096;3737;2086;1614;494
9774136;      Gundremmingen;913;644;1288;1266;887;–;–;33;196;27;947;711;1422;1396;963;56;–;22;225;21;1103;635;1268;1241;956;53;–;47;119;13;1171;684;1368;1343;859;131;–;50;156;97;1157;721;1442;1417;904;128;–;53;127;71;1006;765;1530;1517;782;214;215;125;68;75;1027;828;1656;1640;725;301;333;97;68;35
9774140;      Haldenwang;1298;847;1694;1655;987;–;–;106;367;17;1336;959;1916;1891;1168;49;–;56;422;13;1427;823;1646;1619;1188;53;–;77;170;27;1484;822;1644;1622;896;126;–;61;192;143;1443;895;1789;1755;1089;167;–;85;170;37;1451;1062;2124;2110;988;206;339;216;116;85;1523;1178;2356;2332;835;423;587;156;96;49
9774143;      Ichenhausen, St;5538;3580;7160;6906;3710;–;–;225;1998;147;5723;3916;7832;7625;4056;210;–;185;2086;52;5790;3128;6256;6101;4055;222;–;259;890;235;5831;3146;6292;6177;3276;737;–;235;832;440;5943;3470;6940;6817;3633;488;–;477;1144;147;5927;3790;7580;7503;3100;976;1146;1029;463;355;5881;4010;8020;7958;2978;1265;1792;694;475;215
9774144;      Jettingen-Scheppach, M;4662;2858;5716;5561;3391;–;–;208;1248;99;4790;3095;6190;6066;3598;287;–;198;1340;51;4958;2665;5329;5230;3590;323;–;199;658;112;4966;2565;5130;5012;2581;684;–;226;622;482;4993;3034;6068;5949;3712;589;–;286;632;144;5082;3519;7038;6966;3382;950;779;809;331;291;5033;3605;7210;7161;2824;1248;1476;592;306;206
9774145;      Kammeltal;2359;1521;3042;2932;1643;–;–;104;504;33;2433;1707;3414;3360;1914;74;–;87;602;34;2512;1392;2784;2747;1989;73;–;125;246;48;2605;1397;2794;2732;1495;241;–;121;219;186;2570;1593;3186;3140;1894;188;–;277;333;60;2607;1951;3902;3864;1613;567;562;510;133;177;2627;1989;3978;3935;1355;687;1021;330;157;119
9774148;      Kötz;2262;1534;3068;2973;1848;–;–;149;665;51;2269;1645;3290;3237;1851;74;–;122;806;35;2374;1347;2694;2644;1841;117;–;138;352;49;2384;1462;2924;2885;1703;293;–;101;339;218;2414;1562;3124;3056;1792;214;–;213;392;81;2358;1736;3472;3435;1499;517;448;403;178;197;2418;1848;3696;3667;1429;661;795;307;180;99
9774150;      Krumbach (Schwaben), St;9063;6021;12041;11686;6681;–;–;601;2997;337;9080;6242;12484;12270;6950;368;–;482;3210;175;9244;4988;9976;9785;6396;402;–;622;1701;213;9249;5119;10238;10020;4698;1573;–;688;1271;828;9146;5537;11074;10830;5704;717;–;1438;1603;255;9296;6440;12880;12742;5077;1430;1745;2374;807;505;9360;6478;12956;12847;4607;1718;2611;1677;1032;293
9774151;      Landensberg;496;314;628;620;400;–;–;21;92;22;496;375;750;738;463;25;–;17;149;10;512;326;652;647;476;20;–;27;70;18;502;323;646;627;345;48;–;42;77;64;518;348;696;690;424;59;–;48;56;23;528;414;828;824;391;93;133;93;22;43;518;407;814;811;268;187;182;70;24;18
9774155;      Leipheim, St;4177;2541;5082;4963;2528;–;–;235;1506;120;4228;2672;5344;5236;2612;254;–;162;1401;174;4413;2130;4260;4156;2652;162;–;233;804;87;4467;1999;3998;3941;1982;316;–;388;649;261;4409;2294;4588;4518;2307;317;–;284;888;113;4387;2666;5332;5263;1892;544;942;747;502;213;4584;3024;6048;5992;1947;582;1744;635;554;137
9774160;      Münsterhausen, M;1350;803;1606;1583;1047;–;–;74;299;29;1429;879;1758;1740;1106;62;–;55;337;23;1452;783;1566;1541;1190;61;–;55;127;27;1505;827;1654;1636;882;293;–;68;118;109;1445;900;1800;1777;1100;144;–;109;155;64;1457;1073;2146;2133;948;270;292;243;79;98;1476;1133;2266;2261;719;425;589;165;101;121
9774162;      Neuburg a.d.Kammel, M;2272;1457;2914;2838;1848;–;–;116;512;45;2268;1488;2976;2901;1937;58;–;93;538;23;2364;1311;2622;2536;1954;65;–;105;239;21;2425;1345;2690;2624;1450;323;–;133;223;142;2439;1449;2861;2838;1808;157;–;230;293;48;2480;1763;3526;3478;1655;387;512;405;135;104;2484;1840;3680;3653;1357;634;871;316;163;70
9774166;      Aichen;821;579;1158;1130;796;–;–;29;132;26;854;605;1210;1190;860;38;–;26;141;8;894;544;1088;1057;856;41;–;32;54;12;886;550;1101;1067;668;150;–;28;49;75;917;617;1234;1202;804;97;–;60;66;25;912;709;1418;1396;735;189;214;120;37;22;937;760;1520;1509;625;329;342;88;37;21
9774171;      Offingen, M;2786;1808;3616;3524;1941;–;–;125;1017;87;2927;1997;3994;3902;2057;118;–;110;1185;28;3100;1634;3259;3187;2051;96;–;248;545;63;3165;1648;3296;3249;1487;232;–;171;991;143;3134;1794;3588;3535;1831;307;–;211;683;86;3145;2014;4028;3994;1559;505;640;454;452;172;3094;2112;4224;4171;1489;567;1089;354;331;91
9774174;      Rettenbach;1011;718;1436;1392;930;–;–;62;270;12;1099;825;1650;1621;1068;28;–;73;296;14;1171;717;1434;1411;1057;42;–;78;121;24;1225;718;1436;1410;815;96;–;72;206;108;1259;870;1740;1726;1014;124;–;148;197;45;1309;992;1984;1963;936;233;265;235;101;102;1339;1047;2094;2082;781;309;519;146;95;61
9774178;      Röfingen;864;543;1086;1062;635;–;–;52;217;6;878;646;1292;1271;700;50;–;40;274;13;916;527;1054;1040;725;29;–;43;130;18;885;495;990;982;540;110;–;55;114;69;856;572;1144;1130;711;122;–;52;128;28;881;676;1352;1339;590;174;215;139;67;76;884;661;1322;1316;476;261;286;93;65;43
9774185;      Thannhausen, St;4116;2536;5072;4914;2823;–;–;214;1317;98;4121;2686;5372;5261;2806;141;–;210;1607;39;4252;2092;4182;4104;2802;226;–;189;560;83;4182;2138;4276;4159;2097;785;–;231;428;202;4228;2256;4512;4419;2467;290;–;377;602;108;4236;2721;5442;5379;2377;544;763;815;251;193;4219;2783;5566;5517;1946;888;1255;458;297;167
9774189;      Wiesenbach;687;483;966;936;693;–;–;32;110;12;682;475;950;939;654;22;–;31;166;6;720;406;812;797;664;31;–;27;48;4;758;452;904;872;497;113;–;39;55;45;745;465;930;919;614;55;–;78;46;12;795;594;1188;1164;512;180;197;136;17;46;814;621;1242;1227;461;225;297;105;46;19
9774191;      Waldstetten, M;779;515;1030;993;624;–;–;22;211;20;811;582;1164;1145;648;17;–;16;309;12;870;460;920;889;720;29;–;22;47;12;916;475;950;925;546;84;–;20;98;78;924;553;1106;1083;699;61;–;64;114;19;932;637;1274;1262;578;189;192;110;70;66;927;729;1458;1449;578;290;316;73;61;32
9774192;      Waltenhausen;503;335;670;649;490;–;–;26;62;7;508;374;748;731;491;44;–;19;86;6;535;310;619;611;500;31;–;13;30;9;529;310;620;611;318;142;–;17;28;35;542;366;732;715;466;76;–;23;51;11;548;441;882;867;373;127;162;80;30;23;556;447;894;887;266;208;259;36;34;17
9774196;      Winterbach;560;355;710;689;443;–;–;30;111;18;540;366;732;716;438;42;–;24;113;10;569;326;652;638;461;30;–;41;60;9;595;314;628;611;349;65;–;40;63;34;623;415;830;814;465;72;–;101;71;24;595;463;926;920;389;100;116;150;64;50;597;483;966;962;277;266;191;94;61;21
9774198;      Ziemetshausen, M;2090;1388;2776;2700;1772;–;–;124;496;41;2122;1525;3050;2988;1858;166;–;137;564;21;2216;1321;2642;2610;1941;104;–;149;267;48;2174;1323;2645;2580;1443;330;–;185;211;129;2202;1506;3012;2940;1812;230;–;248;261;67;2311;1718;3436;3403;1662;399;386;483;154;116;2328;1822;3644;3608;1234;795;786;356;141;83
9774444;      Gemeindefreie Gebiete;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
9775111;      Altenstadt, M;3484;1913;3824;3776;2213;–;–;198;920;71;3486;2177;4354;4296;2389;180;–;171;1079;55;3595;1798;3596;3535;2506;102;–;158;529;65;3605;1785;3570;3508;1856;317;–;170;517;237;3665;2096;4192;4131;2303;289;–;230;687;93;3714;2623;5246;5172;2045;714;897;582;330;257;3826;2602;5203;5158;2106;707;1367;344;258;127
9775115;      Bellenberg;3009;1854;3708;3628;1945;–;–;203;1011;88;3201;2077;4153;4088;1684;551;–;171;1219;72;3362;1604;3208;3130;1927;170;–;160;663;102;3442;1772;3544;3479;1676;508;–;213;559;188;3474;2116;4232;4127;1993;445;–;250;830;85;3501;2451;4902;4838;1643;945;610;680;407;191;3478;2442;4884;4868;2115;669;832;514;379;94
9775118;      Buch, M;2553;1302;2604;2562;1714;–;–;105;383;56;2618;1597;3194;3149;2023;173;–;87;584;29;2784;1345;2690;2656;2052;89;–;99;238;64;2884;1287;2574;2525;1488;241;–;130;214;191;2938;1656;3312;3261;2006;276;–;149;418;94;3061;2006;4012;3974;1699;624;657;438;182;143;3204;2297;4594;4565;1920;643;1159;323;182;80
9775126;      Holzheim;1221;727;1454;1440;907;–;–;104;294;33;1272;815;1630;1603;900;79;–;101;372;31;1353;723;1446;1426;966;78;–;99;230;28;1376;775;1550;1525;816;150;–;123;224;71;1406;871;1742;1722;1004;114;–;104;287;40;1468;1057;2114;2095;889;252;224;344;164;127;1502;1155;2310;2297;1127;226;357;275;137;46
9775129;      Illertissen, St;10401;6103;12206;11937;6668;–;–;772;2928;425;10793;6881;13758;13555;6855;872;–;654;3591;253;11537;5612;11224;11031;7206;329;–;675;1765;564;12054;5773;11546;11347;5764;1199;–;722;1609;808;12183;6821;13641;13364;6646;1133;–;871;2568;407;12505;8098;16196;16009;6069;2305;2260;2341;1173;773;12964;8503;17006;16864;6871;2151;3525;1716;1105;454
9775132;      Kellmünz a.d.Iller, M;956;549;1098;1065;686;–;–;40;235;23;966;587;1174;1159;722;49;–;41;236;13;999;526;1052;1038;802;23;–;43;105;15;1014;539;1078;1066;549;103;–;63;135;99;1018;604;1208;1195;688;98;–;59;166;27;1036;724;1448;1425;603;206;257;149;55;53;1082;787;1574;1566;591;205;418;137;69;31
9775134;      Nersingen;5828;3336;6671;6516;3155;–;–;489;2113;166;5981;3843;7684;7502;3282;371;–;965;2044;211;6384;2999;5996;5882;3549;303;–;400;1305;120;6569;3319;6638;6438;3040;834;–;462;1126;406;6648;3729;7458;7270;3534;605;–;451;1679;207;6694;4475;8950;8827;3082;1004;1242;1519;935;459;6605;4542;9084;9006;3946;968;1728;903;752;180
9775135;      Neu-Ulm, GKSt;34938;19514;39026;38047;17622;–;–;3112;12630;1445;34549;20804;41608;40786;19148;886;–;3945;12933;1052;35699;15980;31960;31265;17532;779;–;2987;8023;1029;36947;17548;35079;34418;16374;1940;–;3330;6672;2749;38237;20596;41191;40353;17493;2209;–;4311;10346;1757;38703;23795;47584;46972;14521;3555;5314;11932;5264;3109;38746;24323;48644;48173;19054;3311;7753;8746;4738;1488
9775139;      Elchingen;6828;4264;8527;8378;4159;–;–;767;2497;416;6985;4589;9176;9001;3865;1136;–;862;2273;307;7114;3643;7285;7115;4114;248;–;747;1635;208;7012;3822;7644;7540;3701;603;–;759;1293;588;6932;4357;8713;8559;4119;631;–;877;1923;366;6894;4764;9528;9447;2899;1415;954;2294;916;522;6962;4906;9812;9746;4237;935;1323;1569;904;295
9775141;      Oberroth;578;333;666;650;434;–;–;19;97;7;594;370;740;730;443;79;–;34;119;4;627;336;672;667;538;23;–;16;48;8;658;363;726;710;410;77;–;26;54;52;667;397;794;780;487;82;–;24;81;14;685;493;986;981;479;132;172;85;26;32;748;550;1100;1098;444;201;308;55;26;19
9775142;      Osterberg;611;420;840;806;549;–;–;26;139;9;642;457;913;892;542;42;–;23;187;12;629;409;818;800;525;134;–;29;60;9;636;393;786;766;369;141;–;30;71;60;659;473;946;919;491;111;–;22;135;16;712;534;1068;1055;430;182;180;103;40;31;723;582;1164;1155;420;274;260;78;37;18
9775143;      Pfaffenhofen a.d.Roth, M;4643;2865;5726;5601;3109;–;–;441;1416;139;4918;3343;6683;6607;3486;325;–;384;1824;101;5246;2816;5632;5545;3494;626;–;304;837;95;5357;3029;6058;5956;2716;998;–;481;759;368;5395;3408;6815;6705;3377;725;–;403;1136;168;5611;4034;8067;7965;3056;1161;911;1293;614;344;5565;4042;8084;8039;3636;1095;1351;820;454;161
9775149;      Roggenburg;1816;1044;2088;2053;1370;–;–;99;337;26;1843;1196;2392;2364;1501;93;–;84;458;24;1979;1056;2112;2096;1672;56;–;91;188;22;2046;1113;2226;2188;1292;189;–;103;163;108;2107;1286;2572;2535;1516;199;–;149;273;39;2149;1547;3094;3061;1391;357;476;409;91;112;2214;1656;3312;3273;1484;486;628;249;121;70
9775152;      Senden, St;15051;8507;17014;16544;7887;–;–;1547;5239;551;15149;9157;18314;17979;8931;431;–;1208;5749;325;15618;7213;14425;14147;8692;501;–;1041;3038;432;15698;7231;14462;14156;6764;938;–;980;2581;1122;15713;7994;15988;15698;7422;1125;–;1122;3555;518;15383;8894;17788;17503;6055;1859;2629;3001;1889;874;15328;9157;18314;18143;7887;1550;3901;1751;1597;382
9775161;      Unterroth;691;359;718;701;548;–;–;18;68;11;703;421;842;833;621;26;–;32;77;6;709;359;718;705;596;19;–;25;36;7;752;366;732;721;452;80;–;40;34;35;769;421;842;833;547;78;–;38;76;14;849;587;1174;1162;517;154;196;114;34;39;859;594;1188;1182;519;211;272;67;35;24
9775162;      Vöhringen, St;9224;5572;11144;10767;5767;–;–;782;3155;247;9425;5922;11844;11564;5548;413;–;602;3856;185;9497;4529;9058;8813;5407;338;–;544;1985;178;9524;4785;9570;9306;4399;1049;–;592;1764;508;9654;5432;10864;10625;5165;814;–;759;2434;253;9632;6110;12220;12043;4493;1644;1545;1877;1292;477;9575;6306;12612;12478;5659;1237;2369;1209;983;242
9775164;      Weißenhorn, St;8597;5265;10530;10270;5485;–;–;842;2816;293;8967;5969;11937;11744;6011;283;–;600;3782;180;9586;5089;10178;10012;6542;344;–;574;2014;194;9777;5138;10276;10077;4879;994;–;661;1557;709;9976;5945;11890;11698;5771;1572;–;616;1754;287;9987;6906;13811;13655;5449;1397;1754;2098;1039;705;10202;7343;14686;14536;6204;1519;2562;1553;888;598
9775444;      Gemeindefreie Gebiete;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–
